date,time,KW,TEMPERATURE,DEW_POINT,PRESSURE,WIND_SPEED,RELATIVE HUMIDITY,PRECIPITABLE WATER,CLOUD_TYPE,OT
2019-10-08,15:00:00,686.61,27.4,22.8,1026,6.0,76.25,3.8,0,485
2019-10-08,16:00:00,691.44,27.0,22.9,1026,5.8,78.36,3.8,0,270
2019-10-08,17:00:00,659.06,26.3,23.1,1027,5.2,82.47,3.9,0,64
2019-10-08,18:00:00,619.59,26.0,23.1,1027,5.0,84.23,4.0,0,0
2019-10-08,19:00:00,591.54,25.9,23.2,1028,4.9,84.83,4.1,0,0
2019-10-08,20:00:00,598.97,25.8,23.2,1028,4.9,85.35,4.2,0,0
2019-10-08,21:00:00,623.85,25.7,23.2,1028,4.8,86.06,4.3,3,0
2019-10-08,22:00:00,680.96,25.7,23.2,1028,4.8,86.14,4.4,1,0
2019-10-08,23:00:00,653.5,25.6,23.3,1028,4.8,86.88,4.5,3,0
2019-10-09,00:00:00,618.71,25.5,23.3,1027,4.7,87.45,4.5,3,0
2019-10-09,01:00:00,565.81,25.5,23.2,1026,4.7,87.17,4.5,3,0
2019-10-09,02:00:00,482.15,25.4,23.1,1026,4.7,87.28,4.5,3,0
2019-10-09,03:00:00,447.06,25.4,23.1,1026,4.7,86.87,4.5,1,0
2019-10-09,04:00:00,438.65,25.4,23.0,1026,4.7,86.37,4.5,3,0
2019-10-09,05:00:00,420.04,25.3,22.8,1026,4.7,86.27,4.5,3,0
2019-10-09,06:00:00,405.33,25.5,22.9,1026,4.8,85.45,4.5,3,5
2019-10-09,07:00:00,449.25,26.0,23.1,1026,5.3,84.01,4.5,1,175
2019-10-09,08:00:00,521.69,26.5,23.0,1027,5.6,81.26,4.5,3,183
2019-10-09,09:00:00,602.11,26.9,22.9,1027,5.8,78.6,4.5,3,257
2019-10-09,10:00:00,612.11,27.3,22.8,1026,5.8,76.35,4.5,3,426
2019-10-09,11:00:00,624.02,27.5,22.7,1026,5.7,75.24,4.4,3,311
2019-10-09,12:00:00,656.23,27.5,22.7,1025,5.7,74.93,4.4,3,341
2019-10-09,13:00:00,641.62,27.2,22.5,1024,5.7,75.74,4.4,1,754
2019-10-09,14:00:00,653.51,26.9,22.4,1024,5.6,76.43,4.3,1,646
2019-10-09,15:00:00,653.49,26.6,22.2,1024,5.5,76.94,4.3,2,352
2019-10-09,16:00:00,602.43,26.1,22.0,1024,5.2,78.32,4.2,1,262
2019-10-09,17:00:00,602.47,25.5,21.9,1024,4.6,80.38,4.2,0,62
2019-10-09,18:00:00,570.34,25.2,21.7,1024,4.3,80.72,4.2,0,0
2019-10-09,19:00:00,520.96,25.0,21.4,1025,4.1,80.62,4.2,0,0
2019-10-09,20:00:00,529.19,24.8,21.2,1025,3.9,80.38,4.2,0,0
2019-10-09,21:00:00,515.26,24.6,21.0,1025,3.7,80.36,4.2,0,0
2019-10-09,22:00:00,526.23,24.5,20.9,1025,3.5,80.14,4.2,0,0
2019-10-09,23:00:00,532.24,24.4,20.8,1025,3.4,80.18,4.2,0,0
2019-10-10,00:00:00,501.38,24.3,20.7,1024,3.3,80.15,4.2,1,0
2019-10-10,01:00:00,441.51,24.1,20.6,1024,3.2,80.63,4.2,0,0
2019-10-10,02:00:00,417.07,24.0,20.5,1024,3.2,80.7,4.2,0,0
2019-10-10,03:00:00,380.88,23.9,20.4,1024,3.1,80.8,4.2,0,0
2019-10-10,04:00:00,354.02,23.8,20.3,1024,3.1,80.85,4.2,0,0
2019-10-10,05:00:00,353.93,23.8,20.2,1024,3.0,80.18,4.2,0,0
2019-10-10,06:00:00,353.49,24.2,20.4,1024,2.8,79.38,4.2,0,11
2019-10-10,07:00:00,371.12,25.4,20.5,1025,3.2,74.52,4.1,0,180
2019-10-10,08:00:00,403.24,26.0,20.4,1025,3.4,71.27,4.1,0,389
2019-10-10,09:00:00,407.22,26.5,20.5,1025,3.5,69.5,4.2,0,575
2019-10-10,10:00:00,410.18,26.8,20.5,1024,3.5,68.51,4.2,0,716
2019-10-10,11:00:00,433.39,27.1,20.6,1024,3.6,67.67,4.2,0,822
2019-10-10,12:00:00,424.04,27.3,20.6,1023,3.7,66.93,4.2,0,836
2019-10-10,13:00:00,415.71,27.3,20.6,1022,3.7,66.82,4.2,0,777
2019-10-10,14:00:00,435.68,27.2,20.5,1022,3.8,67.0,4.2,0,658
2019-10-10,15:00:00,451.99,26.8,20.5,1022,3.8,68.23,4.2,0,479
2019-10-10,16:00:00,450.35,26.4,20.4,1022,3.6,69.76,4.2,0,267
2019-10-10,17:00:00,437.06,25.5,20.6,1022,3.0,74.55,4.1,0,64
2019-10-10,18:00:00,461.91,25.0,20.4,1022,2.8,75.55,4.1,0,0
2019-10-10,19:00:00,419.12,24.9,20.2,1023,2.7,74.99,4.1,0,0
2019-10-10,20:00:00,419.91,24.8,20.0,1023,2.6,74.48,4.0,0,0
2019-10-10,21:00:00,405.9,24.7,19.8,1023,2.5,74.17,4.0,0,0
2019-10-10,22:00:00,405.83,24.7,19.6,1023,2.3,73.36,3.9,0,0
2019-10-10,23:00:00,445.8,24.7,19.5,1023,2.2,72.67,3.9,0,0
2019-10-11,00:00:00,448.56,24.5,19.4,1022,2.1,73.09,3.8,0,0
2019-10-11,01:00:00,403.69,24.4,19.4,1022,2.2,73.49,3.8,0,0
2019-10-11,02:00:00,362.77,24.3,19.4,1022,2.2,74.08,3.8,0,0
2019-10-11,03:00:00,338.48,24.1,19.4,1022,2.2,75.2,3.7,0,0
2019-10-11,04:00:00,329.83,24.0,19.5,1022,2.2,75.97,3.7,0,0
2019-10-11,05:00:00,318.39,23.9,19.6,1022,2.3,76.79,3.7,0,0
2019-10-11,06:00:00,321.12,24.2,20.1,1023,2.2,77.72,3.7,0,14
2019-10-11,07:00:00,333.23,25.3,20.6,1023,2.5,75.17,3.7,0,193
2019-10-11,08:00:00,347.83,26.0,20.6,1023,2.8,72.18,3.8,0,411
2019-10-11,09:00:00,360.54,26.5,20.9,1023,2.9,71.38,3.8,0,606
2019-10-11,10:00:00,392.47,26.9,21.2,1023,3.1,70.89,3.9,0,752
2019-10-11,11:00:00,422.38,27.2,21.4,1022,3.3,70.59,3.9,0,842
2019-10-11,12:00:00,411.17,27.4,21.6,1021,3.4,70.54,4.0,0,853
2019-10-11,13:00:00,400.96,27.5,21.7,1021,3.4,70.57,4.0,0,793
2019-10-11,14:00:00,415.9,27.4,21.7,1020,3.4,71.02,4.0,0,669
2019-10-11,15:00:00,438.72,27.1,21.7,1020,3.3,72.28,4.0,0,489
2019-10-11,16:00:00,443.33,26.7,21.8,1020,3.1,74.33,3.9,0,274
2019-10-11,17:00:00,448.8,25.8,21.9,1020,2.6,79.32,3.9,0,65
2019-10-11,18:00:00,419.18,25.3,21.6,1021,2.5,79.99,3.9,0,0
2019-10-11,19:00:00,399.75,25.3,21.3,1021,2.5,78.73,3.9,0,0
2019-10-11,20:00:00,426.25,25.3,21.1,1022,2.4,77.67,4.0,0,0
2019-10-11,21:00:00,431.05,25.3,20.9,1022,2.3,76.65,4.0,0,0
2019-10-11,22:00:00,416.36,25.3,20.7,1022,2.2,75.78,4.0,0,0
2019-10-11,23:00:00,419.14,25.3,20.6,1022,2.1,75.1,4.1,0,0
2019-10-12,00:00:00,421.14,25.2,20.4,1022,2.0,74.85,4.1,0,0
2019-10-12,01:00:00,393.24,25.1,20.3,1021,2.0,74.67,4.1,0,0
2019-10-12,02:00:00,368.73,24.9,20.2,1021,2.1,75.31,4.1,0,0
2019-10-12,03:00:00,341.54,24.8,20.2,1021,2.2,75.79,4.1,0,0
2019-10-12,04:00:00,327.53,24.7,20.3,1022,2.3,76.63,4.1,0,0
2019-10-12,05:00:00,321.26,24.5,20.5,1022,2.5,78.26,4.1,0,0
2019-10-12,06:00:00,314.23,24.8,21.1,1023,2.5,79.77,4.2,0,10
2019-10-12,07:00:00,342.53,26.0,21.8,1023,3.0,77.68,4.3,0,178
2019-10-12,08:00:00,364.59,26.7,22.0,1023,3.4,75.23,4.4,0,385
2019-10-12,09:00:00,371.88,27.1,22.4,1023,3.7,75.36,4.5,0,568
2019-10-12,10:00:00,398.62,27.5,22.7,1023,3.9,75.26,4.6,0,702
2019-10-12,11:00:00,405.15,27.7,23.0,1023,4.0,75.57,4.7,0,778
2019-10-12,12:00:00,407.3,27.8,23.2,1022,4.2,76.04,4.7,0,784
2019-10-12,13:00:00,425.15,27.7,23.3,1022,4.3,76.96,4.8,0,719
2019-10-12,14:00:00,442.7,27.5,23.3,1022,4.4,77.89,4.9,0,596
2019-10-12,15:00:00,424.74,27.1,23.3,1022,4.4,79.61,4.9,0,423
2019-10-12,16:00:00,436.25,26.6,23.2,1022,4.3,81.87,5.0,0,222
2019-10-12,17:00:00,441.17,26.0,23.3,1022,3.9,84.85,5.0,0,34
2019-10-12,18:00:00,426.21,25.6,23.2,1023,3.8,86.38,4.9,0,0
2019-10-12,19:00:00,416.06,25.5,23.0,1023,3.8,85.86,4.9,0,0
2019-10-12,20:00:00,424.05,25.4,22.7,1024,3.8,85.17,4.8,0,0
2019-10-12,21:00:00,427.92,25.3,22.5,1025,3.7,84.41,4.7,3,0
2019-10-12,22:00:00,443.93,25.2,22.2,1025,3.7,83.73,4.7,0,0
2019-10-12,23:00:00,467.13,25.0,22.0,1025,3.6,83.69,4.7,0,0
2019-10-13,00:00:00,424.59,24.9,21.9,1025,3.6,83.3,4.6,0,0
2019-10-13,01:00:00,413.58,24.7,21.7,1024,3.6,83.47,4.6,0,0
2019-10-13,02:00:00,383.68,24.6,21.6,1024,3.6,83.18,4.5,0,0
2019-10-13,03:00:00,367.15,24.5,21.4,1024,3.6,82.83,4.5,3,0
2019-10-13,04:00:00,349.56,24.4,21.2,1024,3.5,82.46,4.4,1,0
2019-10-13,05:00:00,337.04,24.3,21.1,1025,3.4,82.24,4.5,3,0
2019-10-13,06:00:00,325.64,24.7,21.3,1026,3.3,81.31,4.5,0,7
2019-10-13,07:00:00,347.76,25.5,21.5,1026,3.8,78.61,4.6,0,166
2019-10-13,08:00:00,358.71,26.0,21.4,1027,4.2,75.89,4.6,1,370
2019-10-13,09:00:00,379.46,26.4,21.4,1027,4.4,73.95,4.6,2,327
2019-10-13,10:00:00,409.63,26.7,21.4,1027,4.6,72.71,4.6,3,245
2019-10-13,11:00:00,416.99,27.0,21.4,1026,4.7,71.63,4.6,3,545
2019-10-13,12:00:00,402.94,27.2,21.5,1026,4.8,71.19,4.6,3,354
2019-10-13,13:00:00,425.88,27.1,21.6,1025,4.9,71.79,4.6,3,228
2019-10-13,14:00:00,440.62,27.0,21.6,1025,4.9,72.38,4.6,1,628
2019-10-13,15:00:00,462.54,26.7,21.7,1025,4.9,73.88,4.7,1,450
2019-10-13,16:00:00,443.62,26.2,21.7,1025,4.8,76.47,4.7,3,126
2019-10-13,17:00:00,455.01,25.6,21.9,1026,4.3,79.92,4.7,0,49
2019-10-13,18:00:00,489.6,25.2,21.8,1026,4.2,81.45,4.7,1,0
2019-10-13,19:00:00,479.62,25.1,21.6,1027,4.3,80.94,4.7,3,0
2019-10-13,20:00:00,499.86,25.0,21.3,1027,4.3,80.12,4.6,3,0
2019-10-13,21:00:00,499.19,24.8,21.1,1028,4.2,80.0,4.6,3,0
2019-10-13,22:00:00,534.4,24.7,20.9,1028,4.1,79.66,4.5,0,0
2019-10-13,23:00:00,548.69,24.5,20.9,1028,4.1,80.24,4.5,1,0
2019-10-14,00:00:00,507.63,24.5,20.9,1028,4.1,80.18,4.4,3,0
2019-10-14,01:00:00,441.39,24.4,20.8,1028,4.2,80.54,4.4,3,0
2019-10-14,02:00:00,396.52,24.4,20.8,1027,4.3,80.2,4.3,0,0
2019-10-14,03:00:00,370.33,24.4,20.7,1027,4.5,79.79,4.2,1,0
2019-10-14,04:00:00,356.15,24.4,20.6,1028,4.7,79.46,4.1,3,0
2019-10-14,05:00:00,341.92,24.4,20.5,1028,4.8,78.92,4.1,3,0
2019-10-14,06:00:00,343.45,24.6,20.5,1028,4.9,77.92,4.0,1,6
2019-10-14,07:00:00,374.31,25.3,20.6,1029,5.5,75.11,4.0,1,170
2019-10-14,08:00:00,450.99,25.8,20.4,1029,5.9,72.31,4.0,1,378
2019-10-14,09:00:00,526.68,26.2,20.4,1030,6.1,70.47,4.0,3,57
2019-10-14,10:00:00,540.96,26.5,20.4,1030,6.1,69.37,4.0,0,710
2019-10-14,11:00:00,550.3,26.6,20.5,1030,6.2,69.32,4.0,0,812
2019-10-14,12:00:00,573.0,26.6,20.6,1029,6.3,69.45,4.0,3,387
2019-10-14,13:00:00,609.41,26.4,20.5,1029,6.6,70.21,4.0,1,761
2019-10-14,14:00:00,591.77,26.0,20.4,1029,6.7,71.39,4.0,2,482
2019-10-14,15:00:00,596.81,25.7,20.3,1029,6.8,72.08,4.0,2,352
2019-10-14,16:00:00,580.13,25.2,20.3,1030,6.7,74.14,4.0,1,240
2019-10-14,17:00:00,568.88,24.7,20.2,1030,6.3,76.1,4.1,3,24
2019-10-14,18:00:00,538.93,24.5,20.1,1030,6.2,76.71,4.0,1,0
2019-10-14,19:00:00,558.88,24.4,20.0,1031,6.4,76.52,4.0,3,0
2019-10-14,20:00:00,546.07,24.3,19.9,1032,6.4,76.36,4.0,3,0
2019-10-14,21:00:00,519.01,24.2,19.7,1032,6.4,76.15,4.0,3,0
2019-10-14,22:00:00,547.54,24.1,19.6,1032,6.3,76.18,4.0,3,0
2019-10-14,23:00:00,550.65,24.1,19.6,1032,6.2,76.18,4.0,1,0
2019-10-15,00:00:00,502.44,24.0,19.7,1032,6.1,76.74,4.0,3,0
2019-10-15,01:00:00,432.57,24.0,19.7,1031,6.1,76.85,4.0,3,0
2019-10-15,02:00:00,384.88,23.9,19.7,1031,6.1,77.46,4.0,0,0
2019-10-15,03:00:00,345.79,23.9,19.7,1031,6.1,77.6,4.0,0,0
2019-10-15,04:00:00,338.28,23.9,19.8,1031,6.3,77.75,3.9,1,0
2019-10-15,05:00:00,329.95,23.9,19.8,1031,6.5,77.76,3.9,3,0
2019-10-15,06:00:00,349.6,24.0,19.8,1031,6.8,77.46,3.9,3,7
2019-10-15,07:00:00,383.56,24.4,19.9,1032,7.3,75.96,3.9,3,113
2019-10-15,08:00:00,480.9,24.8,19.7,1032,7.7,73.39,3.8,1,374
2019-10-15,09:00:00,548.2,25.0,19.6,1033,7.9,71.8,3.8,3,388
2019-10-15,10:00:00,544.79,25.2,19.5,1033,8.0,70.69,3.8,3,483
2019-10-15,11:00:00,561.37,25.2,19.4,1032,8.1,70.15,3.8,3,75
2019-10-15,12:00:00,574.47,25.0,19.2,1032,8.0,70.35,3.8,3,174
2019-10-15,13:00:00,566.63,24.8,19.1,1031,8.0,70.59,3.8,3,72
2019-10-15,14:00:00,585.9,24.6,18.9,1031,7.9,70.8,3.8,3,55
2019-10-15,15:00:00,588.25,24.2,18.8,1031,7.7,71.97,3.7,3,38
2019-10-15,16:00:00,568.0,23.8,18.8,1031,7.5,73.39,3.7,3,18
2019-10-15,17:00:00,573.81,23.3,18.7,1031,6.9,75.47,3.7,3,6
2019-10-15,18:00:00,573.77,23.2,18.7,1031,6.7,75.83,3.6,3,0
2019-10-15,19:00:00,545.53,23.1,18.7,1032,6.6,76.32,3.6,1,0
2019-10-15,20:00:00,534.78,23.0,18.7,1032,6.3,76.86,3.6,3,0
2019-10-15,21:00:00,518.97,22.9,18.8,1032,6.1,77.5,3.7,3,0
2019-10-15,22:00:00,575.87,22.9,18.8,1032,6.0,77.77,3.7,3,0
2019-10-15,23:00:00,533.69,22.8,18.8,1032,5.9,78.29,3.7,3,0
2019-10-16,00:00:00,476.52,22.7,18.7,1031,5.8,78.41,3.7,3,0
2019-10-16,01:00:00,404.15,22.7,18.7,1031,5.6,78.13,3.7,3,0
2019-10-16,02:00:00,355.04,22.6,18.6,1030,5.5,78.23,3.7,3,0
2019-10-16,03:00:00,333.19,22.5,18.5,1030,5.3,78.34,3.6,3,0
2019-10-16,04:00:00,322.88,22.5,18.5,1030,5.2,78.19,3.6,3,0
2019-10-16,05:00:00,328.42,22.5,18.5,1030,5.0,78.36,3.6,3,0
2019-10-16,06:00:00,309.79,22.6,18.7,1030,4.9,78.66,3.7,3,6
2019-10-16,07:00:00,342.36,23.4,18.9,1030,5.2,75.99,3.7,3,20
2019-10-16,08:00:00,445.67,24.1,19.0,1031,5.5,73.21,3.7,3,36
2019-10-16,09:00:00,513.06,24.7,19.2,1030,5.5,71.6,3.8,3,50
2019-10-16,10:00:00,578.39,25.3,19.6,1030,5.4,70.84,3.8,3,63
2019-10-16,11:00:00,558.67,25.6,20.0,1029,5.5,71.29,3.9,3,130
2019-10-16,12:00:00,571.05,25.8,20.4,1028,5.7,71.94,4.0,3,155
2019-10-16,13:00:00,594.18,25.8,20.5,1027,5.8,72.74,4.0,3,98
2019-10-16,14:00:00,557.78,25.5,20.6,1027,5.8,74.43,4.1,3,55
2019-10-16,15:00:00,550.22,25.3,20.6,1027,5.8,75.41,4.1,3,55
2019-10-16,16:00:00,530.71,25.0,20.7,1027,5.7,76.85,4.1,3,80
2019-10-16,17:00:00,518.15,24.6,20.6,1028,5.2,78.53,4.1,3,12
2019-10-16,18:00:00,546.11,24.2,20.5,1028,4.9,79.6,4.1,1,0
2019-10-16,19:00:00,542.14,24.1,20.3,1028,4.8,79.26,4.1,3,0
2019-10-16,20:00:00,521.68,23.9,20.2,1029,4.6,79.73,4.1,3,0
2019-10-16,21:00:00,530.09,23.8,20.2,1029,4.4,80.22,4.2,3,0
2019-10-16,22:00:00,510.93,23.7,20.4,1029,4.2,81.53,4.2,3,0
2019-10-16,23:00:00,516.16,23.7,20.7,1028,4.2,83.11,4.3,3,0
2019-10-17,00:00:00,498.63,23.8,21.0,1028,4.3,84.35,4.4,1,0
2019-10-17,01:00:00,422.97,23.9,21.2,1028,4.6,84.97,4.4,1,0
2019-10-17,02:00:00,380.23,24.0,21.3,1027,5.1,84.88,4.4,3,0
2019-10-17,03:00:00,353.87,24.0,21.3,1027,5.4,84.79,4.4,3,0
2019-10-17,04:00:00,345.61,24.0,21.2,1027,5.6,84.35,4.4,3,0
2019-10-17,05:00:00,332.92,24.0,21.1,1027,5.7,83.65,4.4,3,0
2019-10-17,06:00:00,317.74,24.0,21.0,1028,5.7,83.22,4.3,1,6
2019-10-17,07:00:00,366.57,24.4,21.0,1028,6.1,81.12,4.3,3,26
2019-10-17,08:00:00,453.23,24.8,20.8,1029,6.3,78.55,4.2,3,76
2019-10-17,09:00:00,551.29,25.1,20.8,1029,6.3,77.09,4.2,3,140
2019-10-17,10:00:00,568.49,25.3,20.8,1028,6.2,76.26,4.1,3,353
2019-10-17,11:00:00,570.92,25.4,20.8,1028,6.3,75.79,4.1,3,551
2019-10-17,12:00:00,571.17,25.5,20.8,1027,6.5,75.09,4.1,2,575
2019-10-17,13:00:00,583.81,25.4,20.6,1027,6.6,74.94,4.1,3,566
2019-10-17,14:00:00,545.96,25.1,20.4,1026,6.7,75.32,4.0,3,342
2019-10-17,15:00:00,567.77,24.8,20.2,1026,6.7,75.75,4.0,3,259
2019-10-17,16:00:00,586.51,24.4,20.1,1026,6.5,76.75,3.9,3,17
2019-10-17,17:00:00,557.46,23.9,19.9,1027,5.9,78.44,3.9,0,44
2019-10-17,18:00:00,539.9,23.6,19.7,1027,5.7,78.94,3.8,0,0
2019-10-17,19:00:00,550.5,23.5,19.6,1028,5.5,78.53,3.8,1,0
2019-10-17,20:00:00,529.3,23.4,19.3,1028,5.4,77.93,3.7,0,0
2019-10-17,21:00:00,511.58,23.3,19.1,1029,5.1,77.49,3.7,3,0
2019-10-17,22:00:00,510.7,23.1,19.0,1029,4.7,77.75,3.6,1,0
2019-10-17,23:00:00,523.38,23.0,18.9,1029,4.6,77.9,3.6,1,0
2019-10-18,00:00:00,502.16,22.9,19.0,1028,4.6,78.54,3.6,0,0
2019-10-18,01:00:00,447.51,22.8,19.1,1028,4.5,79.45,3.6,0,0
2019-10-18,02:00:00,370.2,22.7,19.1,1027,4.5,80.22,3.6,0,0
2019-10-18,03:00:00,336.36,22.6,19.2,1027,4.5,80.98,3.6,0,0
2019-10-18,04:00:00,331.42,22.5,19.2,1027,4.4,81.52,3.6,0,0
2019-10-18,05:00:00,315.35,22.6,19.2,1027,4.4,80.92,3.6,0,0
2019-10-18,06:00:00,313.79,22.8,19.2,1027,4.5,80.14,3.6,0,8
2019-10-18,07:00:00,336.79,23.7,19.3,1028,5.1,76.32,3.5,1,174
2019-10-18,08:00:00,440.3,24.2,19.2,1028,5.4,73.47,3.5,1,386
2019-10-18,09:00:00,539.08,24.7,19.2,1029,5.5,71.39,3.5,3,91
2019-10-18,10:00:00,566.98,25.0,19.2,1028,5.6,70.25,3.5,3,262
2019-10-18,11:00:00,548.85,25.2,19.3,1028,5.6,69.61,3.5,2,524
2019-10-18,12:00:00,586.41,25.3,19.3,1027,5.6,69.35,3.5,3,467
2019-10-18,13:00:00,596.96,25.2,19.3,1027,5.6,69.79,3.5,1,762
2019-10-18,14:00:00,589.35,25.0,19.2,1027,5.7,70.41,3.5,0,628
2019-10-18,15:00:00,593.69,24.7,19.2,1027,5.7,71.37,3.5,0,447
2019-10-18,16:00:00,611.19,24.3,19.2,1027,5.5,73.03,3.5,0,236
2019-10-18,17:00:00,593.34,23.6,19.2,1027,4.8,76.49,3.5,1,41
2019-10-18,18:00:00,533.61,23.2,19.2,1027,4.5,78.25,3.5,3,0
2019-10-18,19:00:00,501.1,23.1,19.2,1028,4.4,78.62,3.5,0,0
2019-10-18,20:00:00,499.84,23.1,19.1,1028,4.2,78.38,3.5,3,0
2019-10-18,21:00:00,474.04,23.0,19.1,1029,4.1,78.85,3.6,3,0
2019-10-18,22:00:00,516.43,23.1,19.1,1028,4.1,78.45,3.6,3,0
2019-10-18,23:00:00,516.05,23.1,19.2,1028,4.3,78.57,3.7,3,0
2019-10-19,00:00:00,489.04,23.1,19.1,1028,4.6,78.43,3.7,3,0
2019-10-19,01:00:00,421.63,23.1,19.1,1027,4.8,78.07,3.8,3,0
2019-10-19,02:00:00,389.02,23.1,19.0,1027,5.0,77.93,3.8,3,0
2019-10-19,03:00:00,345.95,23.0,19.0,1027,5.2,78.32,3.8,3,0
2019-10-19,04:00:00,340.52,23.0,19.0,1027,5.3,78.28,3.9,3,0
2019-10-19,05:00:00,330.23,23.0,19.0,1028,5.2,78.44,3.9,3,0
2019-10-19,06:00:00,326.53,23.1,19.2,1028,5.0,78.69,4.0,3,0
2019-10-19,07:00:00,348.09,23.8,19.5,1028,5.4,76.76,4.1,3,42
2019-10-19,08:00:00,375.07,24.3,19.6,1029,5.7,74.88,4.2,3,60
2019-10-19,09:00:00,426.89,24.7,19.6,1029,5.8,73.5,4.2,3,126
2019-10-19,10:00:00,458.51,25.0,19.8,1029,5.9,72.86,4.3,3,257
2019-10-19,11:00:00,448.69,25.1,19.9,1028,6.1,72.89,4.3,3,169
2019-10-19,12:00:00,451.01,25.1,19.9,1028,6.3,73.08,4.3,3,144
2019-10-19,13:00:00,451.11,25.1,19.9,1027,6.5,73.03,4.3,3,293
2019-10-19,14:00:00,442.52,24.8,19.9,1027,6.6,74.05,4.2,3,83
2019-10-19,15:00:00,476.52,24.6,19.8,1027,6.7,74.54,4.2,3,70
2019-10-19,16:00:00,478.92,24.3,19.7,1027,6.5,75.72,4.1,3,17
2019-10-19,17:00:00,461.38,23.9,19.7,1028,6.1,77.37,4.1,3,4
2019-10-19,18:00:00,446.94,23.7,19.6,1028,6.0,77.73,4.0,3,0
2019-10-19,19:00:00,434.53,23.6,19.5,1028,5.9,77.59,3.9,3,0
2019-10-19,20:00:00,431.4,23.4,19.3,1029,5.7,77.94,3.8,3,0
2019-10-19,21:00:00,458.41,23.2,19.2,1029,5.3,78.24,3.7,3,0
2019-10-19,22:00:00,464.82,23.1,19.0,1029,5.1,77.98,3.6,3,0
2019-10-19,23:00:00,464.54,23.0,18.9,1028,4.8,77.86,3.5,3,0
2019-10-20,00:00:00,454.04,22.9,18.8,1028,4.7,77.67,3.4,3,0
2019-10-20,01:00:00,402.28,22.8,18.7,1027,4.7,77.52,3.3,3,0
2019-10-20,02:00:00,352.74,22.7,18.6,1027,4.8,77.73,3.2,3,0
2019-10-20,03:00:00,329.16,22.7,18.6,1027,4.8,77.67,3.2,1,0
2019-10-20,04:00:00,322.96,22.6,18.6,1027,4.9,78.1,3.2,0,0
2019-10-20,05:00:00,298.33,22.6,18.6,1027,4.7,78.02,3.1,1,0
2019-10-20,06:00:00,296.51,22.7,18.6,1027,4.7,77.81,3.1,1,0
2019-10-20,07:00:00,311.83,23.4,18.8,1028,5.1,75.38,3.1,1,168
2019-10-20,08:00:00,334.3,23.9,18.7,1028,5.4,72.83,3.1,3,214
2019-10-20,09:00:00,362.28,24.3,18.9,1028,5.5,71.67,3.2,3,395
2019-10-20,10:00:00,403.32,24.5,19.0,1028,5.7,71.53,3.3,3,392
2019-10-20,11:00:00,424.02,24.6,19.1,1027,5.8,71.48,3.4,3,564
2019-10-20,12:00:00,422.81,24.7,19.2,1027,5.8,71.61,3.5,2,507
2019-10-20,13:00:00,426.87,24.7,19.3,1026,5.8,72.01,3.5,2,583
2019-10-20,14:00:00,427.91,24.6,19.4,1025,5.9,72.7,3.6,2,491
2019-10-20,15:00:00,448.77,24.4,19.5,1025,5.8,73.94,3.6,0,432
2019-10-20,16:00:00,479.74,24.1,19.6,1025,5.6,75.81,3.6,3,101
2019-10-20,17:00:00,498.27,23.7,19.7,1025,5.0,78.36,3.7,3,16
2019-10-20,18:00:00,448.75,23.4,19.8,1025,4.8,80.06,3.7,3,0
2019-10-20,19:00:00,495.76,23.4,19.8,1026,4.7,80.11,3.7,3,0
2019-10-20,20:00:00,488.16,23.3,19.7,1026,4.6,80.3,3.7,1,0
2019-10-20,21:00:00,499.28,23.2,19.6,1026,4.5,80.22,3.6,3,0
2019-10-20,22:00:00,498.95,23.1,19.5,1026,4.4,80.05,3.6,3,0
2019-10-20,23:00:00,506.92,23.0,19.3,1025,4.2,79.85,3.6,3,0
2019-10-21,00:00:00,479.51,22.9,19.2,1025,4.2,79.75,3.6,3,0
2019-10-21,01:00:00,421.04,22.8,19.1,1025,4.2,79.67,3.5,3,0
2019-10-21,02:00:00,366.07,22.7,19.0,1024,4.2,79.5,3.4,3,0
2019-10-21,03:00:00,329.16,22.6,18.8,1024,4.3,79.32,3.3,3,0
2019-10-21,04:00:00,313.4,22.5,18.7,1024,4.2,79.02,3.2,3,0
2019-10-21,05:00:00,301.93,22.4,18.6,1025,4.2,78.88,3.1,3,0
2019-10-21,06:00:00,304.73,22.5,18.5,1025,4.2,78.32,3.0,1,0
2019-10-21,07:00:00,335.51,23.2,18.6,1026,4.7,75.51,2.9,1,164
2019-10-21,08:00:00,400.84,23.7,18.5,1026,4.9,72.51,2.8,3,76
2019-10-21,09:00:00,495.46,24.1,18.5,1026,4.8,70.73,2.8,3,247
2019-10-21,10:00:00,547.62,24.5,18.5,1025,4.6,69.38,2.8,3,312
2019-10-21,11:00:00,539.63,24.7,18.6,1024,4.7,68.94,2.7,3,251
2019-10-21,12:00:00,561.0,24.7,18.7,1024,4.9,69.19,2.7,3,362
2019-10-21,13:00:00,603.95,24.6,18.7,1023,5.2,69.63,2.7,2,514
2019-10-21,14:00:00,635.19,24.4,18.7,1023,5.4,70.42,2.8,3,186
2019-10-21,15:00:00,579.71,24.0,18.6,1023,5.5,71.88,2.8,3,60
2019-10-21,16:00:00,556.48,23.5,18.5,1023,5.3,73.76,2.8,3,98
2019-10-21,17:00:00,509.47,22.9,18.6,1023,4.5,76.5,2.7,1,36
2019-10-21,18:00:00,518.9,22.6,18.5,1024,4.0,77.88,2.6,0,0
