date,time,TEMPERATURE,DEW_POINT,GHI,PRESSURE,WIND_SPEED,RELATIVE HUMIDITY,PRECIPITABLE WATER,CLOUD_TYPE,OT
2019-06-13,13:00:00,27.5,24.8,135,1013,2.3,85.21,7.2,8,591.58
2019-06-13,14:00:00,27.7,24.9,140,1013,2.3,84.8,7.1,8,594.98
2019-06-13,15:00:00,27.9,25.0,278,1012,2.4,84.48,7.2,7,609.73
2019-06-13,16:00:00,27.8,25.2,128,1012,2.4,85.77,7.2,6,613.29
2019-06-13,17:00:00,27.6,25.5,24,1012,2.4,88.48,7.3,6,576.69
2019-06-13,18:00:00,27.3,25.6,7,1012,2.9,90.41,7.3,7,572.73
2019-06-13,19:00:00,27.2,25.5,0,1012,3.4,90.33,7.1,7,563.54
2019-06-13,20:00:00,27.2,25.3,0,1011,3.4,89.57,6.9,7,578.06
2019-06-13,21:00:00,27.2,25.3,0,1012,3.1,89.37,6.9,7,570.16
2019-06-13,22:00:00,27.1,25.2,0,1012,2.5,89.57,6.9,7,579.66
2019-06-13,23:00:00,27.0,25.1,0,1011,2.3,89.3,7.0,7,598.93
2019-06-14,00:00:00,26.8,24.8,0,1010,2.5,88.77,7.0,7,576.18
2019-06-14,01:00:00,26.6,24.4,0,1009,3.2,87.81,7.0,6,539.0
2019-06-14,02:00:00,26.8,24.5,0,1009,4.2,87.29,7.1,6,496.57
2019-06-14,03:00:00,27.2,25.0,0,1009,5.5,87.81,7.2,6,460.62
2019-06-14,04:00:00,27.4,25.4,0,1009,5.7,88.72,7.1,6,424.9
2019-06-14,05:00:00,27.2,25.3,0,1010,5.0,89.42,6.6,6,386.2
2019-06-14,06:00:00,26.7,25.1,83,1011,5.4,90.88,6.1,7,376.47
2019-06-14,07:00:00,26.3,24.4,25,1012,6.1,89.42,5.8,3,385.7
2019-06-14,08:00:00,26.0,23.8,29,1013,6.2,87.55,5.6,7,447.8
2019-06-14,09:00:00,26.1,23.6,303,1013,5.8,85.9,5.4,6,488.42
2019-06-14,10:00:00,26.4,23.5,273,1013,5.4,84.34,5.3,3,529.58
2019-06-14,11:00:00,26.6,23.6,264,1013,5.2,83.39,5.2,8,561.3
2019-06-14,12:00:00,26.7,23.5,441,1013,5.3,82.7,5.2,7,577.26
2019-06-14,13:00:00,26.5,23.4,492,1013,5.5,83.02,5.2,7,591.04
2019-06-14,14:00:00,26.2,23.2,183,1013,5.6,83.39,5.1,3,610.61
2019-06-14,15:00:00,26.0,22.9,329,1013,5.5,83.11,5.0,7,575.37
2019-06-14,16:00:00,25.7,22.7,108,1013,5.2,83.39,4.8,7,551.27
2019-06-14,17:00:00,25.5,22.5,28,1013,4.7,83.27,4.6,7,541.1
2019-06-14,18:00:00,25.1,22.3,5,1014,4.1,84.55,4.4,7,518.15
2019-06-14,19:00:00,24.9,22.2,0,1015,3.7,84.8,4.2,3,508.97
2019-06-14,20:00:00,24.7,21.9,0,1015,3.5,84.66,4.0,1,495.85
2019-06-14,21:00:00,24.6,21.7,0,1016,3.4,84.03,3.9,7,511.24
2019-06-14,22:00:00,24.5,21.5,0,1016,3.3,83.42,3.8,7,528.02
2019-06-14,23:00:00,24.3,21.3,0,1016,3.4,83.49,3.8,3,517.53
2019-06-15,00:00:00,24.2,21.1,0,1015,3.5,83.09,3.8,3,543.42
2019-06-15,01:00:00,24.2,21.0,0,1015,3.6,82.21,3.8,1,494.22
2019-06-15,02:00:00,24.1,20.8,0,1016,3.8,81.78,3.8,7,481.45
2019-06-15,03:00:00,24.1,20.5,0,1016,4.0,80.49,3.8,3,431.32
2019-06-15,04:00:00,24.1,20.2,0,1016,4.0,78.98,3.7,3,399.59
2019-06-15,05:00:00,24.4,20.1,0,1017,3.8,77.1,3.6,1,372.77
2019-06-15,06:00:00,25.3,20.2,112,1017,3.9,73.62,3.5,1,356.4
2019-06-15,07:00:00,25.8,20.0,311,1018,3.9,70.3,3.4,1,377.53
2019-06-15,08:00:00,26.2,19.9,518,1018,3.8,68.3,3.3,0,386.72
2019-06-15,09:00:00,26.6,20.1,703,1018,3.9,67.5,3.2,0,387.08
2019-06-15,10:00:00,26.9,20.4,848,1018,4.1,67.5,3.1,0,444.96
2019-06-15,11:00:00,27.1,20.6,969,1017,4.4,67.72,3.1,0,464.07
2019-06-15,12:00:00,27.1,20.8,995,1017,4.6,68.34,3.0,0,486.26
2019-06-15,13:00:00,27.1,20.8,953,1016,4.8,68.67,3.0,0,515.02
2019-06-15,14:00:00,26.9,20.9,682,1016,4.9,69.67,2.9,2,500.7
2019-06-15,15:00:00,26.6,20.9,692,1016,5.0,70.95,2.9,0,514.84
2019-06-15,16:00:00,26.3,20.9,431,1016,5.1,72.28,2.9,2,515.52
2019-06-15,17:00:00,25.8,21.0,284,1016,4.8,74.9,3.0,1,503.99
2019-06-15,18:00:00,25.3,21.0,86,1017,4.3,77.27,3.1,1,498.48
2019-06-15,19:00:00,25.0,20.9,0,1017,4.1,77.81,3.1,0,476.68
2019-06-15,20:00:00,25.0,20.8,0,1018,4.0,77.44,3.2,3,475.59
2019-06-15,21:00:00,25.0,20.7,0,1018,3.9,77.22,3.3,3,491.1
2019-06-15,22:00:00,25.0,20.7,0,1019,3.8,77.22,3.4,0,513.74
2019-06-15,23:00:00,25.0,20.8,0,1018,3.8,77.5,3.5,0,501.28
2019-06-16,00:00:00,25.0,21.0,0,1017,3.9,78.3,3.7,0,501.18
2019-06-16,01:00:00,25.0,21.1,0,1016,3.7,79.0,3.8,0,500.23
2019-06-16,02:00:00,25.0,21.2,0,1016,3.3,79.49,4.0,0,454.51
2019-06-16,03:00:00,25.1,21.3,0,1016,3.1,79.52,4.1,0,419.25
2019-06-16,04:00:00,25.1,21.4,0,1017,3.0,80.19,4.2,0,379.58
2019-06-16,05:00:00,25.5,21.8,0,1017,3.0,80.09,4.3,0,364.01
2019-06-16,06:00:00,26.7,22.5,115,1018,3.5,77.68,4.4,0,350.72
2019-06-16,07:00:00,27.5,22.7,314,1018,3.8,74.99,4.5,0,352.3
2019-06-16,08:00:00,28.3,22.9,520,1019,3.9,72.76,4.6,0,390.31
2019-06-16,09:00:00,28.9,23.3,668,1019,3.7,71.79,4.6,7,395.15
2019-06-16,10:00:00,29.4,23.7,800,1018,3.6,71.57,4.5,7,403.59
2019-06-16,11:00:00,29.7,24.1,797,1018,3.4,71.85,4.6,7,438.15
2019-06-16,12:00:00,29.9,24.2,917,1018,3.4,71.56,4.7,7,480.62
2019-06-16,13:00:00,29.9,24.2,858,1018,3.7,71.69,5.0,7,506.5
2019-06-16,14:00:00,29.6,24.2,822,1017,4.1,72.81,5.3,1,520.6
2019-06-16,15:00:00,29.2,24.2,666,1017,4.4,74.43,5.5,0,560.52
2019-06-16,16:00:00,28.7,24.2,416,1017,4.5,76.5,5.7,7,567.44
2019-06-16,17:00:00,28.2,24.3,266,1018,4.2,79.41,5.8,0,566.17
2019-06-16,18:00:00,27.8,24.5,60,1018,3.7,82.05,5.9,3,539.23
2019-06-16,19:00:00,27.5,24.5,0,1019,3.5,83.88,6.0,7,541.26
2019-06-16,20:00:00,27.5,24.6,0,1019,3.3,84.43,6.0,7,546.09
2019-06-16,21:00:00,27.4,24.8,0,1020,3.2,85.59,6.0,7,583.32
2019-06-16,22:00:00,27.4,24.8,0,1020,3.0,85.92,6.0,0,607.97
2019-06-16,23:00:00,27.2,24.9,0,1019,2.8,87.11,6.0,3,632.6
2019-06-17,00:00:00,27.0,24.9,0,1019,2.7,88.47,6.1,0,611.66
2019-06-17,01:00:00,26.8,25.0,0,1018,2.5,89.67,6.1,3,577.95
2019-06-17,02:00:00,26.7,24.9,0,1018,2.2,90.12,6.1,7,544.22
2019-06-17,03:00:00,26.7,24.9,0,1018,1.9,89.78,6.2,3,484.73
2019-06-17,04:00:00,26.7,24.8,0,1019,1.7,89.49,6.2,3,456.1
2019-06-17,05:00:00,26.9,25.0,0,1019,1.6,89.42,6.2,3,435.37
2019-06-17,06:00:00,27.8,25.3,103,1019,1.9,86.46,6.2,0,421.6
2019-06-17,07:00:00,28.8,25.2,295,1020,1.8,80.72,6.2,0,438.64
2019-06-17,08:00:00,29.2,25.2,492,1020,1.8,78.97,6.3,1,512.26
2019-06-17,09:00:00,29.4,25.5,666,1020,1.9,79.4,6.4,0,593.74
2019-06-17,10:00:00,29.4,25.6,802,1020,1.9,80.24,6.4,1,659.82
2019-06-17,11:00:00,29.5,25.7,806,1020,1.9,80.02,6.5,2,718.45
2019-06-17,12:00:00,29.6,25.7,815,1020,1.8,79.77,6.5,7,766.35
2019-06-17,13:00:00,29.8,25.8,854,1020,1.9,79.22,6.5,7,741.59
2019-06-17,14:00:00,29.7,25.8,667,1019,1.9,79.64,6.5,7,730.97
2019-06-17,15:00:00,29.5,25.8,403,1019,1.9,80.59,6.6,8,712.15
2019-06-17,16:00:00,29.1,25.8,191,1019,1.8,82.45,6.8,8,724.06
2019-06-17,17:00:00,28.7,25.8,140,1019,1.7,84.43,6.9,7,725.73
2019-06-17,18:00:00,28.4,25.9,76,1020,1.4,86.36,7.1,7,679.47
2019-06-17,19:00:00,28.1,25.9,0,1020,1.4,87.89,7.2,3,702.32
2019-06-17,20:00:00,28.1,25.9,0,1021,1.6,88.0,7.2,3,716.33
2019-06-17,21:00:00,28.0,25.9,0,1021,1.7,88.57,7.2,3,681.72
2019-06-17,22:00:00,27.9,25.9,0,1021,1.7,89.08,7.1,7,679.37
2019-06-17,23:00:00,27.8,26.0,0,1021,1.7,89.94,7.0,7,682.86
2019-06-18,00:00:00,27.7,26.1,0,1020,1.5,90.87,6.9,4,689.42
2019-06-18,01:00:00,27.7,26.1,0,1020,1.5,91.07,6.9,4,613.51
2019-06-18,02:00:00,27.7,26.1,0,1019,1.4,90.96,6.9,7,558.33
2019-06-18,03:00:00,27.7,26.1,0,1019,1.4,91.25,6.8,7,530.74
2019-06-18,04:00:00,27.7,26.2,0,1019,1.3,91.32,6.8,7,488.93
2019-06-18,05:00:00,27.9,26.3,0,1019,1.2,90.99,6.7,7,474.55
2019-06-18,06:00:00,28.6,26.7,106,1019,1.3,89.61,6.6,7,460.17
2019-06-18,07:00:00,29.3,26.8,242,1019,1.6,86.49,6.6,8,471.07
2019-06-18,08:00:00,30.0,26.6,393,1020,1.9,81.83,6.6,4,534.96
2019-06-18,09:00:00,30.5,26.4,703,1020,2.1,79.02,6.6,0,642.07
2019-06-18,10:00:00,30.6,26.4,716,1020,2.3,78.52,6.8,7,684.19
2019-06-18,11:00:00,30.5,26.5,467,1020,2.4,79.31,6.9,4,742.65
2019-06-18,12:00:00,30.3,26.6,346,1019,2.7,80.72,7.0,8,759.81
2019-06-18,13:00:00,30.0,26.7,633,1019,3.1,82.38,7.0,7,764.54
2019-06-18,14:00:00,29.8,26.5,378,1019,3.3,82.68,6.9,8,748.82
2019-06-18,15:00:00,29.5,26.4,272,1019,3.0,83.27,6.6,7,745.16
2019-06-18,16:00:00,29.2,26.4,321,1019,2.1,84.83,6.4,7,717.42
2019-06-18,17:00:00,28.9,26.5,240,1019,1.6,86.9,6.4,7,714.56
2019-06-18,18:00:00,28.7,26.6,61,1019,1.5,88.31,6.6,7,722.11
2019-06-18,19:00:00,28.6,26.6,0,1019,1.6,88.87,6.7,4,711.87
2019-06-18,20:00:00,28.5,26.7,0,1019,1.8,89.78,6.8,3,700.03
2019-06-18,21:00:00,28.4,26.7,0,1019,2.0,90.45,6.8,8,706.94
2019-06-18,22:00:00,28.4,26.7,0,1019,2.2,90.33,6.8,8,721.07
2019-06-18,23:00:00,28.3,26.6,0,1018,2.3,90.39,6.7,7,725.31
2019-06-19,00:00:00,28.1,26.5,0,1018,2.3,91.02,6.5,4,703.75
2019-06-19,01:00:00,28.0,26.4,0,1017,2.3,91.03,6.5,3,655.1
2019-06-19,02:00:00,27.9,26.3,0,1017,2.2,91.03,6.5,7,619.63
2019-06-19,03:00:00,27.7,26.2,0,1017,2.2,91.59,6.5,4,550.32
2019-06-19,04:00:00,27.6,26.2,0,1018,2.1,91.83,6.5,7,511.44
2019-06-19,05:00:00,27.8,26.3,0,1018,2.0,91.76,6.6,7,486.93
2019-06-19,06:00:00,28.6,26.7,121,1018,2.3,89.31,6.7,7,457.36
2019-06-19,07:00:00,29.2,26.6,324,1019,2.5,85.93,6.7,1,457.73
2019-06-19,08:00:00,29.9,26.5,518,1018,2.9,82.26,6.7,7,542.43
2019-06-19,09:00:00,30.4,26.5,719,1018,3.3,79.8,6.6,0,633.25
2019-06-19,10:00:00,30.8,26.5,790,1017,3.6,78.02,6.5,7,717.59
2019-06-19,11:00:00,31.1,26.6,552,1017,3.5,77.04,6.4,3,754.99
2019-06-19,12:00:00,31.2,26.6,878,1017,3.4,76.64,6.3,7,785.71
2019-06-19,13:00:00,31.3,26.6,871,1016,3.4,75.96,6.2,7,802.42
2019-06-19,14:00:00,31.3,26.6,763,1016,3.2,76.0,6.1,7,819.95
2019-06-19,15:00:00,31.1,26.7,630,1016,2.8,77.4,6.1,7,836.12
2019-06-19,16:00:00,30.6,26.9,492,1016,2.4,80.56,6.1,7,823.28
2019-06-19,17:00:00,30.1,27.0,200,1016,2.3,83.57,6.1,7,804.96
2019-06-19,18:00:00,29.4,27.0,68,1016,2.2,87.17,6.1,7,752.37
2019-06-19,19:00:00,29.0,26.9,0,1016,2.3,88.38,6.1,7,747.93
2019-06-19,20:00:00,28.7,26.7,0,1016,2.6,88.9,6.1,7,736.91
2019-06-19,21:00:00,28.5,26.5,0,1016,2.7,88.79,6.1,7,744.74
2019-06-19,22:00:00,28.4,26.2,0,1016,2.4,88.15,6.1,7,794.23
2019-06-19,23:00:00,28.3,26.0,0,1016,2.0,87.56,6.2,7,797.08
2019-06-20,00:00:00,28.1,25.8,0,1016,1.9,87.61,6.3,7,791.32
2019-06-20,01:00:00,27.9,25.6,0,1016,2.0,87.59,6.3,7,775.22
2019-06-20,02:00:00,27.7,25.4,0,1015,2.1,87.41,6.4,7,701.03
2019-06-20,03:00:00,27.7,25.2,0,1015,2.2,86.32,6.5,7,626.97
2019-06-20,04:00:00,27.7,25.0,0,1015,2.2,85.34,6.6,7,579.1
2019-06-20,05:00:00,27.8,25.0,0,1016,2.2,84.95,6.6,7,544.44
2019-06-20,06:00:00,28.7,25.4,97,1016,2.3,82.17,6.5,7,516.96
2019-06-20,07:00:00,29.5,25.4,255,1017,2.6,78.83,6.6,7,547.68
2019-06-20,08:00:00,30.0,25.7,492,1017,3.0,77.58,6.6,7,629.87
2019-06-20,09:00:00,30.2,25.9,715,1017,3.2,78.02,6.7,0,728.97
2019-06-20,10:00:00,30.4,26.2,857,1017,3.3,78.53,6.7,0,796.43
2019-06-20,11:00:00,30.5,26.6,813,1017,3.2,79.58,6.7,7,875.51
2019-06-20,12:00:00,30.6,26.9,880,1016,3.1,80.59,6.8,7,862.38
2019-06-20,13:00:00,30.5,27.1,708,1016,2.9,82.31,6.8,8,898.59
2019-06-20,14:00:00,30.5,27.3,641,1015,2.7,82.88,6.8,2,934.8
2019-06-20,15:00:00,30.6,27.2,374,1015,2.7,82.19,6.8,3,968.94
2019-06-20,16:00:00,30.6,27.1,486,1015,2.6,81.48,6.8,0,938.06
2019-06-20,17:00:00,30.2,27.2,279,1016,2.5,83.9,6.8,1,843.54
2019-06-20,18:00:00,29.5,27.4,86,1016,2.2,88.7,6.8,7,821.14
2019-06-20,19:00:00,29.1,27.2,0,1016,2.4,89.55,6.6,0,777.18
2019-06-20,20:00:00,28.9,27.1,0,1016,2.6,90.25,6.4,0,763.56
2019-06-20,21:00:00,28.7,26.9,0,1015,2.8,90.25,6.2,0,778.26
2019-06-20,22:00:00,28.6,26.7,0,1015,2.6,89.62,6.1,1,769.06
2019-06-20,23:00:00,28.4,26.5,0,1015,2.3,89.4,6.1,0,781.43
2019-06-21,00:00:00,28.2,26.2,0,1015,2.5,89.03,6.1,1,769.31
2019-06-21,01:00:00,28.1,26.0,0,1014,2.6,88.31,6.0,7,737.83
2019-06-21,02:00:00,28.0,25.9,0,1014,2.5,88.23,6.1,7,650.25
2019-06-21,03:00:00,28.0,25.9,0,1014,2.4,88.24,6.1,0,601.3
2019-06-21,04:00:00,27.9,25.8,0,1015,2.3,88.25,6.2,0,581.76
2019-06-21,05:00:00,28.0,25.8,0,1015,2.3,88.1,6.1,0,555.79
2019-06-21,06:00:00,28.8,26.0,109,1015,2.5,84.92,6.1,7,525.24
2019-06-21,07:00:00,29.8,25.9,320,1015,2.6,79.87,6.1,1,524.49
2019-06-21,08:00:00,30.5,26.0,529,1016,3.0,77.01,6.0,1,642.77
2019-06-21,09:00:00,31.0,26.2,714,1015,3.2,75.8,6.0,0,718.55
2019-06-21,10:00:00,31.3,26.5,812,1016,3.4,75.9,6.1,7,776.34
2019-06-21,11:00:00,31.4,26.7,824,1015,3.6,76.19,6.3,7,849.12
2019-06-21,12:00:00,31.5,26.7,837,1014,3.8,75.69,6.3,7,848.35
2019-06-21,13:00:00,31.5,26.6,814,1013,3.9,75.26,6.3,7,857.05
2019-06-21,14:00:00,31.5,26.6,717,1013,3.9,75.41,6.3,7,904.54
2019-06-21,15:00:00,31.4,26.7,642,1013,3.8,76.18,6.4,7,943.13
2019-06-21,16:00:00,31.1,26.8,466,1013,3.5,77.73,6.4,7,918.31
2019-06-21,17:00:00,30.6,26.8,228,1013,3.1,80.16,6.5,7,846.66
2019-06-21,18:00:00,29.9,26.8,52,1013,2.5,83.68,6.6,6,779.94
2019-06-21,19:00:00,29.4,26.9,0,1014,2.3,86.41,6.7,7,713.61
2019-06-21,20:00:00,29.1,26.8,0,1014,2.3,87.5,6.7,7,690.69
2019-06-21,21:00:00,29.0,26.6,0,1014,2.3,87.05,6.8,0,714.27
2019-06-21,22:00:00,28.8,26.5,0,1015,2.5,87.27,7.0,7,725.88
2019-06-21,23:00:00,28.6,26.3,0,1015,2.6,87.64,7.1,7,818.95
2019-06-22,00:00:00,28.4,26.1,0,1014,2.7,87.37,7.1,6,801.79
2019-06-22,01:00:00,28.3,25.8,0,1013,2.9,86.41,7.1,6,757.49
2019-06-22,02:00:00,28.2,25.6,0,1013,2.9,85.95,7.2,6,697.32
2019-06-22,03:00:00,28.1,25.6,0,1013,2.8,86.29,7.3,7,639.85
2019-06-22,04:00:00,27.9,25.7,0,1013,2.7,87.62,7.4,6,584.7
2019-06-22,05:00:00,28.0,25.8,0,1013,2.7,87.69,7.3,6,541.31
2019-06-22,06:00:00,28.7,26.1,23,1013,3.0,86.05,7.2,9,501.74
2019-06-22,07:00:00,29.4,26.5,88,1014,3.2,84.56,7.2,9,508.55
2019-06-22,08:00:00,30.0,26.9,138,1014,3.5,83.46,7.2,9,570.57
2019-06-22,09:00:00,30.6,27.1,290,1014,3.6,81.78,7.0,9,584.74
2019-06-22,10:00:00,31.0,27.2,294,1013,3.6,80.5,6.9,9,623.17
2019-06-22,11:00:00,31.3,27.4,273,1013,3.8,79.62,6.9,9,642.89
2019-06-22,12:00:00,31.4,27.5,212,1013,4.0,79.86,7.0,9,629.59
2019-06-22,13:00:00,31.2,27.6,112,1012,4.1,81.4,7.2,9,651.42
2019-06-22,14:00:00,30.9,27.8,83,1012,3.9,83.53,7.2,9,652.93
2019-06-22,15:00:00,30.7,27.6,82,1012,3.5,83.79,7.1,6,609.12
2019-06-22,16:00:00,30.5,27.4,29,1012,3.2,83.51,6.9,6,618.61
2019-06-22,17:00:00,29.9,27.3,94,1013,2.9,85.93,6.8,7,601.08
2019-06-22,18:00:00,29.3,27.3,39,1013,3.0,88.92,6.7,7,571.97
2019-06-22,19:00:00,28.8,27.1,0,1013,3.2,90.38,6.7,7,552.65
2019-06-22,20:00:00,28.6,27.0,0,1014,2.9,91.16,6.9,7,533.96
2019-06-22,21:00:00,28.5,27.0,0,1015,2.6,91.37,7.0,7,577.77
2019-06-22,22:00:00,28.3,26.8,0,1015,2.3,91.86,7.0,6,630.07
2019-06-22,23:00:00,28.1,26.5,0,1014,2.0,91.29,7.0,6,637.83
2019-06-23,00:00:00,27.9,26.2,0,1013,1.5,90.63,7.0,6,632.35
2019-06-23,01:00:00,27.8,26.0,0,1013,1.2,90.03,7.1,7,611.32
2019-06-23,02:00:00,27.4,25.8,0,1012,1.6,91.21,7.1,7,559.32
2019-06-23,03:00:00,27.2,25.7,0,1013,2.3,91.49,7.2,6,516.5
2019-06-23,04:00:00,27.2,25.5,0,1013,2.9,90.64,7.2,6,495.09
2019-06-23,05:00:00,27.2,25.5,0,1013,3.3,90.64,7.1,6,479.0
2019-06-23,06:00:00,27.5,25.7,6,1014,3.6,90.03,7.0,9,455.9
2019-06-23,07:00:00,27.8,25.9,38,1014,3.9,89.25,7.0,6,458.61
2019-06-23,08:00:00,28.2,26.1,198,1015,4.1,88.57,7.0,6,434.59
2019-06-23,09:00:00,28.6,26.3,219,1015,4.1,87.65,6.9,7,449.09
2019-06-23,10:00:00,29.0,26.5,243,1015,4.0,86.59,6.8,6,477.44
2019-06-23,11:00:00,29.2,26.6,534,1014,3.9,85.92,6.7,7,484.09
2019-06-23,12:00:00,29.3,26.3,366,1014,3.8,83.75,6.8,7,503.46
2019-06-23,13:00:00,29.4,26.0,506,1014,3.3,82.06,6.9,8,534.45
2019-06-23,14:00:00,29.3,25.9,233,1014,2.7,82.0,7.0,6,522.92
2019-06-23,15:00:00,29.1,25.8,132,1014,2.4,82.65,6.9,6,524.44
2019-06-23,16:00:00,28.8,25.8,56,1014,2.7,83.99,6.8,6,514.73
2019-06-23,17:00:00,28.3,26.0,17,1015,2.9,87.58,6.8,7,520.72
2019-06-23,18:00:00,27.8,25.9,29,1015,3.1,89.44,6.7,7,495.99
2019-06-23,19:00:00,27.6,25.8,0,1016,3.3,89.81,6.6,7,487.69
2019-06-23,20:00:00,27.5,25.6,0,1016,3.3,89.63,6.4,7,490.02
2019-06-23,21:00:00,27.3,25.5,0,1016,3.1,90.17,6.5,7,499.2
2019-06-23,22:00:00,27.2,25.5,0,1016,2.5,90.34,6.6,7,496.87
2019-06-23,23:00:00,27.2,25.3,0,1017,2.0,89.55,6.5,7,523.79
2019-06-24,00:00:00,27.0,25.0,0,1016,1.9,89.08,6.5,6,510.22
2019-06-24,01:00:00,26.7,24.7,0,1016,1.9,89.07,6.4,6,493.32
2019-06-24,02:00:00,26.5,24.4,0,1016,1.9,88.4,6.5,6,464.97
2019-06-24,03:00:00,26.3,24.1,0,1016,1.7,87.81,6.6,6,419.48
2019-06-24,04:00:00,26.2,23.8,0,1017,1.4,86.88,6.8,7,404.41
2019-06-24,05:00:00,26.1,23.8,0,1018,1.3,87.04,6.8,8,379.09
2019-06-24,06:00:00,26.2,23.8,40,1018,1.5,86.59,6.8,7,376.24
2019-06-24,07:00:00,26.3,23.6,90,1019,2.1,85.04,6.7,7,391.0
2019-06-24,08:00:00,26.4,23.6,78,1019,2.4,84.57,6.7,7,455.65
2019-06-24,09:00:00,26.6,23.6,135,1019,2.5,83.8,6.8,7,482.69
2019-06-24,10:00:00,26.9,23.7,259,1019,2.7,82.73,6.8,7,551.8
2019-06-24,11:00:00,27.2,23.9,290,1019,2.8,82.01,6.8,6,602.81
2019-06-24,12:00:00,27.2,24.0,227,1019,2.6,82.82,6.8,6,577.65
2019-06-24,13:00:00,27.2,24.1,302,1019,2.3,83.34,6.8,7,571.83
2019-06-24,14:00:00,27.2,24.2,251,1019,1.9,83.5,6.8,7,581.72
2019-06-24,15:00:00,27.1,24.1,142,1019,1.5,83.79,6.7,6,608.9
2019-06-24,16:00:00,27.0,24.1,34,1019,1.2,83.94,6.6,6,583.56
2019-06-24,17:00:00,26.9,24.1,92,1019,1.2,84.68,6.5,7,565.05
2019-06-24,18:00:00,26.7,24.3,6,1019,1.4,86.54,6.3,7,526.06
2019-06-24,19:00:00,26.5,24.3,0,1019,1.6,87.83,6.2,7,484.19
2019-06-24,20:00:00,26.5,24.4,0,1020,1.7,88.04,6.2,8,480.18
2019-06-24,21:00:00,26.5,24.4,0,1020,1.8,88.21,6.1,7,469.83
2019-06-24,22:00:00,26.5,24.4,0,1020,1.9,88.32,6.1,4,449.06
2019-06-24,23:00:00,26.5,24.5,0,1020,2.1,88.58,6.1,4,455.99
2019-06-25,00:00:00,26.5,24.5,0,1019,2.2,88.77,6.1,4,470.21
2019-06-25,01:00:00,26.6,24.5,0,1019,2.2,88.47,6.0,4,420.61
2019-06-25,02:00:00,26.7,24.6,0,1019,2.3,88.24,6.0,3,395.25
2019-06-25,03:00:00,26.7,24.6,0,1019,2.3,88.49,6.1,3,375.43
2019-06-25,04:00:00,26.7,24.7,0,1019,2.4,88.64,6.1,7,356.11
2019-06-25,05:00:00,26.9,24.8,0,1019,2.5,88.31,6.1,8,340.11
2019-06-25,06:00:00,27.4,25.2,90,1019,2.8,87.71,6.1,7,351.76
2019-06-25,07:00:00,27.7,25.3,101,1020,3.1,86.64,6.1,7,365.23
2019-06-25,08:00:00,28.2,25.2,302,1020,3.0,83.79,6.2,7,430.65
2019-06-25,09:00:00,28.8,24.7,619,1020,2.9,78.66,6.2,7,500.4
2019-06-25,10:00:00,29.2,24.1,783,1020,2.6,74.01,6.2,7,573.94
2019-06-25,11:00:00,29.2,23.6,585,1019,2.2,71.76,6.2,3,595.22
2019-06-25,12:00:00,29.1,23.2,801,1019,1.7,70.74,6.1,8,598.78
2019-06-25,13:00:00,29.2,23.0,923,1018,1.8,69.26,6.0,0,604.94
2019-06-25,14:00:00,29.4,22.8,775,1017,1.8,67.85,5.9,7,646.45
2019-06-25,15:00:00,29.0,23.2,248,1017,1.6,71.08,6.0,6,619.1
2019-06-25,16:00:00,28.6,23.4,28,1017,1.4,73.31,6.1,6,610.84
2019-06-25,17:00:00,28.3,23.5,14,1018,1.3,75.08,6.2,6,567.64
2019-06-25,18:00:00,27.9,23.7,14,1018,0.8,77.79,6.3,6,556.01
2019-06-25,19:00:00,27.5,24.1,0,1018,0.9,81.73,6.4,7,529.1
2019-06-25,20:00:00,27.4,24.3,0,1018,1.2,83.15,6.4,7,521.64
2019-06-25,21:00:00,27.3,24.4,0,1018,1.4,84.2,6.5,8,492.6
2019-06-25,22:00:00,27.3,24.5,0,1018,1.5,84.62,6.5,8,489.14
2019-06-25,23:00:00,27.2,24.6,0,1017,1.6,85.63,6.4,8,481.0
2019-06-26,00:00:00,27.2,24.7,0,1017,1.6,86.33,6.4,8,439.74
2019-06-26,01:00:00,27.3,24.8,0,1016,1.5,86.44,6.4,8,424.06
2019-06-26,02:00:00,27.3,25.0,0,1016,1.4,87.1,6.3,7,404.81
2019-06-26,03:00:00,27.3,25.1,0,1015,1.5,87.56,6.3,3,371.39
2019-06-26,04:00:00,27.3,25.2,0,1015,1.6,88.08,6.2,3,364.86
2019-06-26,05:00:00,27.4,25.4,0,1015,1.7,89.11,6.2,3,345.75
2019-06-26,06:00:00,28.1,25.9,112,1016,1.8,87.67,6.3,8,330.09
2019-06-26,07:00:00,28.7,25.8,313,1016,2.2,84.6,6.4,0,359.87
2019-06-26,08:00:00,29.3,25.8,489,1016,2.4,81.41,6.5,7,423.61
2019-06-26,09:00:00,29.7,25.8,699,1016,2.6,79.64,6.6,1,555.48
2019-06-26,10:00:00,29.9,25.8,521,1015,2.9,78.92,6.6,3,634.28
2019-06-26,11:00:00,30.0,26.0,91,1015,3.0,79.09,6.7,3,616.04
2019-06-26,12:00:00,30.0,26.0,791,1014,3.0,79.16,6.8,2,631.76
2019-06-26,13:00:00,29.9,26.0,320,1014,3.0,79.59,6.8,8,656.52
2019-06-26,14:00:00,29.7,25.9,407,1013,2.9,79.98,6.8,8,643.22
2019-06-26,15:00:00,29.4,25.7,239,1013,2.8,80.67,6.8,7,650.93
2019-06-26,16:00:00,29.0,25.6,304,1013,2.5,81.84,6.9,7,630.05
