date,time,KW,DEW_POINT,PRECIPITABLE WATER,GHI,RELATIVE HUMIDITY,CLOUD_TYPE,OT
2019-02-07,16:00:00,325.74,19.0,2.8,297,79.38,0,22.8
2019-02-07,17:00:00,326.8,19.2,2.9,23,88.7,3,21.1
2019-02-07,18:00:00,248.25,18.8,3.0,0,91.9,3,20.2
2019-02-07,19:00:00,235.93,18.2,3.1,0,91.22,3,19.7
2019-02-07,20:00:00,238.96,17.3,3.1,0,90.63,3,18.9
2019-02-07,21:00:00,218.41,16.5,3.1,0,89.28,3,18.3
2019-02-07,22:00:00,219.08,16.1,3.1,0,88.49,3,18.0
2019-02-07,23:00:00,223.29,16.0,3.1,0,88.39,3,17.9
2019-02-08,00:00:00,213.12,15.9,3.1,0,88.13,3,17.9
2019-02-08,01:00:00,198.32,15.9,3.0,0,87.91,3,17.9
2019-02-08,02:00:00,236.19,15.9,2.9,0,87.93,3,17.9
2019-02-08,03:00:00,182.73,15.9,2.8,0,87.85,3,17.9
2019-02-08,04:00:00,190.66,15.8,2.8,0,88.05,3,17.8
2019-02-08,05:00:00,194.33,15.7,2.8,0,88.07,3,17.7
2019-02-08,06:00:00,185.83,15.6,2.9,0,88.18,3,17.6
2019-02-08,07:00:00,183.07,15.7,2.9,18,86.88,3,17.9
2019-02-08,08:00:00,191.99,15.7,2.9,93,84.79,3,18.3
2019-02-08,09:00:00,275.81,15.7,2.9,36,83.58,3,18.5
2019-02-08,10:00:00,302.87,15.5,3.0,69,81.73,3,18.7
2019-02-08,11:00:00,235.14,15.4,3.0,149,80.44,3,18.8
2019-02-08,12:00:00,233.35,15.2,3.0,209,80.15,2,18.7
2019-02-08,13:00:00,330.8,15.1,3.0,131,79.93,3,18.6
2019-02-08,14:00:00,219.96,15.0,3.0,210,80.43,3,18.4
2019-02-08,15:00:00,212.14,14.9,3.0,122,81.58,3,18.1
2019-02-08,16:00:00,211.05,14.9,3.1,47,83.42,3,17.7
2019-02-08,17:00:00,315.33,14.8,3.1,30,85.36,3,17.3
2019-02-08,18:00:00,315.83,14.9,3.1,0,86.15,3,17.2
2019-02-08,19:00:00,225.92,14.9,3.1,0,85.83,3,17.3
2019-02-08,20:00:00,235.69,15.0,3.1,0,86.09,2,17.3
2019-02-08,21:00:00,262.52,15.0,3.0,0,85.87,3,17.4
2019-02-08,22:00:00,228.98,15.1,3.0,0,86.21,3,17.4
2019-02-08,23:00:00,262.31,15.1,2.9,0,86.29,3,17.4
2019-02-09,00:00:00,212.63,15.1,3.0,0,86.1,3,17.4
2019-02-09,01:00:00,204.85,15.0,3.0,0,85.85,3,17.4
2019-02-09,02:00:00,232.06,15.0,3.1,0,86.23,3,17.3
2019-02-09,03:00:00,222.98,15.0,3.1,0,86.72,7,17.2
2019-02-09,04:00:00,180.81,14.9,3.2,0,86.55,4,17.2
2019-02-09,05:00:00,182.01,14.9,3.3,0,86.94,3,17.1
2019-02-09,06:00:00,220.23,14.9,3.4,0,87.07,4,17.1
2019-02-09,07:00:00,185.63,15.2,3.5,15,85.63,3,17.6
2019-02-09,08:00:00,199.02,15.2,3.5,80,84.28,3,17.9
2019-02-09,09:00:00,266.93,15.2,3.6,36,82.65,3,18.2
2019-02-09,10:00:00,289.17,15.2,3.6,112,81.51,4,18.4
2019-02-09,11:00:00,275.77,15.2,3.6,62,81.4,4,18.4
2019-02-09,12:00:00,250.46,15.0,3.6,66,81.8,4,18.2
2019-02-09,13:00:00,246.71,14.8,3.6,64,82.31,4,17.9
2019-02-09,14:00:00,293.19,14.6,3.5,55,82.69,4,17.6
2019-02-09,15:00:00,308.43,14.4,3.4,83,83.63,4,17.2
2019-02-09,16:00:00,227.57,14.2,3.4,22,84.81,4,16.8
2019-02-09,17:00:00,234.87,14.2,3.3,7,85.51,3,16.6
2019-02-09,18:00:00,253.95,14.2,3.3,0,85.95,3,16.6
2019-02-09,19:00:00,245.35,14.3,3.3,0,86.16,4,16.6
2019-02-09,20:00:00,241.18,14.3,3.3,0,85.95,3,16.7
2019-02-09,21:00:00,240.58,14.4,3.2,0,85.33,4,16.9
2019-02-09,22:00:00,223.96,14.5,3.2,0,85.23,4,17.0
2019-02-09,23:00:00,269.45,14.6,3.2,0,85.1,3,17.1
2019-02-10,00:00:00,262.8,14.6,3.1,0,85.34,3,17.1
2019-02-10,01:00:00,208.15,14.6,3.1,0,84.92,3,17.2
2019-02-10,02:00:00,225.12,14.6,3.1,0,85.42,3,17.1
2019-02-10,03:00:00,220.64,14.6,3.0,0,85.28,3,17.1
2019-02-10,04:00:00,233.85,14.6,3.0,0,85.04,3,17.1
2019-02-10,05:00:00,182.81,14.5,3.0,0,85.31,3,17.0
2019-02-10,06:00:00,186.61,14.5,3.0,0,85.36,3,17.0
2019-02-10,07:00:00,220.0,14.7,2.9,20,84.07,3,17.4
2019-02-10,08:00:00,249.39,14.8,2.9,77,82.07,3,17.9
2019-02-10,09:00:00,250.31,14.9,2.9,98,79.56,3,18.5
2019-02-10,10:00:00,280.65,15.0,2.9,232,77.34,3,19.1
2019-02-10,11:00:00,241.28,15.2,2.9,345,75.86,3,19.6
2019-02-10,12:00:00,245.66,15.4,3.0,158,75.06,3,20.0
2019-02-10,13:00:00,238.06,15.6,3.0,175,75.46,3,20.1
2019-02-10,14:00:00,224.66,15.7,3.0,133,77.0,3,19.9
2019-02-10,15:00:00,228.58,15.8,3.0,42,79.1,3,19.5
2019-02-10,16:00:00,233.64,15.8,3.1,23,82.6,3,18.8
2019-02-10,17:00:00,287.52,15.8,3.1,7,85.86,3,18.2
2019-02-10,18:00:00,286.64,15.8,3.1,0,86.71,3,18.0
2019-02-10,19:00:00,268.81,15.7,3.1,0,87.02,3,17.9
2019-02-10,20:00:00,257.11,15.6,3.1,0,87.19,3,17.8
2019-02-10,21:00:00,248.74,15.6,3.1,0,87.43,3,17.7
2019-02-10,22:00:00,243.2,15.6,3.1,0,88.36,4,17.5
2019-02-10,23:00:00,306.79,15.5,3.1,0,88.81,4,17.4
2019-02-11,00:00:00,253.02,15.5,3.1,0,88.65,4,17.4
2019-02-11,01:00:00,261.57,15.5,3.1,0,89.5,4,17.2
2019-02-11,02:00:00,249.45,15.4,3.1,0,89.5,4,17.1
2019-02-11,03:00:00,228.3,15.2,3.1,0,89.3,3,17.0
2019-02-11,04:00:00,229.09,15.1,3.0,0,88.99,3,16.9
2019-02-11,05:00:00,195.31,14.9,3.0,0,88.81,3,16.8
2019-02-11,06:00:00,188.9,14.8,3.0,0,88.66,3,16.7
2019-02-11,07:00:00,214.17,14.8,3.0,22,87.41,3,16.9
2019-02-11,08:00:00,245.61,14.8,3.0,116,85.65,3,17.2
2019-02-11,09:00:00,355.23,14.8,3.0,292,83.1,2,17.7
2019-02-11,10:00:00,346.73,14.8,2.9,307,81.28,3,18.1
2019-02-11,11:00:00,380.19,15.0,2.9,477,80.42,2,18.4
2019-02-11,12:00:00,373.27,15.1,2.9,359,79.95,3,18.6
2019-02-11,13:00:00,415.1,15.1,2.9,390,80.39,3,18.5
2019-02-11,14:00:00,410.37,14.9,2.9,318,82.07,3,18.0
2019-02-11,15:00:00,327.07,14.7,2.9,343,83.24,2,17.6
2019-02-11,16:00:00,336.67,14.7,2.9,208,84.48,3,17.3
2019-02-11,17:00:00,367.22,14.7,2.9,67,85.8,3,17.1
2019-02-11,18:00:00,329.11,14.8,2.9,0,86.6,3,17.1
2019-02-11,19:00:00,303.61,15.0,2.9,0,86.3,3,17.3
2019-02-11,20:00:00,308.64,15.2,2.9,0,85.7,3,17.6
2019-02-11,21:00:00,280.03,15.4,3.0,0,85.78,3,17.8
2019-02-11,22:00:00,314.91,15.6,3.0,0,85.91,1,18.0
2019-02-11,23:00:00,323.34,15.8,3.0,0,86.59,0,18.1
2019-02-12,00:00:00,303.98,16.0,3.1,0,86.47,0,18.3
2019-02-12,01:00:00,286.81,16.1,3.1,0,87.26,0,18.3
2019-02-12,02:00:00,248.84,16.3,3.2,0,87.87,3,18.3
2019-02-12,03:00:00,238.69,16.3,3.3,0,88.09,3,18.3
2019-02-12,04:00:00,247.04,16.3,3.3,0,88.12,3,18.3
2019-02-12,05:00:00,229.42,16.3,3.4,0,88.06,3,18.3
2019-02-12,06:00:00,237.99,16.3,3.4,0,87.81,3,18.4
2019-02-12,07:00:00,241.96,16.6,3.5,51,86.59,3,18.9
2019-02-12,08:00:00,303.14,16.8,3.5,184,84.5,3,19.5
2019-02-12,09:00:00,317.31,17.0,3.5,444,82.47,1,20.1
2019-02-12,10:00:00,376.89,17.2,3.5,612,80.03,1,20.8
2019-02-12,11:00:00,391.8,17.5,3.5,730,77.82,1,21.5
2019-02-12,12:00:00,400.08,17.7,3.5,775,77.35,1,21.8
2019-02-12,13:00:00,441.67,17.8,3.5,750,77.31,0,22.0
2019-02-12,14:00:00,440.14,18.0,3.5,661,78.13,0,22.0
2019-02-12,15:00:00,398.61,18.2,3.6,502,79.96,0,21.8
2019-02-12,16:00:00,409.53,18.4,3.7,302,82.83,0,21.4
2019-02-12,17:00:00,394.44,18.5,3.7,97,87.93,0,20.6
2019-02-12,18:00:00,404.96,18.6,3.8,0,90.66,1,20.2
2019-02-12,19:00:00,380.22,18.6,3.8,0,91.94,3,20.0
2019-02-12,20:00:00,367.96,18.6,3.8,0,91.77,3,20.0
2019-02-12,21:00:00,343.66,18.5,3.8,0,91.56,3,19.9
2019-02-12,22:00:00,318.27,18.2,3.8,0,92.31,3,19.5
2019-02-12,23:00:00,320.84,17.9,3.7,0,92.59,1,19.1
2019-02-13,00:00:00,298.71,17.5,3.6,0,93.14,3,18.6
2019-02-13,01:00:00,260.88,17.1,3.6,0,92.64,1,18.3
2019-02-13,02:00:00,246.89,16.7,3.5,0,92.95,3,17.9
2019-02-13,03:00:00,260.28,16.5,3.5,0,92.41,3,17.7
2019-02-13,04:00:00,241.64,16.2,3.6,0,91.7,3,17.6
2019-02-13,05:00:00,247.8,16.1,3.6,0,91.24,4,17.5
2019-02-13,06:00:00,248.77,16.0,3.7,0,90.94,3,17.5
2019-02-13,07:00:00,273.99,16.2,3.7,5,88.71,3,18.1
2019-02-13,08:00:00,312.46,16.2,3.7,18,86.17,3,18.6
2019-02-13,09:00:00,371.6,16.2,3.7,112,84.3,3,18.9
2019-02-13,10:00:00,410.39,16.1,3.7,122,82.73,3,19.1
2019-02-13,11:00:00,456.03,16.0,3.7,108,81.83,3,19.2
2019-02-13,12:00:00,441.63,16.0,3.6,247,81.35,3,19.3
2019-02-13,13:00:00,482.72,16.1,3.6,300,81.34,3,19.4
2019-02-13,14:00:00,467.05,16.3,3.6,254,81.56,3,19.5
2019-02-13,15:00:00,425.22,16.4,3.6,186,82.84,3,19.4
2019-02-13,16:00:00,440.47,16.5,3.5,277,84.47,1,19.2
2019-02-13,17:00:00,410.91,16.6,3.5,18,86.13,3,19.0
2019-02-13,18:00:00,418.79,16.7,3.5,0,86.93,3,18.9
2019-02-13,19:00:00,370.34,16.7,3.4,0,87.27,3,18.9
2019-02-13,20:00:00,366.26,16.8,3.4,0,87.58,3,18.9
2019-02-13,21:00:00,362.54,16.9,3.4,0,87.4,3,19.0
2019-02-13,22:00:00,376.94,17.0,3.5,0,88.02,3,19.0
2019-02-13,23:00:00,341.2,17.1,3.5,0,88.62,3,19.0
2019-02-14,00:00:00,305.42,17.2,3.5,0,89.05,3,19.0
2019-02-14,01:00:00,301.67,17.2,3.5,0,89.4,3,19.0
2019-02-14,02:00:00,277.12,17.3,3.5,0,89.65,3,19.0
2019-02-14,03:00:00,258.73,17.3,3.5,0,89.86,3,19.0
2019-02-14,04:00:00,250.44,17.4,3.5,0,90.23,3,19.0
2019-02-14,05:00:00,247.23,17.4,3.6,0,90.62,3,19.0
2019-02-14,06:00:00,235.28,17.6,3.7,0,90.84,3,19.1
2019-02-14,07:00:00,276.49,18.1,3.7,16,89.57,3,19.9
2019-02-14,08:00:00,321.09,18.3,3.8,11,87.69,7,20.4
2019-02-14,09:00:00,374.98,18.2,3.8,90,85.25,3,20.8
2019-02-14,10:00:00,379.14,18.0,3.9,159,84.25,8,20.8
2019-02-14,11:00:00,412.15,17.8,3.9,212,83.51,7,20.7
2019-02-14,12:00:00,409.48,17.6,3.8,165,83.28,8,20.5
2019-02-14,13:00:00,440.38,17.3,3.8,273,83.12,7,20.3
2019-02-14,14:00:00,425.94,17.2,3.8,94,84.29,7,19.9
2019-02-14,15:00:00,387.22,17.1,3.7,169,85.84,7,19.5
2019-02-14,16:00:00,407.26,17.0,3.7,152,87.26,8,19.2
2019-02-14,17:00:00,432.44,17.0,3.7,22,88.91,4,18.9
2019-02-14,18:00:00,367.44,17.1,3.8,0,89.63,7,18.8
2019-02-14,19:00:00,367.54,17.1,3.8,0,89.16,7,18.9
2019-02-14,20:00:00,353.01,17.1,3.9,0,88.68,7,19.0
2019-02-14,21:00:00,343.12,17.1,3.9,0,89.14,7,18.9
2019-02-14,22:00:00,341.53,17.0,3.9,0,88.99,7,18.9
2019-02-14,23:00:00,343.66,17.0,4.0,0,88.91,7,18.9
2019-02-15,00:00:00,333.77,17.0,3.9,0,89.33,7,18.8
2019-02-15,01:00:00,306.28,17.0,3.9,0,89.25,7,18.8
2019-02-15,02:00:00,267.91,17.0,3.9,0,89.68,7,18.7
2019-02-15,03:00:00,256.07,16.9,3.8,0,89.98,7,18.6
2019-02-15,04:00:00,244.44,16.8,3.7,0,90.12,7,18.5
2019-02-15,05:00:00,243.64,16.8,3.6,0,90.42,7,18.4
2019-02-15,06:00:00,242.68,16.8,3.5,0,89.9,1,18.5
2019-02-15,07:00:00,277.39,17.2,3.5,50,87.66,0,19.3
2019-02-15,08:00:00,305.1,17.4,3.5,242,84.83,1,20.0
2019-02-15,09:00:00,396.92,17.5,3.5,221,80.92,3,20.9
2019-02-15,10:00:00,398.06,17.6,3.5,389,77.13,2,21.8
2019-02-15,11:00:00,428.58,17.8,3.5,743,74.69,1,22.5
2019-02-15,12:00:00,440.22,17.9,3.5,785,74.0,0,22.8
2019-02-15,13:00:00,461.35,18.0,3.5,762,73.18,0,23.1
2019-02-15,14:00:00,453.23,18.1,3.4,477,73.99,3,23.0
2019-02-15,15:00:00,444.9,18.2,3.4,267,75.98,3,22.6
2019-02-15,16:00:00,435.38,18.2,3.3,71,80.44,3,21.7
2019-02-15,17:00:00,418.86,18.0,3.3,58,86.27,3,20.4
2019-02-15,18:00:00,410.78,17.6,3.3,0,87.93,0,19.7
2019-02-15,19:00:00,378.96,17.5,3.2,0,88.06,1,19.5
2019-02-15,20:00:00,363.93,17.4,3.2,0,87.97,1,19.4
2019-02-15,21:00:00,352.41,17.3,3.3,0,88.17,3,19.3
2019-02-15,22:00:00,349.64,17.2,3.4,0,89.2,1,19.0
2019-02-15,23:00:00,350.82,17.0,3.4,0,89.46,1,18.8
2019-02-16,00:00:00,318.59,16.8,3.5,0,90.39,3,18.4
2019-02-16,01:00:00,308.11,16.6,3.5,0,90.25,3,18.2
2019-02-16,02:00:00,259.94,16.3,3.5,0,90.08,3,18.0
2019-02-16,03:00:00,272.6,16.1,3.5,0,89.06,3,17.9
2019-02-16,04:00:00,255.46,15.7,3.5,0,88.82,3,17.6
2019-02-16,05:00:00,248.73,15.4,3.4,0,88.45,3,17.3
2019-02-16,06:00:00,249.61,15.2,3.4,0,87.85,7,17.2
2019-02-16,07:00:00,253.81,15.2,3.3,32,85.66,7,17.6
2019-02-16,08:00:00,291.82,15.2,3.3,13,83.32,6,18.1
2019-02-16,09:00:00,323.93,15.3,3.2,366,80.64,8,18.7
2019-02-16,10:00:00,322.45,15.4,3.2,333,78.03,7,19.3
2019-02-16,11:00:00,390.43,15.5,3.3,294,77.25,7,19.6
2019-02-16,12:00:00,360.17,15.6,3.3,106,77.6,8,19.6
2019-02-16,13:00:00,359.65,15.5,3.4,109,78.84,8,19.3
2019-02-16,14:00:00,379.93,15.4,3.4,252,80.66,7,18.8
2019-02-16,15:00:00,332.04,15.2,3.4,106,82.35,7,18.3
2019-02-16,16:00:00,368.02,15.1,3.4,15,84.55,6,17.7
2019-02-16,17:00:00,367.53,14.9,3.4,44,85.44,7,17.4
2019-02-16,18:00:00,388.27,14.9,3.4,0,85.76,7,17.3
2019-02-16,19:00:00,344.28,14.9,3.5,0,85.77,7,17.3
2019-02-16,20:00:00,359.25,14.9,3.5,0,85.99,7,17.3
2019-02-16,21:00:00,380.11,15.0,3.5,0,86.09,7,17.3
2019-02-16,22:00:00,375.02,15.0,3.5,0,86.11,7,17.3
2019-02-16,23:00:00,361.89,14.9,3.5,0,86.02,7,17.3
2019-02-17,00:00:00,349.37,14.9,3.5,0,86.4,7,17.2
2019-02-17,01:00:00,271.28,14.9,3.5,0,86.09,7,17.2
2019-02-17,02:00:00,276.49,14.8,3.5,0,86.18,7,17.1
2019-02-17,03:00:00,269.66,14.6,3.6,0,85.98,3,17.0
2019-02-17,04:00:00,254.05,14.5,3.6,0,86.06,7,16.8
2019-02-17,05:00:00,214.73,14.2,3.6,0,85.89,7,16.6
2019-02-17,06:00:00,229.99,14.1,3.6,0,85.64,7,16.5
2019-02-17,07:00:00,254.06,14.0,3.6,29,84.56,7,16.6
2019-02-17,08:00:00,299.73,14.0,3.6,116,83.12,7,16.9
2019-02-17,09:00:00,306.23,14.1,3.6,300,81.38,7,17.3
2019-02-17,10:00:00,308.46,14.2,3.6,395,79.43,7,17.8
2019-02-17,11:00:00,339.46,14.4,3.6,419,77.97,7,18.3
2019-02-17,12:00:00,344.41,14.6,3.7,369,76.9,7,18.7
2019-02-17,13:00:00,351.25,14.7,3.7,503,77.48,7,18.7
2019-02-17,14:00:00,396.57,14.8,3.7,295,78.51,7,18.6
2019-02-17,15:00:00,404.51,14.9,3.7,314,79.85,7,18.4
2019-02-17,16:00:00,357.62,14.9,3.7,152,81.82,7,18.1
2019-02-17,17:00:00,371.58,15.1,3.7,43,83.75,7,17.9
2019-02-17,18:00:00,363.83,15.4,3.6,0,84.59,7,18.0
2019-02-17,19:00:00,374.93,15.7,3.6,0,84.57,7,18.3
2019-02-17,20:00:00,386.27,16.0,3.6,0,84.84,7,18.6
2019-02-17,21:00:00,388.29,16.3,3.6,0,84.96,7,18.9
2019-02-17,22:00:00,417.19,16.6,3.6,0,85.34,7,19.1
2019-02-17,23:00:00,388.78,16.8,3.6,0,85.94,7,19.2
2019-02-18,00:00:00,381.54,16.9,3.7,0,86.26,7,19.3
2019-02-18,01:00:00,315.92,17.1,3.8,0,86.59,7,19.4
2019-02-18,02:00:00,282.94,17.3,4.0,0,86.98,7,19.5
2019-02-18,03:00:00,256.35,17.4,4.1,0,87.31,8,19.6
2019-02-18,04:00:00,261.88,17.6,4.2,0,87.19,7,19.8
2019-02-18,05:00:00,247.55,17.9,4.4,0,88.01,7,19.9
2019-02-18,06:00:00,248.11,18.1,4.5,0,88.46,4,20.1
2019-02-18,07:00:00,297.09,18.6,4.6,24,88.3,7,20.6
2019-02-18,08:00:00,385.46,19.0,4.6,13,87.23,7,21.2
2019-02-18,09:00:00,411.36,19.3,4.6,332,85.85,7,21.8
2019-02-18,10:00:00,434.01,19.7,4.6,244,84.78,7,22.4
2019-02-18,11:00:00,469.63,20.1,4.7,263,84.19,7,22.9
2019-02-18,12:00:00,469.65,20.4,4.9,305,84.06,7,23.2
2019-02-18,13:00:00,476.46,20.5,4.8,373,84.11,7,23.3
2019-02-18,14:00:00,439.0,20.4,4.6,236,83.25,7,23.4
2019-02-18,15:00:00,467.23,20.2,4.4,334,84.38,8,23.0
2019-02-18,16:00:00,459.15,19.9,4.2,49,86.2,8,22.3
2019-02-18,17:00:00,445.86,19.3,4.0,87,89.03,7,21.2
2019-02-18,18:00:00,436.2,18.7,3.9,0,89.3,7,20.5
2019-02-18,19:00:00,458.9,18.1,3.8,0,89.41,7,19.9
2019-02-18,20:00:00,437.51,17.7,3.7,0,89.35,7,19.5
2019-02-18,21:00:00,474.1,17.4,3.7,0,88.92,7,19.3
2019-02-18,22:00:00,450.62,17.4,3.7,0,88.56,7,19.3
2019-02-18,23:00:00,453.73,17.4,3.8,0,88.77,7,19.3
2019-02-19,00:00:00,413.26,17.4,4.0,0,88.46,7,19.4
2019-02-19,01:00:00,334.38,17.6,4.1,0,89.06,7,19.4
2019-02-19,02:00:00,270.97,17.6,4.2,0,88.93,7,19.5
2019-02-19,03:00:00,245.79,17.7,4.3,0,89.34,7,19.5
2019-02-19,04:00:00,254.8,17.8,4.4,0,89.66,7,19.5
2019-02-19,05:00:00,243.76,17.8,4.3,0,89.96,7,19.5
2019-02-19,06:00:00,262.52,18.0,4.2,0,89.68,7,19.7
2019-02-19,07:00:00,284.98,18.6,4.0,42,86.09,7,21.0
2019-02-19,08:00:00,404.48,19.1,3.8,41,82.91,7,22.1
2019-02-19,09:00:00,385.55,19.3,3.8,129,76.71,8,23.6
2019-02-19,10:00:00,428.91,19.3,3.9,375,73.25,3,24.4
2019-02-19,11:00:00,448.69,19.2,4.0,47,73.39,8,24.3
2019-02-19,12:00:00,452.69,19.1,4.1,53,74.99,8,23.8
2019-02-19,13:00:00,445.88,18.9,4.1,131,76.38,8,23.3
2019-02-19,14:00:00,445.35,18.8,4.1,358,77.24,7,23.0
2019-02-19,15:00:00,448.53,18.8,4.1,496,78.0,7,22.8
2019-02-19,16:00:00,465.13,19.2,4.1,248,82.28,3,22.4
2019-02-19,17:00:00,483.77,19.4,4.2,91,87.3,3,21.6
2019-02-19,18:00:00,457.13,19.3,4.3,0,88.21,0,21.3
2019-02-19,19:00:00,446.35,19.3,4.4,0,88.37,1,21.3
2019-02-19,20:00:00,429.31,19.4,4.4,0,88.67,7,21.3
2019-02-19,21:00:00,464.59,19.4,4.3,0,89.28,7,21.2
2019-02-19,22:00:00,465.62,19.3,4.2,0,89.64,7,21.1
2019-02-19,23:00:00,452.59,19.3,4.1,0,89.85,7,21.0
2019-02-20,00:00:00,395.32,19.2,4.1,0,89.85,7,20.9
2019-02-20,01:00:00,346.52,19.1,4.0,0,90.19,7,20.8
2019-02-20,02:00:00,306.15,19.1,4.0,0,90.65,7,20.7
2019-02-20,03:00:00,265.68,19.1,4.0,0,90.88,1,20.6
2019-02-20,04:00:00,243.12,19.0,4.0,0,90.5,0,20.6
2019-02-20,05:00:00,258.57,18.9,4.0,0,90.06,3,20.6
2019-02-20,06:00:00,265.86,18.9,4.0,0,90.27,3,20.6
2019-02-20,07:00:00,294.75,19.5,4.0,62,88.43,1,21.5
2019-02-20,08:00:00,370.45,19.7,4.0,258,85.22,1,22.3
2019-02-20,09:00:00,426.6,19.7,4.0,459,80.75,0,23.2
2019-02-20,10:00:00,490.79,19.7,3.9,628,77.04,1,24.0
2019-02-20,11:00:00,557.81,19.8,3.9,755,75.22,0,24.5
2019-02-20,12:00:00,576.23,19.9,3.9,800,74.77,0,24.7
2019-02-20,13:00:00,540.74,20.0,3.9,532,75.29,2,24.7
2019-02-20,14:00:00,582.77,20.1,3.8,671,76.41,1,24.5
2019-02-20,15:00:00,617.15,20.1,3.8,512,78.57,1,24.1
2019-02-20,16:00:00,589.44,20.4,3.8,44,83.21,3,23.4
2019-02-20,17:00:00,494.61,20.5,3.8,111,88.82,1,22.4
2019-02-20,18:00:00,489.22,20.2,3.8,0,91.39,3,21.7
2019-02-20,19:00:00,483.57,20.1,3.8,0,93.11,3,21.3
2019-02-20,20:00:00,478.86,20.0,3.8,0,93.46,3,21.1
2019-02-20,21:00:00,494.48,19.9,3.9,0,93.16,3,21.0
2019-02-20,22:00:00,496.16,19.7,3.9,0,93.15,1,20.8
2019-02-20,23:00:00,423.23,19.4,3.9,0,92.98,1,20.6
2019-02-21,00:00:00,418.88,19.2,3.9,0,92.71,3,20.4
2019-02-21,01:00:00,362.71,18.9,3.9,0,92.44,3,20.2
2019-02-21,02:00:00,310.19,18.7,3.8,0,92.12,3,20.0
2019-02-21,03:00:00,280.68,18.5,3.7,0,91.67,3,19.9
2019-02-21,04:00:00,271.89,18.4,3.6,0,91.46,3,19.8
2019-02-21,05:00:00,279.16,18.3,3.6,0,91.65,3,19.7
2019-02-21,06:00:00,258.23,18.4,3.6,0,91.75,3,19.8
2019-02-21,07:00:00,296.49,18.8,3.6,34,90.12,3,20.5
2019-02-21,08:00:00,369.58,18.9,3.6,257,88.46,1,20.9
2019-02-21,09:00:00,408.03,19.0,3.6,186,85.43,2,21.5
2019-02-21,10:00:00,446.48,19.0,3.6,366,83.12,2,22.0
2019-02-21,11:00:00,483.8,19.1,3.6,117,81.4,3,22.4
2019-02-21,12:00:00,488.27,19.1,3.7,602,80.09,2,22.7
2019-02-21,13:00:00,474.36,19.1,3.7,598,79.98,2,22.7
2019-02-21,14:00:00,512.66,19.0,3.7,232,80.69,3,22.5
2019-02-21,15:00:00,464.7,19.0,3.7,185,82.12,3,22.2
2019-02-21,16:00:00,488.31,19.0,3.7,300,84.88,0,21.7
2019-02-21,17:00:00,487.28,19.1,3.7,93,88.76,0,21.0
2019-02-21,18:00:00,434.4,19.0,3.7,0,90.57,3,20.6
2019-02-21,19:00:00,428.39,18.9,3.8,0,90.7,3,20.5
2019-02-21,20:00:00,462.33,18.9,3.9,0,91.51,3,20.3
2019-02-21,21:00:00,485.36,18.8,3.9,0,91.76,3,20.2
2019-02-21,22:00:00,474.5,18.7,3.9,0,92.43,1,20.0
2019-02-21,23:00:00,449.4,18.6,3.8,0,92.38,3,19.9
2019-02-22,00:00:00,423.58,18.4,3.8,0,92.32,4,19.7
2019-02-22,01:00:00,351.18,18.1,3.7,0,91.41,3,19.5
2019-02-22,02:00:00,322.52,17.6,3.8,0,90.8,3,19.1
2019-02-22,03:00:00,300.37,17.0,3.9,0,90.67,3,18.6
2019-02-22,04:00:00,285.7,16.6,4.0,0,90.58,4,18.2
2019-02-22,05:00:00,272.63,16.4,4.0,0,90.82,4,17.9
2019-02-22,06:00:00,271.64,16.2,3.8,0,90.19,3,17.8
2019-02-22,07:00:00,323.18,16.0,3.4,6,88.24,3,18.0
2019-02-22,08:00:00,379.8,16.1,3.0,12,85.03,7,18.7
2019-02-22,09:00:00,441.02,16.2,2.7,24,81.41,8,19.5
2019-02-22,10:00:00,456.07,16.3,2.6,103,78.77,3,20.1
2019-02-22,11:00:00,484.06,16.3,2.5,94,78.25,3,20.2
2019-02-22,12:00:00,440.4,16.2,2.4,91,79.07,3,19.9
2019-02-22,13:00:00,464.14,15.9,2.4,73,80.09,3,19.4
2019-02-22,14:00:00,449.62,15.5,2.4,93,81.16,3,18.8
2019-02-22,15:00:00,491.64,15.1,2.3,56,82.62,3,18.1
2019-02-22,16:00:00,494.28,14.7,2.3,38,83.7,3,17.5
2019-02-22,17:00:00,453.19,14.4,2.3,10,84.69,3,17.0
2019-02-22,18:00:00,489.06,14.2,2.3,0,84.35,3,16.9
2019-02-22,19:00:00,429.11,14.2,2.3,0,83.99,3,16.9
2019-02-22,20:00:00,437.49,14.1,2.4,0,82.84,3,17.0
2019-02-22,21:00:00,423.51,13.9,2.6,0,81.83,3,17.0
2019-02-22,22:00:00,418.69,13.6,2.7,0,81.16,3,16.9
2019-02-22,23:00:00,420.3,13.4,2.8,0,80.86,3,16.7
2019-02-23,00:00:00,403.68,13.2,2.9,0,80.71,3,16.5
2019-02-23,01:00:00,359.64,13.0,2.9,0,80.93,3,16.3
2019-02-23,02:00:00,331.28,12.9,3.0,0,81.45,3,16.1
2019-02-23,03:00:00,284.08,12.8,2.9,0,82.01,3,15.9
2019-02-23,04:00:00,249.27,12.8,2.9,0,82.2,3,15.8
2019-02-23,05:00:00,263.15,12.7,2.9,0,83.05,3,15.6
2019-02-23,06:00:00,269.11,12.7,2.9,0,83.29,3,15.5
2019-02-23,07:00:00,288.05,12.6,2.9,20,82.32,3,15.6
