date,time,TEMPERATURE,DEW_POINT,PRECIPITABLE WATER,GHI,RELATIVE HUMIDITY,CLOUD_TYPE,OT
2019-06-21,03:00:00,28.0,25.9,6.1,0,88.24,0,601.3
2019-06-21,04:00:00,27.9,25.8,6.2,0,88.25,0,581.76
2019-06-21,05:00:00,28.0,25.8,6.1,0,88.1,0,555.79
2019-06-21,06:00:00,28.8,26.0,6.1,109,84.92,7,525.24
2019-06-21,07:00:00,29.8,25.9,6.1,320,79.87,1,524.49
2019-06-21,08:00:00,30.5,26.0,6.0,529,77.01,1,642.77
2019-06-21,09:00:00,31.0,26.2,6.0,714,75.8,0,718.55
2019-06-21,10:00:00,31.3,26.5,6.1,812,75.9,7,776.34
2019-06-21,11:00:00,31.4,26.7,6.3,824,76.19,7,849.12
2019-06-21,12:00:00,31.5,26.7,6.3,837,75.69,7,848.35
2019-06-21,13:00:00,31.5,26.6,6.3,814,75.26,7,857.05
2019-06-21,14:00:00,31.5,26.6,6.3,717,75.41,7,904.54
2019-06-21,15:00:00,31.4,26.7,6.4,642,76.18,7,943.13
2019-06-21,16:00:00,31.1,26.8,6.4,466,77.73,7,918.31
2019-06-21,17:00:00,30.6,26.8,6.5,228,80.16,7,846.66
2019-06-21,18:00:00,29.9,26.8,6.6,52,83.68,6,779.94
2019-06-21,19:00:00,29.4,26.9,6.7,0,86.41,7,713.61
2019-06-21,20:00:00,29.1,26.8,6.7,0,87.5,7,690.69
2019-06-21,21:00:00,29.0,26.6,6.8,0,87.05,0,714.27
2019-06-21,22:00:00,28.8,26.5,7.0,0,87.27,7,725.88
2019-06-21,23:00:00,28.6,26.3,7.1,0,87.64,7,818.95
2019-06-22,00:00:00,28.4,26.1,7.1,0,87.37,6,801.79
2019-06-22,01:00:00,28.3,25.8,7.1,0,86.41,6,757.49
2019-06-22,02:00:00,28.2,25.6,7.2,0,85.95,6,697.32
2019-06-22,03:00:00,28.1,25.6,7.3,0,86.29,7,639.85
2019-06-22,04:00:00,27.9,25.7,7.4,0,87.62,6,584.7
2019-06-22,05:00:00,28.0,25.8,7.3,0,87.69,6,541.31
2019-06-22,06:00:00,28.7,26.1,7.2,23,86.05,9,501.74
2019-06-22,07:00:00,29.4,26.5,7.2,88,84.56,9,508.55
2019-06-22,08:00:00,30.0,26.9,7.2,138,83.46,9,570.57
2019-06-22,09:00:00,30.6,27.1,7.0,290,81.78,9,584.74
2019-06-22,10:00:00,31.0,27.2,6.9,294,80.5,9,623.17
2019-06-22,11:00:00,31.3,27.4,6.9,273,79.62,9,642.89
2019-06-22,12:00:00,31.4,27.5,7.0,212,79.86,9,629.59
2019-06-22,13:00:00,31.2,27.6,7.2,112,81.4,9,651.42
2019-06-22,14:00:00,30.9,27.8,7.2,83,83.53,9,652.93
2019-06-22,15:00:00,30.7,27.6,7.1,82,83.79,6,609.12
2019-06-22,16:00:00,30.5,27.4,6.9,29,83.51,6,618.61
2019-06-22,17:00:00,29.9,27.3,6.8,94,85.93,7,601.08
2019-06-22,18:00:00,29.3,27.3,6.7,39,88.92,7,571.97
2019-06-22,19:00:00,28.8,27.1,6.7,0,90.38,7,552.65
2019-06-22,20:00:00,28.6,27.0,6.9,0,91.16,7,533.96
2019-06-22,21:00:00,28.5,27.0,7.0,0,91.37,7,577.77
2019-06-22,22:00:00,28.3,26.8,7.0,0,91.86,6,630.07
2019-06-22,23:00:00,28.1,26.5,7.0,0,91.29,6,637.83
2019-06-23,00:00:00,27.9,26.2,7.0,0,90.63,6,632.35
2019-06-23,01:00:00,27.8,26.0,7.1,0,90.03,7,611.32
2019-06-23,02:00:00,27.4,25.8,7.1,0,91.21,7,559.32
2019-06-23,03:00:00,27.2,25.7,7.2,0,91.49,6,516.5
2019-06-23,04:00:00,27.2,25.5,7.2,0,90.64,6,495.09
2019-06-23,05:00:00,27.2,25.5,7.1,0,90.64,6,479.0
2019-06-23,06:00:00,27.5,25.7,7.0,6,90.03,9,455.9
2019-06-23,07:00:00,27.8,25.9,7.0,38,89.25,6,458.61
2019-06-23,08:00:00,28.2,26.1,7.0,198,88.57,6,434.59
2019-06-23,09:00:00,28.6,26.3,6.9,219,87.65,7,449.09
2019-06-23,10:00:00,29.0,26.5,6.8,243,86.59,6,477.44
2019-06-23,11:00:00,29.2,26.6,6.7,534,85.92,7,484.09
2019-06-23,12:00:00,29.3,26.3,6.8,366,83.75,7,503.46
2019-06-23,13:00:00,29.4,26.0,6.9,506,82.06,8,534.45
2019-06-23,14:00:00,29.3,25.9,7.0,233,82.0,6,522.92
2019-06-23,15:00:00,29.1,25.8,6.9,132,82.65,6,524.44
2019-06-23,16:00:00,28.8,25.8,6.8,56,83.99,6,514.73
2019-06-23,17:00:00,28.3,26.0,6.8,17,87.58,7,520.72
2019-06-23,18:00:00,27.8,25.9,6.7,29,89.44,7,495.99
2019-06-23,19:00:00,27.6,25.8,6.6,0,89.81,7,487.69
2019-06-23,20:00:00,27.5,25.6,6.4,0,89.63,7,490.02
2019-06-23,21:00:00,27.3,25.5,6.5,0,90.17,7,499.2
2019-06-23,22:00:00,27.2,25.5,6.6,0,90.34,7,496.87
2019-06-23,23:00:00,27.2,25.3,6.5,0,89.55,7,523.79
2019-06-24,00:00:00,27.0,25.0,6.5,0,89.08,6,510.22
2019-06-24,01:00:00,26.7,24.7,6.4,0,89.07,6,493.32
2019-06-24,02:00:00,26.5,24.4,6.5,0,88.4,6,464.97
2019-06-24,03:00:00,26.3,24.1,6.6,0,87.81,6,419.48
2019-06-24,04:00:00,26.2,23.8,6.8,0,86.88,7,404.41
2019-06-24,05:00:00,26.1,23.8,6.8,0,87.04,8,379.09
2019-06-24,06:00:00,26.2,23.8,6.8,40,86.59,7,376.24
2019-06-24,07:00:00,26.3,23.6,6.7,90,85.04,7,391.0
2019-06-24,08:00:00,26.4,23.6,6.7,78,84.57,7,455.65
2019-06-24,09:00:00,26.6,23.6,6.8,135,83.8,7,482.69
2019-06-24,10:00:00,26.9,23.7,6.8,259,82.73,7,551.8
2019-06-24,11:00:00,27.2,23.9,6.8,290,82.01,6,602.81
2019-06-24,12:00:00,27.2,24.0,6.8,227,82.82,6,577.65
2019-06-24,13:00:00,27.2,24.1,6.8,302,83.34,7,571.83
2019-06-24,14:00:00,27.2,24.2,6.8,251,83.5,7,581.72
2019-06-24,15:00:00,27.1,24.1,6.7,142,83.79,6,608.9
2019-06-24,16:00:00,27.0,24.1,6.6,34,83.94,6,583.56
2019-06-24,17:00:00,26.9,24.1,6.5,92,84.68,7,565.05
2019-06-24,18:00:00,26.7,24.3,6.3,6,86.54,7,526.06
2019-06-24,19:00:00,26.5,24.3,6.2,0,87.83,7,484.19
2019-06-24,20:00:00,26.5,24.4,6.2,0,88.04,8,480.18
2019-06-24,21:00:00,26.5,24.4,6.1,0,88.21,7,469.83
2019-06-24,22:00:00,26.5,24.4,6.1,0,88.32,4,449.06
2019-06-24,23:00:00,26.5,24.5,6.1,0,88.58,4,455.99
2019-06-25,00:00:00,26.5,24.5,6.1,0,88.77,4,470.21
2019-06-25,01:00:00,26.6,24.5,6.0,0,88.47,4,420.61
2019-06-25,02:00:00,26.7,24.6,6.0,0,88.24,3,395.25
2019-06-25,03:00:00,26.7,24.6,6.1,0,88.49,3,375.43
2019-06-25,04:00:00,26.7,24.7,6.1,0,88.64,7,356.11
2019-06-25,05:00:00,26.9,24.8,6.1,0,88.31,8,340.11
2019-06-25,06:00:00,27.4,25.2,6.1,90,87.71,7,351.76
2019-06-25,07:00:00,27.7,25.3,6.1,101,86.64,7,365.23
2019-06-25,08:00:00,28.2,25.2,6.2,302,83.79,7,430.65
2019-06-25,09:00:00,28.8,24.7,6.2,619,78.66,7,500.4
2019-06-25,10:00:00,29.2,24.1,6.2,783,74.01,7,573.94
2019-06-25,11:00:00,29.2,23.6,6.2,585,71.76,3,595.22
2019-06-25,12:00:00,29.1,23.2,6.1,801,70.74,8,598.78
2019-06-25,13:00:00,29.2,23.0,6.0,923,69.26,0,604.94
2019-06-25,14:00:00,29.4,22.8,5.9,775,67.85,7,646.45
2019-06-25,15:00:00,29.0,23.2,6.0,248,71.08,6,619.1
2019-06-25,16:00:00,28.6,23.4,6.1,28,73.31,6,610.84
2019-06-25,17:00:00,28.3,23.5,6.2,14,75.08,6,567.64
2019-06-25,18:00:00,27.9,23.7,6.3,14,77.79,6,556.01
2019-06-25,19:00:00,27.5,24.1,6.4,0,81.73,7,529.1
2019-06-25,20:00:00,27.4,24.3,6.4,0,83.15,7,521.64
2019-06-25,21:00:00,27.3,24.4,6.5,0,84.2,8,492.6
2019-06-25,22:00:00,27.3,24.5,6.5,0,84.62,8,489.14
2019-06-25,23:00:00,27.2,24.6,6.4,0,85.63,8,481.0
2019-06-26,00:00:00,27.2,24.7,6.4,0,86.33,8,439.74
2019-06-26,01:00:00,27.3,24.8,6.4,0,86.44,8,424.06
2019-06-26,02:00:00,27.3,25.0,6.3,0,87.1,7,404.81
2019-06-26,03:00:00,27.3,25.1,6.3,0,87.56,3,371.39
2019-06-26,04:00:00,27.3,25.2,6.2,0,88.08,3,364.86
2019-06-26,05:00:00,27.4,25.4,6.2,0,89.11,3,345.75
2019-06-26,06:00:00,28.1,25.9,6.3,112,87.67,8,330.09
2019-06-26,07:00:00,28.7,25.8,6.4,313,84.6,0,359.87
2019-06-26,08:00:00,29.3,25.8,6.5,489,81.41,7,423.61
2019-06-26,09:00:00,29.7,25.8,6.6,699,79.64,1,555.48
2019-06-26,10:00:00,29.9,25.8,6.6,521,78.92,3,634.28
2019-06-26,11:00:00,30.0,26.0,6.7,91,79.09,3,616.04
2019-06-26,12:00:00,30.0,26.0,6.8,791,79.16,2,631.76
2019-06-26,13:00:00,29.9,26.0,6.8,320,79.59,8,656.52
2019-06-26,14:00:00,29.7,25.9,6.8,407,79.98,8,643.22
2019-06-26,15:00:00,29.4,25.7,6.8,239,80.67,7,650.93
2019-06-26,16:00:00,29.0,25.6,6.9,304,81.84,7,630.05
2019-06-26,17:00:00,28.6,25.5,6.9,166,83.53,7,602.77
2019-06-26,18:00:00,28.2,25.6,6.9,42,85.68,8,536.07
2019-06-26,19:00:00,28.0,25.7,6.9,0,87.11,7,496.68
2019-06-26,20:00:00,28.0,25.7,7.0,0,87.44,3,518.44
2019-06-26,21:00:00,28.0,25.8,7.0,0,87.91,4,502.71
2019-06-26,22:00:00,27.9,25.9,7.1,0,88.97,3,493.89
2019-06-26,23:00:00,27.9,26.0,7.1,0,89.24,0,514.88
2019-06-27,00:00:00,27.8,25.9,7.1,0,89.67,0,483.95
2019-06-27,01:00:00,27.7,25.7,7.0,0,89.1,0,446.44
2019-06-27,02:00:00,27.6,25.5,6.9,0,88.34,1,410.09
2019-06-27,03:00:00,27.5,25.2,6.9,0,87.49,7,394.91
2019-06-27,04:00:00,27.4,25.0,6.8,0,86.79,0,371.76
2019-06-27,05:00:00,27.5,25.0,6.7,0,86.38,3,364.59
2019-06-27,06:00:00,28.2,25.1,6.6,104,83.21,0,352.58
2019-06-27,07:00:00,29.1,24.9,6.6,301,78.15,0,374.72
2019-06-27,08:00:00,29.8,24.8,6.5,507,74.55,1,454.7
2019-06-27,09:00:00,30.4,25.0,6.5,601,73.03,3,585.48
2019-06-27,10:00:00,30.7,25.5,6.5,832,74.0,0,611.07
2019-06-27,11:00:00,30.8,26.1,6.7,686,75.97,2,655.25
2019-06-27,12:00:00,30.9,26.3,6.9,159,76.62,3,656.6
2019-06-27,13:00:00,30.8,26.4,7.0,189,77.41,4,647.39
2019-06-27,14:00:00,30.7,26.7,7.1,503,79.06,8,652.48
2019-06-27,15:00:00,30.5,26.9,7.2,47,81.0,6,658.39
2019-06-27,16:00:00,30.3,26.9,7.2,424,82.2,7,664.9
2019-06-27,17:00:00,29.8,27.1,7.1,25,85.72,3,597.7
2019-06-27,18:00:00,29.3,27.3,7.1,74,89.09,1,541.49
2019-06-27,19:00:00,29.0,27.4,7.1,0,91.22,3,522.86
2019-06-27,20:00:00,29.0,27.5,7.1,0,91.76,0,514.24
2019-06-27,21:00:00,28.9,27.6,7.0,0,92.69,3,481.14
2019-06-27,22:00:00,28.9,27.6,7.0,0,92.8,3,475.16
2019-06-27,23:00:00,28.8,27.6,7.0,0,93.08,3,490.22
2019-06-28,00:00:00,28.7,27.5,7.0,0,93.06,3,483.46
2019-06-28,01:00:00,28.5,27.3,6.9,0,93.39,3,492.92
2019-06-28,02:00:00,28.5,27.2,6.8,0,92.78,0,436.75
2019-06-28,03:00:00,28.5,27.2,6.9,0,92.55,0,404.48
2019-06-28,04:00:00,28.5,27.2,7.0,0,92.42,0,391.12
2019-06-28,05:00:00,28.6,27.2,6.9,0,92.4,0,368.66
2019-06-28,06:00:00,29.2,27.6,6.9,103,90.96,0,354.39
2019-06-28,07:00:00,29.6,27.7,6.8,300,89.34,0,377.78
2019-06-28,08:00:00,30.1,27.7,6.7,505,86.89,0,448.09
2019-06-28,09:00:00,30.6,27.6,6.6,689,84.29,0,542.79
2019-06-28,10:00:00,30.9,27.7,6.7,831,82.89,0,592.04
2019-06-28,11:00:00,31.2,27.7,6.7,936,81.65,0,636.01
2019-06-28,12:00:00,31.2,27.7,6.8,960,81.64,0,649.85
2019-06-28,13:00:00,31.2,27.6,6.9,769,81.44,2,660.74
2019-06-28,14:00:00,31.0,27.6,7.0,510,82.34,3,661.44
2019-06-28,15:00:00,30.7,27.7,7.1,480,83.91,3,639.55
2019-06-28,16:00:00,30.3,27.8,7.2,42,86.31,3,628.06
2019-06-28,17:00:00,30.0,27.9,7.3,113,88.42,3,595.04
2019-06-28,18:00:00,29.7,27.9,7.3,88,90.28,1,544.68
2019-06-28,19:00:00,29.3,27.8,7.4,0,91.73,3,518.13
2019-06-28,20:00:00,29.2,27.7,7.3,0,91.84,0,523.48
2019-06-28,21:00:00,29.1,27.7,7.3,0,92.26,0,523.99
2019-06-28,22:00:00,29.1,27.7,7.3,0,92.33,0,524.07
2019-06-28,23:00:00,29.2,27.7,7.4,0,91.86,0,568.53
2019-06-29,00:00:00,29.0,27.7,7.3,0,92.6,0,548.86
2019-06-29,01:00:00,28.8,27.6,7.2,0,93.04,0,506.72
2019-06-29,02:00:00,28.6,27.4,6.9,0,93.5,0,465.42
2019-06-29,03:00:00,28.5,27.4,6.7,0,93.64,1,444.73
2019-06-29,04:00:00,28.5,27.3,6.6,0,93.4,1,427.68
2019-06-29,05:00:00,28.7,27.4,6.6,0,92.78,7,407.92
2019-06-29,06:00:00,29.3,27.8,6.6,107,91.62,0,402.37
2019-06-29,07:00:00,30.1,27.8,6.7,306,87.64,0,401.25
2019-06-29,08:00:00,30.8,27.5,6.8,457,82.8,7,396.41
2019-06-29,09:00:00,31.1,27.5,6.9,568,81.44,7,427.96
2019-06-29,10:00:00,31.3,27.6,6.9,693,80.92,7,442.46
2019-06-29,11:00:00,31.6,27.7,6.9,623,79.72,7,475.71
2019-06-29,12:00:00,31.9,27.7,7.0,539,78.68,3,465.85
2019-06-29,13:00:00,31.9,27.8,7.0,339,79.0,3,512.51
2019-06-29,14:00:00,31.7,27.9,7.1,453,80.35,8,525.87
2019-06-29,15:00:00,31.4,28.0,7.2,495,82.19,8,518.39
2019-06-29,16:00:00,31.1,28.1,7.3,390,84.18,3,519.87
2019-06-29,17:00:00,30.7,28.2,7.3,279,86.52,0,507.18
2019-06-29,18:00:00,30.2,28.2,7.3,88,88.93,0,491.19
2019-06-29,19:00:00,29.8,28.1,7.3,0,90.65,0,488.13
2019-06-29,20:00:00,29.7,28.0,7.2,0,90.62,0,474.7
2019-06-29,21:00:00,29.5,28.0,7.2,0,91.53,0,480.99
2019-06-29,22:00:00,29.4,27.9,7.2,0,91.93,0,517.44
2019-06-29,23:00:00,29.3,27.9,7.2,0,92.34,0,544.57
2019-06-30,00:00:00,29.1,27.9,7.2,0,93.17,0,553.76
2019-06-30,01:00:00,29.0,27.8,7.2,0,93.24,0,523.27
2019-06-30,02:00:00,28.9,27.7,7.2,0,93.38,0,489.69
2019-06-30,03:00:00,28.8,27.6,7.1,0,93.28,0,465.06
2019-06-30,04:00:00,28.8,27.5,7.1,0,92.92,0,429.22
2019-06-30,05:00:00,29.0,27.6,7.2,0,92.42,1,411.57
2019-06-30,06:00:00,29.6,28.0,7.2,37,91.18,3,395.41
2019-06-30,07:00:00,30.0,28.2,7.3,120,89.87,3,397.36
2019-06-30,08:00:00,30.3,28.2,7.3,503,88.78,1,410.12
2019-06-30,09:00:00,30.7,28.2,7.3,246,86.39,3,419.4
2019-06-30,10:00:00,31.1,28.1,7.4,519,83.89,3,457.65
2019-06-30,11:00:00,31.3,28.0,7.4,315,82.47,3,478.07
2019-06-30,12:00:00,31.3,28.0,7.4,622,82.85,8,510.26
2019-06-30,13:00:00,31.1,28.1,7.5,613,84.15,3,504.52
2019-06-30,14:00:00,30.9,28.1,7.5,494,85.17,3,519.25
2019-06-30,15:00:00,30.6,28.1,7.6,559,86.76,7,529.78
2019-06-30,16:00:00,30.4,28.2,7.6,216,88.23,3,535.42
2019-06-30,17:00:00,30.1,28.3,7.7,273,89.87,1,516.11
2019-06-30,18:00:00,29.8,28.3,7.7,84,91.64,0,503.41
2019-06-30,19:00:00,29.7,28.2,7.6,0,91.64,0,494.1
2019-06-30,20:00:00,29.6,28.0,7.5,0,91.34,0,527.46
2019-06-30,21:00:00,29.5,28.0,7.4,0,91.42,4,592.6
2019-06-30,22:00:00,29.4,27.9,7.3,0,91.5,7,609.54
2019-06-30,23:00:00,29.3,27.7,7.1,0,91.23,7,634.59
2019-07-01,00:00:00,29.2,27.6,6.9,0,91.13,1,634.12
2019-07-01,01:00:00,29.1,27.5,6.8,0,91.23,7,571.74
2019-07-01,02:00:00,29.0,27.5,6.7,0,91.6,4,520.57
2019-07-01,03:00:00,28.9,27.5,6.7,0,92.12,3,478.61
2019-07-01,04:00:00,28.9,27.5,6.8,0,92.12,1,446.33
2019-07-01,05:00:00,29.0,27.7,6.8,0,92.49,0,430.5
2019-07-01,06:00:00,29.5,28.0,6.7,105,91.64,0,417.39
2019-07-01,07:00:00,29.8,27.9,6.7,165,89.76,3,430.1
2019-07-01,08:00:00,30.2,27.8,6.7,243,86.83,3,498.27
2019-07-01,09:00:00,30.5,27.6,6.6,456,84.69,3,625.4
2019-07-01,10:00:00,30.9,27.6,6.5,492,82.81,3,690.2
2019-07-01,11:00:00,31.3,27.7,6.4,793,81.21,3,702.07
2019-07-01,12:00:00,31.5,27.8,6.2,617,80.61,3,677.71
2019-07-01,13:00:00,31.6,27.7,6.3,256,79.9,3,705.34
2019-07-01,14:00:00,31.4,27.6,6.4,242,80.52,3,726.17
2019-07-01,15:00:00,30.9,27.6,6.5,567,82.79,3,711.81
2019-07-01,16:00:00,30.5,27.6,6.5,502,84.72,1,699.81
2019-07-01,17:00:00,30.2,27.8,6.4,294,86.96,0,682.33
2019-07-01,18:00:00,29.7,27.9,6.4,97,90.17,0,620.45
2019-07-01,19:00:00,29.4,27.9,6.3,0,91.9,1,585.01
2019-07-01,20:00:00,29.4,28.0,6.3,0,92.29,4,574.55
2019-07-01,21:00:00,29.3,28.0,6.4,0,93.0,1,630.07
2019-07-01,22:00:00,29.3,28.0,6.6,0,92.84,0,637.13
2019-07-01,23:00:00,29.2,28.0,6.9,0,93.01,0,649.58
2019-07-02,00:00:00,29.1,27.9,7.0,0,93.5,0,653.67
2019-07-02,01:00:00,29.1,28.0,7.0,0,93.55,0,599.85
2019-07-02,02:00:00,29.2,28.0,7.0,0,93.13,1,571.42
2019-07-02,03:00:00,29.2,28.0,7.0,0,93.38,0,531.47
2019-07-02,04:00:00,29.3,28.0,6.9,0,92.85,7,519.53
2019-07-02,05:00:00,29.3,27.9,6.9,0,92.34,7,478.96
2019-07-02,06:00:00,29.5,27.9,7.0,105,91.27,7,455.42
2019-07-02,07:00:00,29.9,28.2,7.1,296,90.52,7,457.32
2019-07-02,08:00:00,30.5,28.3,7.3,290,88.21,7,509.25
2019-07-02,09:00:00,30.8,28.3,7.5,563,86.77,7,599.16
2019-07-02,10:00:00,30.7,28.1,7.6,470,85.84,3,660.58
2019-07-02,11:00:00,30.6,27.8,7.7,844,85.04,7,697.53
2019-07-02,12:00:00,30.6,27.7,7.7,699,84.37,7,684.67
2019-07-02,13:00:00,30.5,27.6,7.7,429,84.75,7,700.4
2019-07-02,14:00:00,30.4,27.6,7.7,280,85.03,6,711.08
2019-07-02,15:00:00,30.3,27.6,7.8,96,85.29,6,689.12
2019-07-02,16:00:00,30.0,27.5,7.8,46,86.53,9,654.94
2019-07-02,17:00:00,29.7,27.5,7.8,74,87.97,9,636.42
2019-07-02,18:00:00,29.3,27.5,7.9,8,89.85,9,577.64
2019-07-02,19:00:00,29.1,27.5,7.9,0,90.89,9,560.42
2019-07-02,20:00:00,29.0,27.5,8.0,0,91.78,6,549.01
2019-07-02,21:00:00,28.9,27.6,8.0,0,92.55,6,572.51
2019-07-02,22:00:00,28.8,27.6,7.8,0,93.2,6,589.24
2019-07-02,23:00:00,28.8,27.5,7.5,0,92.76,6,566.07
2019-07-03,00:00:00,28.7,27.4,7.2,0,92.92,9,555.93
2019-07-03,01:00:00,28.7,27.4,7.2,0,92.55,9,537.97
2019-07-03,02:00:00,28.8,27.3,7.4,0,91.74,6,494.43
2019-07-03,03:00:00,28.8,27.3,7.5,0,91.72,7,454.85
2019-07-03,04:00:00,28.7,27.3,7.5,0,92.03,7,421.26
2019-07-03,05:00:00,28.8,27.4,7.5,0,92.26,7,410.17
2019-07-03,06:00:00,29.3,27.8,7.5,60,91.69,7,401.62
2019-07-03,07:00:00,29.6,27.9,7.6,229,90.87,7,429.95
2019-07-03,08:00:00,29.9,28.0,7.5,167,89.76,6,485.1
2019-07-03,09:00:00,30.0,28.0,7.5,334,89.16,7,549.24
2019-07-03,10:00:00,30.1,28.0,7.4,604,88.44,7,605.7
2019-07-03,11:00:00,30.1,27.9,7.3,706,88.23,7,617.65
2019-07-03,12:00:00,30.2,27.9,7.2,757,87.46,7,643.73
2019-07-03,13:00:00,30.3,27.8,7.1,683,86.64,8,671.52
2019-07-03,14:00:00,30.3,27.8,7.1,626,86.54,7,740.36
2019-07-03,15:00:00,30.3,27.8,7.0,608,86.41,7,715.54
2019-07-03,16:00:00,30.2,27.8,6.9,134,87.02,7,655.99
2019-07-03,17:00:00,29.9,27.8,6.9,106,88.45,7,655.23
2019-07-03,18:00:00,29.5,27.7,7.0,53,89.9,8,662.93
2019-07-03,19:00:00,29.3,27.5,7.1,0,90.3,7,624.73
2019-07-03,20:00:00,29.2,27.5,7.1,0,90.5,7,570.42
2019-07-03,21:00:00,29.1,27.4,7.0,0,90.71,8,570.8
2019-07-03,22:00:00,28.9,27.3,6.9,0,91.2,7,602.85
2019-07-03,23:00:00,28.8,27.2,6.8,0,90.9,8,623.87
2019-07-04,00:00:00,28.7,27.0,6.7,0,90.53,7,589.99
2019-07-04,01:00:00,28.6,26.8,6.7,0,89.89,8,559.52
2019-07-04,02:00:00,28.5,26.6,6.7,0,89.49,8,514.23
2019-07-04,03:00:00,28.4,26.5,6.8,0,89.34,4,474.64
2019-07-04,04:00:00,28.4,26.4,6.8,0,89.16,8,449.84
2019-07-04,05:00:00,28.6,26.6,6.8,0,89.2,7,436.82
2019-07-04,06:00:00,29.3,27.0,6.8,80,87.6,7,417.66
2019-07-04,07:00:00,30.0,27.1,6.8,230,84.55,7,433.3
2019-07-04,08:00:00,30.4,27.2,6.9,419,83.26,7,524.72
2019-07-04,09:00:00,30.8,27.4,7.0,607,82.0,7,601.53
2019-07-04,10:00:00,30.9,27.5,7.1,671,82.31,7,652.56
2019-07-04,11:00:00,30.9,27.7,7.3,611,83.21,7,672.73
2019-07-04,12:00:00,30.7,27.8,7.3,491,84.55,8,656.37
2019-07-04,13:00:00,30.4,27.8,7.3,538,85.87,7,648.18
2019-07-04,14:00:00,30.2,27.6,7.2,341,85.77,8,662.91
2019-07-04,15:00:00,30.0,27.3,7.1,397,85.49,8,650.86
2019-07-04,16:00:00,29.8,27.1,7.0,237,85.23,7,625.95
2019-07-04,17:00:00,29.5,26.9,6.9,140,85.86,7,617.54
2019-07-04,18:00:00,29.2,26.8,6.9,38,86.95,7,587.23
2019-07-04,19:00:00,29.0,26.7,6.9,0,87.18,7,548.37
2019-07-04,20:00:00,28.9,26.5,6.9,0,87.05,7,531.67
2019-07-04,21:00:00,28.8,26.4,6.9,0,87.15,7,562.53
2019-07-04,22:00:00,28.7,26.4,6.9,0,87.18,7,595.6
2019-07-04,23:00:00,28.5,26.2,6.8,0,87.42,7,617.11
2019-07-05,00:00:00,28.4,26.0,6.7,0,86.64,7,609.22
2019-07-05,01:00:00,28.3,25.7,6.5,0,85.95,6,592.28
2019-07-05,02:00:00,28.2,25.5,6.5,0,85.36,6,519.71
2019-07-05,03:00:00,28.1,25.3,6.4,0,84.93,7,462.51
2019-07-05,04:00:00,28.1,25.3,6.4,0,84.67,7,443.31
2019-07-05,05:00:00,28.3,25.5,6.6,0,84.86,7,428.82
2019-07-05,06:00:00,28.7,26.0,6.8,93,85.29,7,410.42
2019-07-05,07:00:00,29.1,26.4,6.9,240,85.28,7,417.73
2019-07-05,08:00:00,29.7,26.7,6.9,377,83.81,7,485.42
2019-07-05,09:00:00,30.3,26.9,6.9,319,82.25,4,569.79
2019-07-05,10:00:00,30.8,27.2,6.9,570,81.28,7,658.76
2019-07-05,11:00:00,31.0,27.3,6.9,744,80.79,7,669.5
2019-07-05,12:00:00,31.0,27.4,6.8,725,81.14,7,666.34
2019-07-05,13:00:00,31.0,27.4,6.8,748,80.99,7,675.81
2019-07-05,14:00:00,31.0,27.2,6.6,695,80.46,7,687.89
2019-07-05,15:00:00,30.9,27.2,6.5,508,80.67,7,697.66
2019-07-05,16:00:00,30.9,27.0,6.3,393,79.55,7,676.17
2019-07-05,17:00:00,30.6,26.6,6.1,211,79.29,7,657.89
2019-07-05,18:00:00,29.8,26.6,5.9,60,83.15,7,595.89
2019-07-05,19:00:00,29.3,26.4,5.7,0,84.21,6,555.76
2019-07-05,20:00:00,29.1,26.1,5.6,0,83.85,6,512.26
2019-07-05,21:00:00,28.9,25.8,5.5,0,83.62,6,513.96
2019-07-05,22:00:00,28.8,25.7,5.6,0,83.15,6,569.87
2019-07-05,23:00:00,28.6,25.5,5.7,0,83.52,7,590.8
2019-07-06,00:00:00,28.6,25.5,6.0,0,83.26,7,581.97
2019-07-06,01:00:00,28.6,25.5,6.2,0,83.26,7,563.17
2019-07-06,02:00:00,28.7,25.5,6.4,0,82.84,6,517.42
2019-07-06,03:00:00,28.8,25.6,6.5,0,82.68,6,477.9
2019-07-06,04:00:00,28.7,25.7,6.6,0,84.0,7,436.72
2019-07-06,05:00:00,28.7,26.0,6.6,0,85.56,7,422.35
2019-07-06,06:00:00,29.2,26.4,6.5,75,85.12,7,419.04
2019-07-06,07:00:00,29.7,26.8,6.4,255,84.46,7,420.02
2019-07-06,08:00:00,30.1,27.2,6.4,381,84.51,7,430.64
2019-07-06,09:00:00,30.5,27.5,6.3,434,83.89,7,449.95
2019-07-06,10:00:00,30.7,27.6,6.3,418,83.6,6,476.22
2019-07-06,11:00:00,31.0,27.6,6.2,741,82.0,7,478.46
2019-07-06,12:00:00,31.2,27.5,6.1,654,80.79,8,459.25
2019-07-06,13:00:00,31.3,27.7,6.0,473,81.02,6,466.57
2019-07-06,14:00:00,31.3,27.8,6.1,487,81.84,6,463.9
2019-07-06,15:00:00,31.1,27.8,6.2,548,82.7,7,482.12
2019-07-06,16:00:00,30.8,27.8,6.1,296,84.03,6,460.96
2019-07-06,17:00:00,30.3,27.7,6.2,176,86.17,7,467.64
2019-07-06,18:00:00,29.6,27.5,6.2,54,88.48,6,450.45
