time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),rain (mm),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),et0_fao_evapotranspiration (mm),vapour_pressure_deficit (kPa),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²),sun
2019-10-23 17:00:00,23.3,72,17.9,25.2,0.0,71,71,14,0,0.07,0.81,19.3,5.1,14.2,27.5,88.6,1
2019-10-23 18:00:00,22.4,78,18.4,24.9,0.0,36,35,10,0,0.03,0.59,0.0,0.0,0.0,0.0,0.0,0
2019-10-23 19:00:00,21.9,83,18.9,24.7,0.0,35,26,23,0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0
2019-10-23 20:00:00,21.8,85,19.2,24.7,0.0,29,30,2,84,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0
2019-10-23 21:00:00,22.1,83,19.1,24.9,0.0,97,25,5,96,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0
2019-10-23 22:00:00,22.3,81,18.8,24.9,0.0,92,22,13,90,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0
2019-10-23 23:00:00,21.9,82,18.7,24.4,0.0,22,12,9,11,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0
2019-10-24 00:00:00,21.3,85,18.6,23.6,0.0,13,4,8,5,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0
2019-10-24 01:00:00,20.9,87,18.6,23.2,0.0,10,8,6,0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0
2019-10-24 02:00:00,20.4,89,18.6,22.7,0.0,20,7,9,12,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
2019-10-24 03:00:00,20.1,90,18.4,22.4,0.0,27,3,25,16,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0
2019-10-24 04:00:00,19.7,91,18.2,21.6,0.0,24,2,24,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0
2019-10-24 05:00:00,20.1,88,18.0,22.0,0.0,40,2,40,0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0
2019-10-24 06:00:00,19.6,89,17.7,21.4,0.0,40,2,40,0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0
2019-10-24 07:00:00,22.3,76,17.9,24.5,0.0,99,14,99,0,0.04,0.64,103.2,45.7,57.6,231.6,311.3,1
2019-10-24 08:00:00,23.0,71,17.5,24.0,0.0,97,5,56,0,0.12,0.8,165.5,28.7,136.8,86.9,594.1,1
2019-10-24 09:00:00,23.9,63,16.4,24.9,0.0,91,1,91,0,0.23,1.1,352.9,179.3,173.6,346.3,828.3,1
2019-10-24 10:00:00,24.6,61,16.5,25.7,0.0,100,0,100,0,0.27,1.21,383.4,109.7,273.7,165.0,998.0,1
2019-10-24 11:00:00,24.8,62,17.1,26.1,0.0,23,21,5,0,0.27,1.18,366.5,41.5,325.0,54.6,1091.7,1
2019-10-24 12:00:00,26.3,57,17.0,28.3,0.0,34,34,1,0,0.52,1.48,755.1,585.3,169.8,732.8,1102.9,1
2019-10-24 13:00:00,26.5,54,16.4,27.7,0.0,64,64,0,0,0.49,1.6,663.5,473.4,190.1,609.6,1030.9,1
2019-10-24 14:00:00,26.3,55,16.5,26.8,0.0,67,67,0,0,0.43,1.54,532.8,340.6,192.3,489.6,880.6,1
2019-10-24 15:00:00,25.1,63,17.6,25.9,0.0,96,96,0,0,0.29,1.18,322.4,174.8,147.5,311.4,662.2,1
2019-10-24 16:00:00,24.3,68,18.0,25.5,0.0,56,56,1,0,0.19,0.98,185.0,112.0,73.0,292.2,390.5,1
2019-10-24 17:00:00,23.2,74,18.3,24.8,0.0,58,58,2,0,0.08,0.75,26.4,10.6,15.8,57.1,84.2,1
2019-10-24 18:00:00,22.4,78,18.4,24.5,0.0,39,38,4,0,0.04,0.59,0.0,0.0,0.0,0.0,0.0,0
2019-10-24 19:00:00,22.1,80,18.5,24.3,0.0,36,36,2,0,0.01,0.53,0.0,0.0,0.0,0.0,0.0,0
2019-10-24 20:00:00,22.2,81,18.8,24.5,0.0,18,14,1,0,0.01,0.51,0.0,0.0,0.0,0.0,0.0,0
2019-10-24 21:00:00,22.1,80,18.5,24.1,0.0,4,4,2,0,0.01,0.53,0.0,0.0,0.0,0.0,0.0,0
2019-10-24 22:00:00,21.9,80,18.2,23.6,0.0,6,5,3,0,0.01,0.53,0.0,0.0,0.0,0.0,0.0,0
2019-10-24 23:00:00,21.4,82,18.2,23.2,0.0,14,13,4,0,0.01,0.46,0.0,0.0,0.0,0.0,0.0,0
2019-10-25 00:00:00,21.1,84,18.3,23.1,0.0,14,13,6,0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0
2019-10-25 01:00:00,21.0,84,18.2,23.0,0.0,2,2,1,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0
2019-10-25 02:00:00,20.7,82,17.6,22.4,0.0,1,1,0,0,0.01,0.43,0.0,0.0,0.0,0.0,0.0,0
2019-10-25 03:00:00,20.0,84,17.3,21.6,0.0,1,1,0,0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0
2019-10-25 04:00:00,19.4,87,17.2,21.0,0.0,21,0,0,21,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0
2019-10-25 05:00:00,19.1,88,17.1,20.7,0.0,1,1,0,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
2019-10-25 06:00:00,19.0,88,16.9,20.4,0.0,1,1,0,0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0
2019-10-25 07:00:00,21.3,78,17.3,22.6,0.0,6,0,6,0,0.05,0.56,132.2,72.1,60.1,364.5,308.2,1
2019-10-25 08:00:00,23.8,67,17.2,24.4,0.0,17,1,8,0,0.19,0.98,328.8,228.4,100.5,697.9,590.6,1
2019-10-25 09:00:00,24.8,60,16.6,24.8,0.0,27,23,11,0,0.32,1.25,516.3,394.8,121.6,766.6,824.6,1
2019-10-25 10:00:00,25.6,57,16.5,25.7,0.0,63,58,24,0,0.42,1.41,626.7,482.3,144.5,728.9,994.0,1
2019-10-25 11:00:00,25.9,57,16.6,26.6,0.0,38,31,18,0,0.48,1.46,706.0,532.7,173.4,703.5,1087.5,1
2019-10-25 12:00:00,26.1,56,16.7,27.0,0.0,76,0,76,0,0.51,1.47,725.1,547.3,177.8,688.3,1098.5,1
2019-10-25 13:00:00,25.6,57,16.4,26.0,0.0,23,0,23,0,0.46,1.42,621.1,398.4,222.7,515.4,1026.4,1
2019-10-25 14:00:00,25.2,57,16.1,25.1,0.0,2,2,1,0,0.42,1.38,544.5,404.5,140.0,584.5,876.0,1
2019-10-25 15:00:00,24.8,57,15.7,24.2,0.0,4,4,0,0,0.36,1.35,426.0,333.1,92.9,597.1,657.6,1
2019-10-25 16:00:00,24.2,60,15.9,24.0,0.0,1,1,0,0,0.24,1.21,225.6,166.8,58.8,439.1,386.1,1
2019-10-25 17:00:00,23.2,64,15.9,24.1,0.0,1,1,0,0,0.1,1.04,37.1,21.8,15.3,117.9,80.0,1
2019-10-25 18:00:00,22.0,70,16.3,23.3,0.0,2,2,1,0,0.04,0.8,0.0,0.0,0.0,0.0,0.0,0
2019-10-25 19:00:00,21.2,75,16.6,22.8,0.0,12,11,4,0,0.01,0.63,0.0,0.0,0.0,0.0,0.0,0
2019-10-25 20:00:00,21.5,76,17.0,23.0,0.0,12,3,4,0,0.01,0.62,0.0,0.0,0.0,0.0,0.0,0
2019-10-25 21:00:00,21.3,77,17.1,23.0,0.0,3,2,2,0,0.01,0.59,0.0,0.0,0.0,0.0,0.0,0
2019-10-25 22:00:00,20.8,79,17.1,22.4,0.0,5,2,4,0,0.01,0.51,0.0,0.0,0.0,0.0,0.0,0
2019-10-25 23:00:00,20.7,80,17.1,22.3,0.0,10,5,8,0,0.01,0.49,0.0,0.0,0.0,0.0,0.0,0
2019-10-26 00:00:00,20.6,81,17.3,22.3,0.0,19,17,8,0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0
2019-10-26 01:00:00,20.5,83,17.5,22.3,0.0,24,22,8,0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0
2019-10-26 02:00:00,20.6,84,17.7,22.4,0.0,33,30,13,0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0
2019-10-26 03:00:00,21.0,84,18.2,22.8,0.0,19,16,10,0,0.01,0.4,0.0,0.0,0.0,0.0,0.0,0
2019-10-26 04:00:00,20.8,85,18.2,22.5,0.0,8,8,2,0,0.01,0.37,0.0,0.0,0.0,0.0,0.0,0
2019-10-26 05:00:00,20.4,87,18.2,22.0,0.0,6,5,2,0,0.01,0.31,0.0,0.0,0.0,0.0,0.0,0
2019-10-26 06:00:00,20.4,88,18.3,22.0,0.0,35,34,4,0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0
2019-10-26 07:00:00,21.8,81,18.3,23.3,0.0,29,29,2,0,0.05,0.5,103.2,42.5,60.7,213.9,304.9,1
2019-10-26 08:00:00,24.0,70,18.3,24.6,0.0,40,33,1,0,0.17,0.88,256.2,141.1,115.0,434.8,587.1,1
2019-10-26 09:00:00,24.7,66,17.9,24.7,0.0,66,58,1,18,0.28,1.06,426.2,271.0,155.2,529.3,820.8,1
2019-10-26 10:00:00,25.1,63,17.6,25.0,0.0,73,73,0,0,0.33,1.18,470.4,254.2,216.2,386.1,990.0,1
2019-10-26 11:00:00,25.3,63,17.8,25.2,0.0,59,59,0,0,0.33,1.19,439.2,157.8,281.4,209.4,1083.2,1
2019-10-26 12:00:00,25.6,61,17.6,25.7,0.0,68,68,0,0,0.38,1.27,493.3,159.8,333.6,201.9,1094.1,1
2019-10-26 13:00:00,24.9,64,17.6,24.9,0.0,97,97,2,0,0.28,1.14,313.9,22.1,291.8,28.7,1021.9,1
2019-10-26 14:00:00,24.5,63,17.0,24.3,0.0,99,99,2,0,0.26,1.14,261.6,28.4,233.3,41.2,871.5,1
2019-10-26 15:00:00,24.1,64,16.8,23.9,0.0,99,99,3,0,0.21,1.1,173.6,6.0,167.7,10.7,653.2,1
2019-10-26 16:00:00,23.9,64,16.7,23.9,0.0,62,62,4,0,0.17,1.07,112.8,22.0,90.9,58.4,381.8,1
2019-10-26 17:00:00,23.2,67,16.7,23.7,0.0,63,61,11,0,0.1,0.94,19.4,5.9,13.5,32.0,75.9,1
2019-10-26 18:00:00,22.6,69,16.6,23.5,0.0,49,45,15,0,0.07,0.86,0.0,0.0,0.0,0.0,0.0,0
2019-10-26 19:00:00,22.3,69,16.4,23.3,0.0,100,100,15,0,0.03,0.83,0.0,0.0,0.0,0.0,0.0,0
2019-10-26 20:00:00,22.2,71,16.7,23.6,0.0,80,65,16,19,0.02,0.77,0.0,0.0,0.0,0.0,0.0,0
2019-10-26 21:00:00,22.3,72,16.9,23.6,0.0,33,25,23,0,0.02,0.77,0.0,0.0,0.0,0.0,0.0,0
2019-10-26 22:00:00,22.1,73,17.1,23.5,0.0,21,14,13,3,0.02,0.71,0.0,0.0,0.0,0.0,0.0,0
2019-10-26 23:00:00,21.2,77,17.1,22.9,0.0,18,13,14,0,0.01,0.57,0.0,0.0,0.0,0.0,0.0,0
2019-10-27 00:00:00,20.9,79,17.1,22.5,0.0,6,6,1,0,0.01,0.52,0.0,0.0,0.0,0.0,0.0,0
2019-10-27 01:00:00,20.4,81,17.1,22.0,0.0,5,4,4,0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0
2019-10-27 02:00:00,20.0,83,17.1,21.7,0.0,12,11,8,0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0
2019-10-27 03:00:00,19.6,86,17.2,21.3,0.0,19,16,15,0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0
2019-10-27 04:00:00,19.3,88,17.3,21.0,0.0,21,15,19,0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0
2019-10-27 05:00:00,19.1,89,17.3,20.7,0.0,20,15,19,0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0
2019-10-27 06:00:00,19.2,89,17.3,20.9,0.0,13,12,10,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
2019-10-27 07:00:00,21.6,81,18.1,23.4,0.0,3,3,0,0,0.05,0.5,116.5,57.2,59.3,286.8,301.7,1
2019-10-27 08:00:00,24.5,75,19.7,26.3,0.0,37,17,0,2,0.18,0.78,320.7,218.6,102.1,678.9,583.6,1
2019-10-27 09:00:00,25.8,68,19.4,26.9,0.0,72,64,0,26,0.28,1.08,439.2,307.1,132.1,603.2,817.0,1
2019-10-27 10:00:00,26.2,67,19.5,27.3,0.1,38,25,2,18,0.38,1.13,584.6,370.6,214.1,565.5,985.9,1
2019-10-27 11:00:00,25.6,72,20.2,27.0,0.2,40,20,0,25,0.37,0.92,561.8,354.1,207.7,471.9,1079.0,1
2019-10-27 12:00:00,25.7,73,20.5,27.1,0.2,33,21,2,15,0.38,0.89,558.2,288.6,269.6,366.2,1089.7,1
2019-10-27 13:00:00,25.9,72,20.4,27.6,0.1,48,26,2,30,0.43,0.94,626.6,419.3,207.3,547.7,1017.5,1
2019-10-27 14:00:00,25.1,76,20.5,26.2,0.1,41,16,1,30,0.35,0.78,501.0,342.0,159.1,499.3,867.1,1
2019-10-27 15:00:00,24.5,76,20.0,25.3,0.1,13,11,7,0,0.26,0.73,335.9,203.2,132.7,368.9,648.8,1
2019-10-27 16:00:00,23.5,81,20.1,24.5,0.1,33,30,15,0,0.17,0.55,176.8,111.1,65.8,297.6,377.6,1
2019-10-27 17:00:00,22.7,84,19.9,24.0,0.1,48,31,33,16,0.07,0.43,25.0,11.7,13.3,63.5,71.9,1
2019-10-27 18:00:00,22.1,88,20.0,23.8,0.0,45,20,38,6,0.04,0.33,0.0,0.0,0.0,0.0,0.0,0
2019-10-27 19:00:00,22.0,88,19.9,24.0,0.0,41,22,36,0,0.01,0.31,0.0,0.0,0.0,0.0,0.0,0
2019-10-27 20:00:00,22.1,90,20.3,24.4,0.0,49,35,11,0,0.01,0.27,0.0,0.0,0.0,0.0,0.0,0
2019-10-27 21:00:00,22.3,89,20.3,24.5,0.0,72,11,12,68,0.01,0.3,0.0,0.0,0.0,0.0,0.0,0
2019-10-27 22:00:00,22.0,91,20.4,24.2,0.0,29,13,14,15,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0
2019-10-27 23:00:00,21.8,92,20.5,24.0,0.0,17,1,4,14,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0
2019-10-28 00:00:00,21.9,91,20.4,24.1,0.0,70,5,5,69,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0
2019-10-28 01:00:00,22.0,90,20.2,24.0,0.0,74,5,4,73,0.01,0.28,0.0,0.0,0.0,0.0,0.0,0
2019-10-28 02:00:00,22.2,88,20.1,24.2,0.0,75,3,14,73,0.01,0.32,0.0,0.0,0.0,0.0,0.0,0
2019-10-28 03:00:00,22.3,87,20.1,24.8,0.0,81,1,13,79,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0
2019-10-28 04:00:00,21.0,92,19.7,23.9,0.0,81,3,8,80,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0
2019-10-28 05:00:00,22.3,87,20.0,26.1,0.0,86,7,15,84,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0
2019-10-28 06:00:00,20.6,92,19.3,23.0,0.0,81,6,12,79,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0
2019-10-28 07:00:00,22.3,87,20.0,24.9,0.0,67,24,9,61,0.04,0.35,103.3,43.4,59.9,216.4,298.3,1
2019-10-28 08:00:00,24.6,79,20.8,27.3,0.0,73,34,12,71,0.15,0.64,270.1,150.8,119.3,472.2,580.0,1
2019-10-28 09:00:00,26.6,70,20.8,28.5,0.0,68,57,1,26,0.3,1.04,468.5,329.3,139.1,650.6,813.1,1
2019-10-28 10:00:00,27.3,66,20.4,29.1,0.1,100,100,2,16,0.35,1.22,494.6,276.1,218.5,423.4,981.8,1
2019-10-28 11:00:00,26.3,75,21.5,28.8,0.1,58,37,7,32,0.34,0.85,517.2,324.0,193.2,433.8,1074.7,1
2019-10-28 12:00:00,26.8,73,21.6,29.9,0.1,67,32,13,50,0.43,0.94,634.1,437.4,196.7,557.5,1085.3,1
2019-10-28 13:00:00,26.5,74,21.5,29.2,0.1,67,44,11,41,0.4,0.89,561.3,381.8,179.4,501.1,1013.0,1
2019-10-28 14:00:00,25.7,76,21.2,28.2,0.1,97,94,9,51,0.28,0.78,353.7,151.7,202.0,222.7,862.6,1
2019-10-28 15:00:00,25.3,76,20.9,28.1,0.0,55,41,6,25,0.22,0.76,264.2,109.6,154.6,200.2,644.5,1
2019-10-28 16:00:00,24.8,76,20.3,27.6,0.1,38,38,23,0,0.16,0.75,164.7,100.5,64.1,271.8,373.4,1
2019-10-28 17:00:00,23.7,79,19.8,26.6,0.0,89,88,43,0,0.06,0.62,18.3,5.8,12.5,31.4,67.9,1
2019-10-28 18:00:00,22.8,83,19.8,25.9,0.0,89,88,51,0,0.03,0.47,0.0,0.0,0.0,0.0,0.0,0
2019-10-28 19:00:00,22.5,85,19.8,25.8,0.1,85,84,49,0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0
2019-10-28 20:00:00,21.9,91,20.4,25.7,0.1,71,19,11,0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0
2019-10-28 21:00:00,21.8,91,20.2,25.5,0.0,49,49,6,0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0
2019-10-28 22:00:00,21.8,90,20.1,25.3,0.0,100,100,5,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
2019-10-28 23:00:00,21.8,90,20.0,25.0,0.0,97,97,4,0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0
2019-10-29 00:00:00,21.5,92,20.1,25.2,0.0,100,100,2,0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0
2019-10-29 01:00:00,21.7,91,20.2,25.4,0.0,100,100,3,0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0
2019-10-29 02:00:00,21.7,88,19.6,24.6,0.0,100,100,7,0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0
2019-10-29 03:00:00,21.5,89,19.7,24.5,0.0,100,100,17,0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0
2019-10-29 04:00:00,20.9,90,19.2,24.2,0.0,100,100,31,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
2019-10-29 05:00:00,21.2,87,19.0,24.1,0.0,100,100,36,0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0
2019-10-29 06:00:00,21.1,88,19.1,24.2,0.1,100,100,37,0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0
2019-10-29 07:00:00,21.2,87,19.0,24.4,0.2,100,100,67,0,0.02,0.32,25.1,0.0,25.1,0.0,294.9,1
2019-10-29 08:00:00,21.5,87,19.2,24.0,0.2,100,99,70,0,0.05,0.34,64.3,1.3,63.0,4.1,576.3,1
2019-10-29 09:00:00,22.3,81,18.8,23.8,0.1,100,100,77,0,0.13,0.52,178.7,10.4,168.2,20.8,809.2,1
2019-10-29 10:00:00,22.4,79,18.6,24.0,0.1,99,99,89,0,0.13,0.56,171.8,1.1,170.7,1.7,977.7,1
2019-10-29 11:00:00,22.7,77,18.4,23.8,0.1,100,100,82,0,0.19,0.64,261.7,37.4,224.3,50.3,1070.4,1
2019-10-29 12:00:00,22.8,76,18.4,23.5,0.1,100,100,85,0,0.2,0.65,269.6,62.9,206.7,80.6,1080.9,1
2019-10-29 13:00:00,22.7,76,18.3,23.4,0.1,100,100,85,0,0.19,0.66,239.8,15.3,224.5,20.2,1008.6,1
2019-10-29 14:00:00,22.7,76,18.3,23.8,0.1,100,100,87,0,0.17,0.66,196.4,24.7,171.7,36.4,858.2,1
2019-10-29 15:00:00,22.4,78,18.3,23.8,0.1,100,100,86,0,0.13,0.61,133.3,1.7,131.6,3.1,640.2,1
2019-10-29 16:00:00,22.1,78,18.1,23.3,0.0,81,63,77,0,0.1,0.58,74.1,1.5,72.6,4.0,369.3,1
2019-10-29 17:00:00,21.6,82,18.3,23.6,0.0,88,83,79,0,0.05,0.47,12.0,2.0,10.0,11.1,64.0,1
2019-10-29 18:00:00,21.3,85,18.7,23.5,0.1,75,62,70,0,0.03,0.37,0.0,0.0,0.0,0.0,0.0,0
2019-10-29 19:00:00,21.0,88,18.8,23.4,0.1,68,55,61,0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0
2019-10-29 20:00:00,21.1,86,18.7,23.5,0.1,99,63,64,0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0
2019-10-29 21:00:00,21.5,86,19.0,23.5,0.1,72,67,45,0,0.01,0.36,0.0,0.0,0.0,0.0,0.0,0
2019-10-29 22:00:00,21.5,86,19.0,23.4,0.1,100,100,28,0,0.01,0.37,0.0,0.0,0.0,0.0,0.0,0
2019-10-29 23:00:00,21.5,87,19.2,23.5,0.1,100,100,24,0,0.01,0.34,0.0,0.0,0.0,0.0,0.0,0
2019-10-30 00:00:00,21.3,88,19.2,23.0,0.1,100,100,82,48,0.01,0.31,0.0,0.0,0.0,0.0,0.0,0
2019-10-30 01:00:00,21.3,87,19.1,23.1,0.2,100,99,98,72,0.01,0.32,0.0,0.0,0.0,0.0,0.0,0
2019-10-30 02:00:00,21.3,87,19.0,23.0,0.3,100,99,97,89,0.01,0.34,0.0,0.0,0.0,0.0,0.0,0
2019-10-30 03:00:00,21.2,86,18.9,22.9,0.2,100,96,76,96,0.01,0.34,0.0,0.0,0.0,0.0,0.0,0
2019-10-30 04:00:00,21.2,86,18.8,22.7,0.1,100,74,91,95,0.01,0.35,0.0,0.0,0.0,0.0,0.0,0
2019-10-30 05:00:00,21.0,85,18.4,22.4,0.1,100,99,91,93,0.01,0.37,0.0,0.0,0.0,0.0,0.0,0
2019-10-30 06:00:00,21.0,84,18.2,22.3,0.2,100,99,94,83,0.01,0.4,0.0,0.0,0.0,0.0,0.0,0
2019-10-30 07:00:00,21.1,85,18.4,22.4,0.3,100,100,98,2,0.04,0.38,27.5,0.0,27.5,0.0,291.5,1
2019-10-30 08:00:00,22.0,81,18.6,23.5,0.2,94,100,54,80,0.07,0.5,56.6,0.0,56.6,0.0,572.6,1
2019-10-30 09:00:00,23.1,78,19.0,24.4,0.0,99,94,17,78,0.13,0.62,164.9,4.6,160.2,9.3,805.2,1
2019-10-30 10:00:00,23.4,75,18.8,24.0,0.0,100,100,11,83,0.17,0.71,207.7,16.3,191.4,25.3,973.5,1
2019-10-30 11:00:00,23.8,75,19.0,24.4,0.0,100,100,7,17,0.19,0.75,223.3,9.3,214.0,12.6,1066.1,1
2019-10-30 12:00:00,23.9,75,19.2,24.3,0.1,96,96,12,1,0.2,0.75,232.6,0.0,232.6,0.0,1076.5,1
2019-10-30 13:00:00,24.2,73,19.1,24.1,0.0,88,87,22,0,0.26,0.81,325.1,42.2,282.9,55.9,1004.1,1
2019-10-30 14:00:00,23.3,79,19.5,23.8,0.1,99,97,20,51,0.16,0.59,178.1,6.4,171.7,9.5,853.8,1
2019-10-30 15:00:00,23.0,81,19.6,23.7,0.1,74,63,30,52,0.14,0.53,149.3,28.0,121.3,51.8,635.9,1
2019-10-30 16:00:00,22.4,85,19.7,23.6,0.2,94,72,30,80,0.08,0.41,52.9,0.0,52.9,0.0,365.2,1
2019-10-30 17:00:00,22.0,87,19.8,23.7,0.2,97,70,15,91,0.05,0.34,8.1,0.6,7.6,3.0,60.2,1
2019-10-30 18:00:00,21.8,88,19.6,23.1,0.1,98,2,14,98,0.04,0.32,0.0,0.0,0.0,0.0,0.0,0
2019-10-30 19:00:00,21.8,88,19.6,23.1,0.1,98,69,24,94,0.02,0.32,0.0,0.0,0.0,0.0,0.0,0
2019-10-30 20:00:00,22.6,84,19.8,24.0,0.1,95,100,29,70,0.03,0.44,0.0,0.0,0.0,0.0,0.0,0
2019-10-30 21:00:00,22.8,83,19.8,24.2,0.1,100,100,29,89,0.03,0.47,0.0,0.0,0.0,0.0,0.0,0
2019-10-30 22:00:00,23.0,83,20.0,24.5,0.1,100,100,16,83,0.03,0.46,0.0,0.0,0.0,0.0,0.0,0
2019-10-30 23:00:00,22.9,84,20.0,24.2,0.2,100,100,15,90,0.03,0.45,0.0,0.0,0.0,0.0,0.0,0
2019-10-31 00:00:00,22.8,85,20.1,24.0,0.1,100,98,14,89,0.03,0.42,0.0,0.0,0.0,0.0,0.0,0
2019-10-31 01:00:00,22.7,86,20.1,23.9,0.0,99,83,13,95,0.03,0.4,0.0,0.0,0.0,0.0,0.0,0
2019-10-31 02:00:00,22.8,86,20.3,24.2,0.0,97,40,8,96,0.03,0.39,0.0,0.0,0.0,0.0,0.0,0
2019-10-31 03:00:00,22.7,87,20.4,24.2,0.0,97,45,7,95,0.02,0.36,0.0,0.0,0.0,0.0,0.0,0
2019-10-31 04:00:00,22.6,88,20.4,24.0,0.0,98,1,4,98,0.02,0.34,0.0,0.0,0.0,0.0,0.0,0
2019-10-31 05:00:00,22.6,87,20.3,23.8,0.1,99,13,4,99,0.02,0.35,0.0,0.0,0.0,0.0,0.0,0
2019-10-31 06:00:00,22.7,86,20.3,23.9,0.1,91,88,6,41,0.03,0.39,0.0,0.0,0.0,0.0,0.0,0
2019-10-31 07:00:00,23.3,84,20.4,24.5,0.1,100,71,51,100,0.06,0.46,68.0,19.1,48.9,94.5,288.1,1
2019-10-31 08:00:00,23.4,88,21.2,25.0,0.1,87,28,19,60,0.09,0.35,151.6,29.0,122.6,93.2,568.9,1
2019-10-31 09:00:00,24.1,84,21.2,25.1,0.2,94,87,40,72,0.15,0.49,238.1,63.9,174.3,128.5,801.2,1
2019-10-31 10:00:00,24.0,85,21.3,25.4,0.2,99,98,81,67,0.15,0.46,206.7,12.0,194.7,18.6,969.3,1
2019-10-31 11:00:00,23.9,86,21.4,25.6,0.3,100,99,86,85,0.13,0.42,164.1,0.0,164.1,0.0,1061.7,1
2019-10-31 12:00:00,24.2,85,21.4,25.6,0.2,100,100,93,98,0.17,0.46,224.6,6.0,218.7,7.7,1072.1,1
2019-10-31 13:00:00,24.2,85,21.4,25.9,0.2,100,99,100,93,0.14,0.46,165.9,1.9,164.0,2.6,999.7,1
2019-10-31 14:00:00,23.8,87,21.5,25.8,0.4,100,100,100,94,0.1,0.39,103.1,0.0,103.1,0.0,849.5,1
2019-10-31 15:00:00,23.5,88,21.4,25.4,0.4,100,100,100,96,0.08,0.36,61.0,0.8,60.2,1.6,631.7,1
2019-10-31 16:00:00,23.1,89,21.2,25.0,0.5,100,100,100,99,0.06,0.32,31.1,0.0,31.1,0.0,361.2,1
2019-10-31 17:00:00,22.9,90,21.1,24.7,0.3,91,0,5,90,0.05,0.29,10.7,2.7,8.0,14.5,56.4,1
2019-10-31 18:00:00,22.8,89,21.0,24.7,0.2,100,100,4,76,0.04,0.3,0.0,0.0,0.0,0.0,0.0,0
2019-10-31 19:00:00,22.8,90,21.0,24.7,0.2,100,100,3,34,0.01,0.28,0.0,0.0,0.0,0.0,0.0,0
2019-10-31 20:00:00,22.9,90,21.2,24.7,0.1,100,1,3,70,0.02,0.28,0.0,0.0,0.0,0.0,0.0,0
2019-10-31 21:00:00,23.0,89,21.1,24.5,0.1,91,85,18,73,0.02,0.31,0.0,0.0,0.0,0.0,0.0,0
2019-10-31 22:00:00,23.0,89,21.0,24.4,0.1,100,100,22,67,0.02,0.31,0.0,0.0,0.0,0.0,0.0,0
2019-10-31 23:00:00,22.9,88,20.8,24.2,0.1,100,100,5,91,0.02,0.33,0.0,0.0,0.0,0.0,0.0,0
