date,time,pred,true,datetime
2019-08-27,06:00:00,28.65926,28.4,2019-08-27 06:00:00
2019-08-27,06:00:00,28.75886,28.4,2019-08-27 06:00:00
2019-08-27,06:00:00,28.468142,28.4,2019-08-27 06:00:00
2019-08-27,06:00:00,28.85,28.4,2019-08-27 06:00:00
2019-08-27,06:00:00,28.847479,28.4,2019-08-27 06:00:00
2019-08-27,06:00:00,28.762693,28.4,2019-08-27 06:00:00
2019-08-27,06:00:00,28.724405,28.4,2019-08-27 06:00:00
2019-08-27,06:00:00,28.898466,28.4,2019-08-27 06:00:00
2019-08-27,06:00:00,28.890276,28.4,2019-08-27 06:00:00
2019-08-27,06:00:00,28.75028,28.4,2019-08-27 06:00:00
2019-08-27,06:00:00,28.488604,28.4,2019-08-27 06:00:00
2019-08-27,06:00:00,28.403847,28.4,2019-08-27 06:00:00
2019-08-27,06:00:00,28.464945,28.4,2019-08-27 06:00:00
2019-08-27,06:00:00,28.830389,28.4,2019-08-27 06:00:00
2019-08-27,06:00:00,28.29181,28.4,2019-08-27 06:00:00
2019-08-27,06:00:00,27.747225,27.8,2019-08-27 06:00:00
2019-08-27,06:00:00,27.75867,27.8,2019-08-27 06:00:00
2019-08-27,06:00:00,27.252167,27.8,2019-08-27 06:00:00
2019-08-27,06:00:00,27.141209,27.8,2019-08-27 06:00:00
2019-08-27,06:00:00,27.42201,27.8,2019-08-27 06:00:00
2019-08-27,06:00:00,27.492517,27.8,2019-08-27 06:00:00
2019-08-27,06:00:00,28.055658,27.8,2019-08-27 06:00:00
2019-08-27,06:00:00,27.876528,27.8,2019-08-27 06:00:00
2019-08-27,06:00:00,27.798063,27.8,2019-08-27 06:00:00
2019-08-27,06:00:00,27.615728,27.8,2019-08-27 06:00:00
2019-08-27,06:00:00,27.50651,27.8,2019-08-27 06:00:00
2019-08-27,06:00:00,27.491531,27.8,2019-08-27 06:00:00
2019-08-27,06:00:00,27.972319,27.8,2019-08-27 06:00:00
2019-08-27,06:00:00,27.399675,27.8,2019-08-27 06:00:00
2019-08-27,06:00:00,27.661968,27.8,2019-08-27 06:00:00
2019-08-27,06:00:00,27.788012,27.8,2019-08-27 06:00:00
2019-08-27,06:00:00,27.87312,27.8,2019-08-27 06:00:00
2019-08-27,06:00:00,27.880081,27.8,2019-08-27 06:00:00
2019-08-27,06:00:00,27.996954,27.8,2019-08-27 06:00:00
2019-08-27,06:00:00,28.249926,27.8,2019-08-27 06:00:00
2019-08-27,06:00:00,28.16961,27.8,2019-08-27 06:00:00
2019-08-27,06:00:00,27.983908,27.8,2019-08-27 06:00:00
2019-08-27,06:00:00,27.820627,27.8,2019-08-27 06:00:00
2019-08-27,06:00:00,27.371016,27.8,2019-08-27 06:00:00
2019-08-27,08:00:00,30.391647,29.8,2019-08-27 08:00:00
2019-08-27,08:00:00,30.320604,29.8,2019-08-27 08:00:00
2019-08-27,08:00:00,30.37487,29.8,2019-08-27 08:00:00
2019-08-27,08:00:00,29.884857,29.8,2019-08-27 08:00:00
2019-08-27,08:00:00,29.950016,29.8,2019-08-27 08:00:00
2019-08-27,08:00:00,29.778225,29.8,2019-08-27 08:00:00
2019-08-27,08:00:00,29.98021,29.8,2019-08-27 08:00:00
2019-08-27,08:00:00,30.410837,29.8,2019-08-27 08:00:00
2019-08-27,08:00:00,30.209845,29.8,2019-08-27 08:00:00
2019-08-27,08:00:00,30.350023,29.8,2019-08-27 08:00:00
2019-08-27,08:00:00,30.239403,29.8,2019-08-27 08:00:00
2019-08-27,08:00:00,30.143608,29.8,2019-08-27 08:00:00
2019-08-27,08:00:00,30.05401,29.8,2019-08-27 08:00:00
2019-08-27,08:00:00,30.287128,29.8,2019-08-27 08:00:00
2019-08-27,08:00:00,30.28755,29.8,2019-08-27 08:00:00
2019-08-27,08:00:00,30.013735,29.8,2019-08-27 08:00:00
2019-08-27,08:00:00,29.849041,29.8,2019-08-27 08:00:00
2019-08-27,08:00:00,29.5868,29.8,2019-08-27 08:00:00
2019-08-27,08:00:00,29.150072,29.8,2019-08-27 08:00:00
