date,time,pred,true,datetime
2019-08-25,13:00:00,788.95685,360.0,2019-08-25 13:00:00
2019-08-25,13:00:00,793.13,360.0,2019-08-25 13:00:00
2019-08-25,13:00:00,789.6281,360.0,2019-08-25 13:00:00
2019-08-25,13:00:00,786.5964,360.0,2019-08-25 13:00:00
2019-08-25,13:00:00,807.6262,360.0,2019-08-25 13:00:00
2019-08-25,13:00:00,795.0924,360.0,2019-08-25 13:00:00
2019-08-25,13:00:00,829.6366,360.0,2019-08-25 13:00:00
2019-08-25,13:00:00,684.4006,360.0,2019-08-25 13:00:00
2019-08-25,13:00:00,758.6706,360.0,2019-08-25 13:00:00
2019-08-25,14:00:00,514.14215,706.0,2019-08-25 14:00:00
2019-08-25,14:00:00,503.34152,706.0,2019-08-25 14:00:00
2019-08-25,14:00:00,516.98206,706.0,2019-08-25 14:00:00
2019-08-25,14:00:00,536.51385,706.0,2019-08-25 14:00:00
2019-08-25,14:00:00,506.2317,706.0,2019-08-25 14:00:00
2019-08-25,14:00:00,526.2463,706.0,2019-08-25 14:00:00
2019-08-25,14:00:00,510.14438,706.0,2019-08-25 14:00:00
2019-08-25,14:00:00,531.2661,706.0,2019-08-25 14:00:00
2019-08-25,14:00:00,559.6131,706.0,2019-08-25 14:00:00
2019-08-25,14:00:00,538.7143,706.0,2019-08-25 14:00:00
2019-08-25,14:00:00,570.8958,706.0,2019-08-25 14:00:00
2019-08-25,14:00:00,571.8113,706.0,2019-08-25 14:00:00
2019-08-25,14:00:00,568.9338,706.0,2019-08-25 14:00:00
2019-08-25,14:00:00,556.6108,706.0,2019-08-25 14:00:00
2019-08-25,14:00:00,544.6273,706.0,2019-08-25 14:00:00
2019-08-25,14:00:00,573.8639,706.0,2019-08-25 14:00:00
2019-08-25,14:00:00,582.63306,706.0,2019-08-25 14:00:00
2019-08-25,14:00:00,675.6845,706.0,2019-08-25 14:00:00
2019-08-25,14:00:00,595.6214,706.0,2019-08-25 14:00:00
2019-08-25,14:00:00,614.68665,706.0,2019-08-25 14:00:00
2019-08-25,14:00:00,688.5341,706.0,2019-08-25 14:00:00
2019-08-25,14:00:00,584.9892,706.0,2019-08-25 14:00:00
2019-08-25,14:00:00,573.7449,706.0,2019-08-25 14:00:00
