LOAD(kW),SG(t)
356.5846488,0.03554208
358.0260238,0
350.015619,0
349.9241839,0
354.7024846,0
354.7511785,0
335.0654911,0
327.1337351,0
287.7836399,0
279.4536381,0
267.3411697,0
266.4198989,0
242.8414132,0.08800896
252.6033512,0.25355337
297.8838661,0.42555552
337.4578065,0.50290478
357.0543303,0.69512768
369.899128,0.57285116
375.541244,0.13270617
366.71556,0.15782634
360.7576488,0.42025147
358.2170792,0.03930845
351.2575548,0.35497704
344.4187202,0.020984
328.8325869,0.06227174
331.5212024,0
315.7218363,0
293.4891488,0
315.579404,0
331.1709642,0
326.1801719,0
319.7185884,0
290.0592321,0
275.7491965,0
265.8395059,0
270.6687381,0
256.6876762,0.08671982
246.8483902,0.252066
241.6469337,0.42322535
246.6029819,0.57594888
258.0451161,0.69357753
266.2940185,0.78000624
276.957494,0.8000064
292.7143631,0.64083846
278.0675148,0.425442
298.4097204,0.4010352
286.5893391,0.03516282
278.972253,0.0947505
284.0737054,0.07390152
295.6557262,0
291.6857233,0
304.3837798,0
313.2495623,0
331.1536458,0
321.1203244,0
315.2021875,0
287.3228113,0
275.5302828,0
257.388858,0
256.9121428,0
241.7103967,0.09004157
238.2448154,0.25644942
225.2752637,0.38162242
238.8466488,0.47358136
241.5429732,0.57720663
257.4080083,0.51809926
263.8046066,0.44754787
273.3263136,0.28148187
276.829634,0.37652907
277.0010595,0.4120776
264.1139762,0.3251703
281.9809405,0.23310171
271.0905536,0.07371232
287.1967947,0
287.1839101,0
294.3180298,0
314.0413815,0
348.5416547,0
335.1021063,0
303.0219061,0
293.5742708,0
254.7612768,0
247.9427053,0
237.9941756,0
232.1257203,0.03108814
236.1022552,0.10062
255.8313604,0.42111663
308.8307476,0.20553054
339.0063601,0.43272663
358.6500048,0.26236665
367.5031637,0.51807002
376.6569851,0.51110101
375.7022649,0.41230722
373.4733899,0.46727928
348.1264553,0.18074448
340.933625,0.22879311
332.6018274,0.07050624
317.3411816,0
296.8140685,0
301.5745722,0
326.4092114,0
320.8505476,0
307.7320566,0
288.2914465,0
260.8045834,0
244.4865184,0
230.9738988,0
215.4157566,0
204.9719673,0.08826825
207.1742649,0.1384944
254.4900833,0.20354652
304.1894434,0.3813756
345.9549315,0.41063796
354.4462,0.66049763
381.5752828,0.51337485
384.7473604,0.21289472
396.0131977,0.20146016
401.9626353,0.47323521
390.6713041,0.4198477
375.7662384,0.24626616
359.926325,0.08145963
352.4398385,0
342.9565935,0
350.4355221,0
352.3228365,0
315.6238786,0
301.919914,0
287.0781496,0
259.119303,0
243.9781518,0
233.5808052,0
217.2514486,0
206.2465742,0.08826825
203.0173027,0.24832328
245.1377458,0.2425415
301.4222853,0.47013878
334.2565338,0.3926803
374.4598881,0.70551648
389.7258175,0.58430808
373.430279,0.35879415
410.0796854,0.2342984
384.4711242,0.08037216
364.3858407,0.038571
338.430307,0.06214446
314.3076188,0.00673208
351.091376,0
304.5708049,0
282.3613936,0
311.9850934,0
325.4636047,0
309.7999821,0
300.7367273,0
258.9999895,0
246.7727345,0
239.4192218,0
252.9465654,0
210.7525846,0.0504906
215.4330433,0.19241038
237.8698132,0.14010131
283.2223631,0.280059
318.0240222,0.50619428
352.9675749,0.59167742
357.748497,0.63409348
381.8548555,0.57181443
383.5637864,0.52409346
370.6444776,0.50902368
344.4224881,0.11224376
339.4903003,0.08892658
324.6517088,0.04455445
304.0452622,0
291.1067952,0
297.9672688,0
334.9975688,0
328.1661999,0
330.34833,0
305.5726655,0
262.8556212,0
253.1361057,0
244.0340007,0
228.4211011,0
219.7775893,0.0673208
226.5814554,0.192855
234.0038363,0.35061082
278.6803423,0.50688142
315.145193,0.56003673
330.8707809,0.50995893
322.8939286,0.41022559
335.0665158,0.45018764
359.801375,0.28563524
342.2086449,0.3328845
302.6986399,0.19892832
305.658114,0.117691
298.285405,0.03199372
285.5781293,0
273.6533565,0
267.2821875,0
280.1257319,0
307.5206399,0
300.0491511,0
284.5875098,0
268.1889226,0
249.0726991,0
237.0912779,0
229.1804107,0
221.8739165,0.07850037
219.715114,0.2021688
217.4364655,0.31660083
207.1826328,0.26706999
219.2280215,0.4759842
242.7359221,0.6206448
263.7093214,0.604795
272.2003716,0.6239816
249.1488443,0.579769
257.7020119,0.42399204
245.3812244,0.32800959
260.947227,0.17637912
265.3208175,0.0503616
270.3513121,0
250.3749808,0
259.0016671,0
295.2658829,0
307.3852924,0
299.9225371,0
271.798794,0
253.468135,0
261.1671781,0
244.0661218,0
233.8903185,0
212.9895946,0.0631455
209.4199801,0.21414645
207.1057202,0.31930467
210.5644464,0.3629759
218.7663455,0.34923482
240.0849876,0.6181422
250.6379316,0.54500436
259.9600405,0.39396643
274.6604845,0.40562717
263.5809339,0.45690596
287.5360618,0.24717776
294.0549711,0.14734896
282.8959464,0.04537188
274.531932,0
277.3400207,0
286.2003922,0
290.2000032,0
318.6977492,0
312.1063405,0
293.4155774,0
265.5199904,0
252.8982658,0
244.0562946,0
235.6500474,0
220.6833702,0.0834372
227.8890746,0.24895968
266.1095179,0.42219808
307.5769693,0.50316321
342.218612,0.65703312
357.402369,0.77370201
354.5107693,0.7349302
380.5681793,0.48108529
377.7128551,0.52110625
386.4221608,0.38643369
353.2129087,0.28337688
328.4934931,0.20616522
312.2048512,0.07978005
333.4797301,0
312.8657809,0
291.5661279,0
318.2741221,0
323.4922184,0
317.0736769,0
303.3312603,0
275.7302184,0
269.465842,0
246.7853601,0
243.6077074,0
220.2843329,0.084366
217.2753275,0.21940965
258.0053948,0.4100265
317.5402857,0.53302886
340.9168244,0.61523712
344.0408117,0.55058791
371.3647857,0.3006216
387.2530804,0.56617068
412.4134226,0.48541969
415.1943839,0.34738496
407.3465774,0.33736424
374.3768571,0.12216988
375.1268054,0.03863034
355.1513631,0
323.0453839,0
341.4318761,0
327.4555804,0
341.3329553,0
342.9412768,0
318.5478115,0
297.2166681,0
283.8362397,0
270.9725982,0
260.9669851,0
248.6825861,0.02614013
250.3589851,0.04446329
311.0350947,0.2375234
334.1243125,0.44023056
365.0698734,0.46178775
378.6730097,0.62805456
385.0047341,0.63603278
377.2180506,0.6091466
376.6983212,0.57209737
389.6834439,0.50229848
388.3244934,0.34267947
380.7925893,0.15137935
373.2630783,0.00671488
347.6156406,0
332.2924613,0
306.8812858,0
328.7471074,0
334.2461387,0
330.5840686,0
317.971875,0
291.7216607,0
277.1759515,0
260.0498844,0
242.4955804,0
227.743259,0.0757359
225.0901443,0.23586016
282.8432619,0.42402945
363.824639,0.533888
378.6996964,0.6040683
371.0626547,0.64716204
365.8690375,0.67920994
383.5248835,0.59316264
402.5598875,0.449307
414.8762857,0.36916962
391.4309137,0.24730504
348.7551637,0.18334899
345.5961756,0.03693184
323.7190952,0
329.4504821,0
295.7754793,0
300.729736,0
315.222,0
333.3374081,0
315.0082768,0
285.6548303,0
264.2467252,0
258.8990804,0
243.6627027,0
245.7967559,0.05818287
247.0709375,0.1395479
257.7222946,0.41609337
303.926884,0.53360334
332.5847619,0.12269061
321.3239196,0.30682736
317.5321741,0.3011462
323.556491,0.26374308
333.2605238,0.33920894
351.8799018,0.100362
344.5508779,0.15755716
339.8230446,0.0503616
316.4073512,0.02355024
315.7732737,0
302.6410013,0
282.0860535,0
301.0842809,0
327.2445744,0
334.2544029,0
313.2136786,0
279.2702976,0
259.2853274,0
259.4147302,0
248.3671429,0
234.4643572,0.08179331
241.6503601,0.24870512
231.5641622,0.41798236
228.1115804,0.58012848
214.970256,0.700728
239.6306757,0.47250378
274.0778113,0.33649564
286.3223036,0.50057891
265.251521,0.07837438
283.1745282,0.09018648
298.7048393,0.02426662
286.2285089,0.02178982
277.5364728,0.01008264
265.0405536,0
255.9259107,0
271.6313303,0
291.7287024,0
313.0395561,0
317.6858306,0
323.5902678,0
300.764625,0
288.0681368,0
263.6466816,0
257.7537246,0
248.39506,0.08689698
224.03525,0.25989372
219.6761272,0.41190732
227.6610387,0.5939504
225.8597321,0.6689682
220.4873542,0.79088352
235.3110179,0.74154618
266.1669698,0.66654816
261.4833958,0.57399324
274.4830235,0.52975054
272.3605387,0.3910635
281.2509107,0.2135552
267.4694851,0.07794051
273.9921816,0
256.718902,0
269.9954407,0
289.9487757,0
322.9650384,0
327.9358006,0
315.3348154,0
284.2221458,0
270.0679768,0
263.7766369,0
252.8339911,0
245.519118,0.07850037
253.2060498,0.19092516
278.0190268,0.43032594
345.999366,0.58614031
390.7164196,0.706877
397.64363,0.78466185
373.4324491,0.80874142
375.7067798,0.77967987
395.7258695,0.70531524
392.7746378,0.39293056
397.1862203,0.25763493
373.939506,0.03007764
373.5364464,0.00419465
362.1655357,0
338.9797369,0
321.3180881,0
326.7812567,0
336.4450268,0
326.2785208,0
322.7806012,0
303.1808036,0
280.1924322,0
268.401083,0
276.3628559,0
250.6516607,0.07926362
239.0193542,0.22517896
277.49673,0.3266796
336.536,0.48683998
360.4282023,0.6996444
366.7326608,0.7172271
365.7678988,0.80126415
390.4255808,0.76921152
397.2004464,0.67833876
405.3974122,0.18862638
371.3835881,0.2308326
358.0255715,0.09889226
321.8786179,0.0714187
322.2417857,0
307.7180328,0
308.9356697,0
314.1097114,0
321.2472332,0
327.5914643,0
330.2966685,0
302.5859494,0
277.8124018,0
278.3718155,0
264.1471697,0
252.6130556,0.07665567
234.7465,0.24450402
284.2606659,0.4230082
369.3949857,0.58430808
377.2505183,0.7124068
386.2305536,0.79833972
363.2317529,0.82957836
372.7421846,0.80583978
366.4398339,0.72779736
363.6843185,0.60133565
380.3276038,0.3966105
349.8384471,0.25374644
337.2356756,0.08086752
327.939372,0
316.0248474,0
303.6981864,0
310.6487636,0
333.33008,0
319.6296428,0
298.710622,0
279.381116,0
274.4585715,0
262.688759,0
258.5880804,0
234.8748231,0.07657741
237.7022507,0.24437889
252.6576071,0.42154921
298.8779672,0.47086505
364.7710119,0.57481712
392.6928691,0.7849564
380.7404613,0.81084326
356.9422947,0.57953164
374.5724212,0.5764881
368.4138899,0.2173392
343.525835,0.17070312
310.4023304,0.2423265
264.0727143,0.0756198
266.6343244,0
242.3012071,0
250.4523959,0
256.2147656,0
264.2698264,0
273.3103263,0
282.5685197,0
256.1295893,0
244.6945209,0
239.0329179,0
246.028128,0
231.1393072,0.06903908
213.3366032,0.23117875
197.8652113,0.40520319
204.0180476,0.56373172
203.7687381,0.68866994
209.1421732,0.29956724
224.418903,0.4309417
223.6379642,0.51431096
202.3248661,0.328692
198.6542139,0.37099712
198.8728478,0.24475428
223.0323661,0.1188348
231.5822976,0.03798405
224.0092785,0
219.8804304,0
212.4236071,0
231.0197992,0
261.0820238,0
267.0451385,0
265.0810114,0
242.8986935,0
249.2637024,0
226.0303155,0
231.6031696,0
225.6183452,0.07757716
206.4240469,0.24702468
194.8182679,0.25451184
209.9839565,0.58257174
240.316321,0.5333376
252.0096278,0.58023856
229.4960685,0.24391664
245.116375,0.4830878
268.8267492,0.32166924
271.1745912,0.2385812
275.0765482,0.2172274
288.8498036,0.11134893
277.185131,0.03441376
261.3761875,0
278.4756429,0
271.5091845,0
297.8029554,0
306.0878678,0
307.2139593,0
287.7575821,0
262.4207619,0
244.2283035,0
237.6990476,0
231.9369822,0
227.3236949,0.02352616
218.8366369,0.1590699
201.6863482,0.33885978
216.2734246,0.49250394
221.4247738,0.69417222
227.3799268,0.78126958
238.3703589,0.73840976
243.8474676,0.21455796
276.2337619,0.08399362
307.6848563,0.18823766
301.773622,0.1250655
288.1653107,0.01503882
276.179384,0.00502842
275.875744,0
265.7440596,0
278.3486875,0
307.9542053,0
325.4378269,0
321.509991,0
306.5397782,0
290.7121428,0
287.919247,0
255.3034464,0
253.2795762,0
242.0121524,0.04628305
241.2953839,0.05713496
270.1787679,0.29416257
329.7407436,0.26860638
386.764006,0.68343082
393.7986071,0.76118256
381.9053214,0.554743
394.8991536,0.59281047
380.6184226,0.4571416
373.3895419,0.3019804
364.2479237,0.21449991
345.6525491,0.1715399
339.017515,0.04700416
341.2663554,0
341.4177946,0
318.2396786,0
338.9298035,0
359.2214702,0
364.0966195,0
335.5301453,0
316.696628,0
277.2918125,0
266.5078899,0
254.7469137,0
246.305494,0.042097
246.4205536,0.01175706
284.5117207,0.088881
324.5428989,0.35246541
370.0567143,0.65285352
374.7318959,0.67973884
367.7991875,0.7991636
363.1259108,0.2310734
382.7543423,0.68224402
391.307509,0.55421496
384.5720162,0.19758156
366.4057465,0.1845646
342.5938274,0.04794156
347.0042372,0
332.1759822,0
315.7948661,0
317.0323322,0
333.2962887,0
325.271753,0
317.648625,0
279.4171607,0
263.841744,0
254.0141845,0
236.5781905,0
236.4220565,0.07420424
236.3824018,0.2421072
295.989875,0.41862607
318.2971046,0.52603792
368.5351716,0.63195552
383.2211429,0.60708862
364.1759672,0.2852964
377.3820178,0.41938631
392.4194464,0.29143594
383.5433662,0.21505246
366.3384613,0.1551225
330.218494,0.11847102
338.6297603,0.0084194
340.2135378,0
332.3594792,0
319.3195,0
337.6999643,0
357.304517,0
363.2247191,0
342.6924184,0
318.6554912,0
294.8810901,0
279.0729566,0
263.2657232,0
248.8429108,0.06991671
252.9259714,0.22013764
274.1386309,0.40646395
291.4710357,0.50823936
324.4111785,0.61448849
339.9195325,0.77960376
326.3090268,0.8020962
339.3038303,0.532512
345.3921697,0.37628096
345.4666518,0.2519284
327.8855952,0.11290725
320.4360185,0.01005684
332.3576041,0.06634341
325.8776507,0
292.4135059,0
300.3789643,0
313.4892024,0
334.5365119,0
318.5433482,0
308.3502471,0
286.6532678,0
270.4770547,0
249.9628121,0
245.4035283,0
242.6980982,0.0682668
229.626119,0.21918519
248.7205655,0.3445762
269.9349345,0.53167092
299.4985172,0.64616874
321.989224,0.70105566
309.2949345,0.66446438
317.5248215,0.64284226
327.2653483,0.52335945
330.8620804,0.37000296
339.9496607,0.26123919
327.3696917,0.2040694
334.9202787,0.05117473
345.9166947,0
303.5404107,0
295.1549226,0
301.9927142,0
344.8862237,0
327.5414464,0
297.8557327,0
278.9855891,0
253.6275655,0
239.0308304,0
240.5195179,0
214.3369179,0.06402012
217.1886994,0.2268594
217.7369583,0.4018608
216.3880228,0.5580798
224.7310047,0.68048747
241.9586607,0.77131035
255.6651964,0.7954398
273.7432321,0.58992345
271.1181161,0.42706224
264.8137619,0.37750302
275.9832917,0.0767464
302.8946696,0.22725328
272.4564464,0.057018
294.2306399,0
285.6790729,0
302.9359491,0
325.3844292,0
338.0653122,0
338.8871515,0
326.2110486,0
293.9125971,0
280.2009102,0
262.1981644,0
253.8182551,0
241.2758887,0.0605268
234.9141063,0.22063859
229.5109566,0.39244982
232.4646211,0.550572
240.5785947,0.67715583
248.2645733,0.7783688
271.7712649,0.4576275
281.9497941,0.60302684
291.4356352,0.61865734
298.310414,0.56116032
301.4848003,0.4031207
307.9478565,0.2262789
296.6423444,0.0630165
299.1521926,0
306.1343284,0
324.6939109,0
339.3339934,0
362.8548853,0
358.1453293,0
331.1519983,0
306.3307576,0
281.1019188,0
264.2004178,0
257.2043479,0
246.9433104,0.06570486
252.23389,0.15628092
287.6361636,0.300183
333.0410758,0.41358174
370.2772613,0.45390456
387.3292419,0.26067288
390.7845487,0.45367107
395.1126783,0.34857864
394.4722355,0.31263408
394.576727,0.56508192
379.9998257,0.4054212
372.7730258,0.22855833
355.7989334,0.06046488
352.8540842,0
346.6328283,0
345.0626721,0
357.5502215,0
363.5721409,0
360.3150663,0
331.4626882,0
304.3092074,0
284.5635221,0
268.6533547,0
258.0470597,0
245.0209991,0.06816231
247.5149605,0.2372955
281.0696902,0.41733865
331.5161985,0.57839859
361.7025848,0.70547477
372.9555999,0.79460775
381.5752828,0.5208633
384.7473604,0.24545475
396.0131977,0.7125057
401.9626353,0.30746032
390.6713041,0.42133292
375.7662384,0.24005696
359.926325,0.06977395
352.4398385,0
342.9565935,0
350.4355221,0
352.3228365,0
351.5021109,0
341.8773423,0
326.1764204,0
299.5775919,0
276.7482033,0
265.6651646,0
252.4808872,0
239.4181766,0.06805782
243.3912714,0.2375234
286.1843021,0.417315
326.501543,0.57833796
364.0574789,0.70511056
375.9923394,0.79170224
385.6947482,0.81665084
383.04445,0.7887834
394.4208884,0.71083902
389.8199955,0.58287188
379.1921012,0.42173712
364.4698469,0.24161184
359.3016822,0.07068684
359.8461473,0
345.2929333,0
338.3001045,0
352.1552744,0
365.0117582,0
359.4823863,0
335.3790164,0
304.1643093,0
283.6819532,0
269.9379605,0
261.7020818,0
244.7905665,0.06654723
246.1511907,0.23682078
283.8243755,0.41776779
324.1860464,0.5803667
358.6984659,0.70750566
335.3303844,0.79418592
336.9880352,0.82082528
349.6195842,0.79209741
384.5891258,0.71083902
360.9662323,0.5822716
351.469251,0.41858049
356.501885,0.23693043
352.4468923,0.06634341
322.6398833,0
304.6186471,0
296.281305,0
301.6601785,0
303.1596709,0
296.1941506,0
271.5188079,0
247.1407855,0
247.8945879,0
240.3352917,0
239.781649,0
229.2890897,0.06230356
229.7269911,0.22914528
263.6398609,0.40709304
270.1993143,0.5675484
322.799477,0.69441216
344.1586016,0.784148
331.4923718,0.8087569
310.1466287,0.77957495
316.5715316,0.6990596
341.5012855,0.56867586
336.1731551,0.40458528
331.3840266,0.22448752
318.8573715,0.05959456
314.5467505,0
301.8316971,0
295.0868012,0
309.4950244,0
333.5789049,0
336.5612516,0
316.9708792,0
294.1480013,0
274.8333843,0
258.0788951,0
249.4412242,0
241.0471163,0.06065064
237.8396175,0.22613485
233.0606257,0.40625024
237.9333429,0.5704724
250.9544301,0.5223855
265.6179894,0.78989452
275.2146495,0.6526884
286.53058,0.78533265
290.8636014,0.71387568
291.9141375,0.5820996
293.5556253,0.41525616
294.4964206,0.23166336
287.3061579,0.06233538
290.1009283,0
293.3148761,0
302.9359491,0
325.3844292,0
338.0653122,0
338.8871515,0
326.2110486,0
293.9125971,0
280.2009102,0
262.1981644,0
253.8182551,0
241.2758887,0.05736888
234.9141063,0.22143022
229.5109566,0.39994472
232.4646211,0.561795
240.5785947,0.68902383
248.2645733,0.78700535
271.7712649,0.81209585
281.9497941,0.7815852
291.4356352,0.7021728
298.310414,0.5731943
301.4848003,0.4104436
307.9478565,0.22746656
296.6423444,0.05971668
299.1521926,0
306.1343284,0
324.6939109,0
339.3339934,0
362.8548853,0
358.1453293,0
331.1519983,0
306.3307576,0
281.1019188,0
264.2004178,0
257.2043479,0
246.9433104,0.0605268
252.23389,0.22818896
287.6361636,0.40730245
333.0410758,0.56838303
370.2772613,0.52250418
387.3292419,0.7854552
390.7845487,0.63119958
395.1126783,0.54970082
394.4722355,0.69678576
394.576727,0.56887753
379.9998257,0.312825
372.7730258,0.2023967
355.7989334,0.05956403
352.8540842,0
346.6328283,0
345.0626721,0
357.5502215,0
363.5721409,0
360.3150663,0
331.4626882,0
304.3092074,0
284.5635221,0
268.6533547,0
258.0470597,0
245.0209991,0.0605268
247.5149605,0.230824
281.0696902,0.41295652
331.5161985,0.57565261
361.7025848,0.5347222
372.9555999,0.62782881
381.5752828,0.69250554
384.7473604,0.78500628
396.0131977,0.7000056
401.9626353,0.34637145
390.6713041,0.4114842
375.7662384,0.23046925
359.926325,0.05206698
352.4398385,0
342.9565935,0
350.4355221,0
352.3228365,0
351.5021109,0
341.8773423,0
326.1764204,0
299.5775919,0
276.7482033,0
265.6651646,0
252.4808872,0
239.4181766,0.06227174
243.3912714,0.2352616
286.1843021,0.4217655
326.501543,0.58855863
364.0574789,0.7188912
375.9923394,0.8016576
385.6947482,0.8275264
383.04445,0.7974952
394.4208884,0.71360865
389.8199955,0.58120176
379.1921012,0.41336932
364.4698469,0.22818896
359.3016822,0.0589057
359.8461473,0
345.2929333,0
338.3001045,0
352.1552744,0
365.0117582,0
359.4823863,0
335.3790164,0
304.1643093,0
283.6819532,0
269.9379605,0
261.7020818,0
244.7905665,0.05725192
246.1511907,0.22590351
283.8243755,0.40709304
324.1860464,0.24743232
358.6984659,0.2630439
380.066129,0.36556794
380.2315931,0.14772951
382.4403082,0.46178818
392.1641366,0.34839933
386.4321584,0.50959902
373.661236,0.3938929
359.251789,0.21330666
348.0549209,0.05133211
336.2617797,0
328.6882468,0
330.1684006,0
338.4476025,0
345.923476,0
343.1512136,0
328.5626312,0
296.345445,0
279.2867414,0
267.0385007,0
258.2604692,0
245.3793477,0.0100878
243.4093819,0.06127328
264.8075685,0.1215825
296.1740543,0.34744215
305.0432326,0.41085898
299.9591612,0.47612782
300.2169593,0.67227963
309.6948729,0.1423988
310.2941191,0.0545025
294.2314843,0.03775185
281.4093345,0.21319744
279.1934598,0.1806473
274.3590447,0.04541832
267.0713056,0
251.8798845,0
222.5777866,0
240.4113523,0
250.729909,0
258.8978685,0
247.3744791,0
242.2276718,0
218.4248809,0
205.4634208,0
209.8767827,0
209.5344018,0.0092708
207.8878881,0.04885746
193.9950392,0.02440379
211.6422054,0.1950308
228.9405981,0.21487616
261.8619524,0.12648364
255.7528272,0.24433976
259.3355927,0.28156013
261.4927857,0.216892
297.7730566,0.32850538
278.1428274,0.25205826
279.2579341,0.11368512
283.7834945,0.02846514
291.7352113,0
290.8627428,0
309.8846025,0
330.98536,0
349.0239425,0
343.2142002,0
341.7091072,0
301.5408065,0
292.7092381,0
275.4978929,0
266.5284328,0
260.2504376,0.01168482
252.7975934,0.03748095
243.7181547,0.11470422
248.0016101,0.33510588
256.5151755,0.6004305
249.1781875,0.5749874
262.9734375,0.70533717
285.5515179,0.65406999
306.1769554,0.639023
323.291741,0.5554568
334.0743465,0.39191576
313.1728393,0.21155914
314.0128452,0.04926854
326.2713379,0
340.465797,0
325.3932675,0
376.0256756,0
412.4439464,0
400.6462887,0
382.5162762,0
361.6217965,0
327.7590179,0
307.9571072,0
299.9541998,0
286.7428482,0.04355728
294.9993628,0.1630044
320.8264199,0.3386852
347.8020875,0.48949824
363.42125,0.60874584
375.4291351,0.6732639
374.3144779,0.67873092
407.9760298,0.74480601
405.3486607,0.6144442
429.9769107,0.48873972
423.769592,0.33250266
401.7476764,0.16793349
359.5915181,0.04020672
344.2662194,0
357.5701577,0
380.8732839,0
430.4991904,0
456.5700884,0
437.0542912,0
395.023437,0
367.2750816,0
343.5269292,0
326.3222462,0
309.6120863,0
300.028982,0.00420755
316.4521845,0.0981045
349.3225298,0.13527972
350.5281144,0.26847394
353.4101786,0.3595402
379.1224592,0.17610693
382.6081309,0.34887534
405.2223601,0.62044958
409.7740089,0.26498664
450.2135367,0.29873046
419.5696875,0.30908916
367.8567054,0.1316445
349.7833908,0.03275181
333.0911697,0
374.8940379,0
405.4483123,0
407.662,0
425.7032411,0
422.45375,0
381.2000834,0
353.6817192,0
331.6803572,0
312.2478214,0
301.539647,0
296.4436904,0.04464561
298.5136131,0.204594
329.5367797,0.3803952
324.9505955,0.52335945
366.5498155,0.66710028
384.2009345,0.7510595
369.1232013,0.77638392
363.7295468,0.7444203
361.4780714,0.66959256
357.9961619,0.51670305
359.5640673,0.37603027
353.4132051,0.19801113
332.9492841,0.03942971
318.9085804,0
342.6516465,0
376.8868683,0
399.3470747,0
400.2179554,0
376.857691,0
339.6448958,0
302.1045328,0
287.7986548,0
271.2188301,0
261.0269822,0
249.2297976,0.0480396
256.2974197,0.21067936
289.005147,0.38933834
263.5379304,0.55055351
292.4470727,0.67741985
308.2288001,0.763508
319.2736291,0.78883672
331.7344167,0.75900676
335.9897496,0.47752704
340.840322,0.54552681
348.5915089,0.38044336
370.4582325,0.2003112
321.1217179,0.04022736
319.0206101,0
328.6429673,0
354.036296,0
368.9245158,0
370.8714673,0
342.056492,0
307.6960714,0
292.8212708,0
270.1103244,0
259.4360727,0
254.8203363,0
238.4973746,0.04548798
260.627622,0.160992
302.1804136,0.35972553
331.6112274,0.25377525
335.5020654,0.4649848
341.4455055,0.37823832
355.1913929,0.10197192
362.1348643,0.37657938
348.78425,0.57239364
364.8236287,0.4343301
369.5840474,0.19676972
366.8022507,0.05182704
342.2494792,0.00921877
317.9525243,0
337.2516145,0
364.7365275,0
394.2807351,0
406.3667054,0
385.3290893,0
338.7984361,0
306.3878882,0
283.4651072,0
273.5935745,0
255.9795271,0
255.3253661,0.01770783
258.1754787,0.16746049
239.3998247,0.3354
237.1293363,0.29158601
291.0223125,0.53778165
313.9811578,0.4497714
305.4300995,0.5327872
300.6606383,0.63185232
283.6095621,0.57583794
280.9844878,0.33218274
295.1462738,0.24730504
282.5562053,0.18753504
289.7232024,0.03273504
282.3642684,0
321.248253,0
337.2508188,0
372.6227679,0
391.4369316,0
364.4619702,0
323.5765535,0
290.3758393,0
278.1626309,0
267.5060512,0
251.5510117,0
243.3553526,0.02778402
241.4124375,0.19651086
239.7750625,0.34056946
255.2043601,0.4037528
267.0501349,0.65266432
255.3451012,0.73847856
252.6028304,0.75970766
285.4819821,0.72479768
270.2681161,0.6506631
290.0501621,0.37333632
307.756365,0.3089722
336.1861632,0.10554264
309.9530942,0.02604682
305.1533901,0
309.1372783,0
321.5184948,0
346.0269054,0
358.578045,0
341.5645144,0
277.1991252,0
247.4949027,0
216.8895266,0
208.9709164,0
207.7098057,0
207.7943982,0.04140255
227.6836801,0.19953978
304.4593079,0.3727498
363.9371923,0.52802968
354.6424331,0.35675423
359.8678368,0.45724824
377.4351621,0.06195354
383.498262,0.3017052
389.2139351,0.18875925
389.462493,0.18652884
378.9122177,0.1557589
365.5503389,0.04637765
376.6752262,0.0135192
374.5002982,0
388.1203575,0
418.192694,0
459.9594078,0
460.5740974,0
402.9676235,0
327.5755605,0
289.5309869,0
277.0548855,0
264.6887274,0
254.9790052,0
253.7073125,0.02627343
272.6610328,0.12524352
304.5295611,0.09965336
326.3610446,0.3288597
333.214278,0.4753392
380.8398089,0.5242216
399.2078932,0.52870521
370.1510872,0.57959442
383.9323035,0.32429568
404.4997048,0.19349355
418.4824585,0.02029944
422.8433002,0.04995353
435.7686784,0.01610307
411.5895089,0
425.773491,0
428.8211935,0
449.0545446,0
456.3912738,0
401.9464688,0
349.8757384,0
311.3350327,0
294.4156345,0
270.5131778,0
268.4489256,0
257.3716687,0.03052656
286.828225,0.13363798
325.561429,0.34758792
360.0697353,0.54810294
360.7090357,0.11438688
375.5823214,0.30920096
403.6512441,0.63973465
405.6164389,0.35427571
412.2951619,0.1936462
431.0539852,0.434042
428.4830655,0.26842062
420.7541042,0.0794253
434.2247304,0.01946352
402.1097988,0
421.9655212,0
443.9193363,0
478.3919494,0
507.6097857,0
451.8145098,0
392.6169946,0
351.9151369,0
321.0352351,0
308.8823946,0
295.5410792,0
289.6920149,0.01610307
316.2811788,0.19961116
383.7495636,0.32208978
404.406845,0.5024894
369.5627844,0.58157801
394.545485,0.66733506
425.5686161,0.28515708
385.7190163,0.59363392
398.0052096,0.18813618
428.3237662,0.40664412
407.5060149,0.337636
405.8548928,0.16476525
382.2547591,0.01861728
348.4541428,0
344.6747416,0
347.5180625,0
355.3556298,0
416.5675145,0
383.7014884,0
331.0118274,0
316.3722726,0
288.7152976,0
282.8853834,0
269.7639565,0
252.7966743,0.04051632
258.9297262,0.20333324
247.536866,0.38467413
226.9067363,0.55115465
249.2333965,0.68105808
276.0764762,0.779977
248.5168214,0.80292051
220.6227887,0.7691324
236.1658657,0.68343082
249.6431976,0.25534905
250.4359322,0.37687264
247.6985893,0.19176624
263.0613482,0.03119951
265.6367909,0
251.8832524,0
246.4586164,0
280.6124465,0
326.0096815,0
321.4575429,0
303.9003161,0
260.4775923,0
242.2996607,0
244.5544221,0
230.9290715,0
214.5427546,0.04553442
197.7049602,0.2118438
204.0851298,0.3949335
204.664128,0.5603545
210.2988958,0.68975956
212.4083439,0.77704053
227.7731447,0.800832
250.1548178,0.76619034
241.0564096,0.16292055
240.9541131,0.54223344
244.6709592,0.1677
237.099802,0.18652884
248.3636683,0.02862596
