YEAR,MONTH,DAY,HOUR,TEMPERATURE,DEW_POINT,GHI,PRESSURE,WIND_SPEED,RELATIVE HUMIDITY,PRECIPITABLE WATER,CLOUD_TYPE
2019,8,1,11,31,26.1,940,1018,2.5,75.33,5.7,0
2019,8,1,12,31.1,26.3,970,1018,2.6,75.73,5.8,0
2019,8,1,13,31.1,26.4,935,1017,2.5,76.29,5.8,0
2019,8,1,14,31,26.6,838,1017,2.5,77.29,5.8,0
2019,8,1,15,30.8,26.8,681,1017,2.4,79.23,5.9,0
2019,8,1,16,30.6,26.9,484,1017,2.2,80.49,5.9,0
2019,8,1,17,30.2,26.8,268,1017,2.2,82.31,5.9,0
2019,8,1,18,29.8,27,71,1017,2.2,85.15,5.9,0
2019,8,1,19,29.6,27,0,1018,2.4,85.76,5.8,0
2019,8,1,20,29.5,26.9,0,1018,2.6,85.89,5.8,0
2019,8,1,21,29.5,26.8,0,1018,2.7,85.51,5.7,0
2019,8,1,22,29.3,26.7,0,1018,2.7,86.11,5.7,0
2019,8,1,23,29.2,26.6,0,1017,2.5,86.16,5.6,0
2019,8,2,0,29,26.6,0,1017,2.4,86.68,5.6,0
2019,8,2,1,28.8,26.4,0,1016,2.2,87.01,5.6,0
2019,8,2,2,28.7,26.3,0,1016,2,86.79,5.6,0
2019,8,2,3,28.7,26.1,0,1016,1.9,85.93,5.6,0
2019,8,2,4,28.6,25.9,0,1017,1.8,85.6,5.5,0
2019,8,2,5,28.6,25.9,0,1017,1.7,85.12,5.4,0
2019,8,2,6,29.1,26.2,72,1017,1.9,84.38,5.3,0
2019,8,2,7,29.5,26.2,269,1017,2.3,82.3,5.2,0
2019,8,2,8,29.8,26,484,1017,2.6,80.22,5.2,0
2019,8,2,9,29.9,26,680,1017,3,79.77,5.1,0
2019,8,2,10,30,26.1,623,1017,3.3,79.69,5,2
2019,8,2,11,30.2,26.1,943,1016,3.7,78.59,4.9,1
2019,8,2,12,30.4,25.9,780,1016,3.9,77.09,4.7,2
2019,8,2,13,30.5,25.8,939,1015,4.2,75.99,4.7,0
2019,8,2,14,30.6,25.8,854,1015,4.3,75.51,4.7,0
2019,8,2,15,30.5,25.9,696,1015,4.4,76.54,4.8,0
2019,8,2,16,30.3,26.2,496,1015,4.3,78.69,4.9,0
2019,8,2,17,29.8,26.6,276,1015,4,82.78,5.1,0
2019,8,2,18,29.1,26.7,74,1015,3.5,86.72,5.2,1
2019,8,2,19,28.9,26.6,0,1015,3.5,87.53,5.3,0
2019,8,2,20,28.7,26.6,0,1016,3.5,88.48,5.4,0
2019,8,2,21,28.6,26.5,0,1016,3.4,88.57,5.5,0
2019,8,2,22,28.6,26.4,0,1015,3.4,87.92,5.6,0
2019,8,2,23,28.5,26.3,0,1015,3.5,87.87,5.7,0
2019,8,3,0,28.4,26.1,0,1015,3.4,87.62,5.8,0
2019,8,3,1,28.3,25.9,0,1014,3.3,87.06,5.9,0
2019,8,3,2,28.2,25.8,0,1014,3.2,86.91,6,0
2019,8,3,3,28.1,25.8,0,1014,3.1,87.18,6.1,0
2019,8,3,4,28.1,25.8,0,1014,3.1,87.3,6.1,3
2019,8,3,5,28.2,25.9,0,1014,3,87.41,6.1,0
2019,8,3,6,28.8,26.2,68,1014,3.4,86.07,6.1,0
2019,8,3,7,29.2,26.2,263,1014,3.6,84.11,6.2,0
2019,8,3,8,29.6,26.3,476,1014,3.6,82.6,6.2,1
2019,8,3,9,30,26.5,670,1014,3.7,81.34,6.3,0
2019,8,3,10,30.3,26.6,823,1014,3.8,80.55,6.4,0
2019,8,3,11,30.5,26.7,941,1014,4,80.15,6.5,0
2019,8,3,12,30.5,26.8,971,1013,4.1,80.9,6.5,0
2019,8,3,13,30.6,27,935,1013,4.2,81.34,6.5,0
2019,8,3,14,30.6,27.2,840,1012,4.1,81.96,6.5,0
2019,8,3,15,30.4,27.3,685,1012,4,83.58,6.5,0
2019,8,3,16,30.2,27.6,490,1012,3.9,85.85,6.4,0
2019,8,3,17,29.8,27.8,271,1012,3.5,89.24,6.4,0
2019,8,3,18,29.4,27.9,71,1012,3.1,91.63,6.4,0
2019,8,3,19,29.3,27.9,0,1013,3.2,92.19,6.3,0
2019,8,3,20,29.2,27.9,0,1013,3.1,92.76,6.4,0
2019,8,3,21,29.1,27.9,0,1013,3,93.13,6.5,0
2019,8,3,22,29.1,27.8,0,1013,2.8,92.83,6.5,0
2019,8,3,23,29.1,27.8,0,1013,3.1,92.86,6.4,0
2019,8,4,0,29.1,27.8,0,1012,3.6,92.96,6.3,0
2019,8,4,1,29.1,27.9,0,1012,3.9,93,6.2,1
2019,8,4,2,29.1,27.8,0,1012,4.1,92.86,6.2,0
2019,8,4,3,29.1,27.7,0,1012,4.4,92.42,6.1,0
2019,8,4,4,29.1,27.6,0,1012,4.4,91.82,6.1,0
2019,8,4,5,29.1,27.6,0,1012,4.3,91.48,6,0
2019,8,4,6,29.5,27.7,72,1012,4.4,90.31,6.1,0
2019,8,4,7,29.9,27.9,272,1012,4.4,88.87,6.1,0
2019,8,4,8,30.5,27.8,487,1013,4.4,85.6,6.2,0
2019,8,4,9,30.9,27.7,681,1013,4.3,83.35,6.3,0
2019,8,4,10,31.2,27.7,627,1013,4.2,81.82,6.4,2
2019,8,4,11,31.5,27.7,944,1013,4.3,80.5,6.5,0
2019,8,4,12,31.6,27.8,759,1013,4.5,80.27,6.5,3
2019,8,4,13,31.6,27.8,661,1012,4.7,80.47,6.6,2
2019,8,4,14,31.4,27.9,837,1012,4.9,81.51,6.6,0
2019,8,4,15,31.3,27.9,683,1012,4.9,82.15,6.6,0
2019,8,4,16,31,28,375,1012,4.9,83.91,6.6,7
2019,8,4,17,30.5,28.2,242,1012,4.7,87.51,6.6,7
2019,8,4,18,29.9,28.2,71,1012,4.5,90.8,6.5,6
2019,8,4,19,29.7,28.2,0,1012,4.6,91.82,6.5,7
2019,8,4,20,29.6,28.2,0,1013,4.6,92.28,6.5,7
2019,8,4,21,29.5,28.2,0,1013,4.6,92.59,6.5,0
2019,8,4,22,29.5,28.1,0,1013,4.4,92.33,6.4,0
2019,8,4,23,29.4,28.1,0,1013,4.4,92.52,6.3,0
2019,8,5,0,29.2,27.9,0,1012,4.4,92.98,6.1,3
2019,8,5,1,29.1,27.8,0,1012,4.3,92.89,6,7
2019,8,5,2,29,27.7,0,1011,4.1,92.71,5.9,0
2019,8,5,3,29,27.6,0,1012,3.9,92.23,5.9,0
2019,8,5,4,28.9,27.5,0,1012,3.7,92.25,5.9,0
2019,8,5,5,29,27.5,0,1012,3.5,91.65,5.9,0
2019,8,5,6,29.5,27.8,72,1013,3.8,90.42,6,0
2019,8,5,7,29.8,27.7,275,1013,4,88.79,6.1,0
2019,8,5,8,30.2,27.6,493,1013,4.1,86.16,6.2,1
2019,8,5,9,30.7,27.6,689,1014,4.2,83.57,6.4,0
2019,8,5,10,31,27.6,641,1014,4.3,82.03,6.5,2
2019,8,5,11,31.1,27.6,753,1013,4.5,81.5,6.6,2
2019,8,5,12,31.2,27.6,831,1013,4.7,81.09,6.6,2
2019,8,5,13,31.2,27.6,942,1013,5,81.2,6.6,1
2019,8,5,14,31.2,27.6,840,1012,5.2,81.18,6.6,0
2019,8,5,15,30.9,27.6,415,1012,5.2,82.73,6.5,3
2019,8,5,16,30.5,27.8,492,1012,5,85.43,6.4,0
2019,8,5,17,30.1,28,275,1012,4.7,88.32,6.3,0
2019,8,5,18,29.7,28,62,1012,4.5,90.66,6.2,7
2019,8,5,19,29.6,28.1,0,1013,4.6,91.56,6.1,0
2019,8,5,20,29.5,28.1,0,1013,4.6,92.35,6,3
2019,8,5,21,29.5,28.1,0,1014,4.6,92.43,6,0
2019,8,5,22,29.5,28.1,0,1014,4.4,92.17,5.9,0
2019,8,5,23,29.4,28,0,1013,4.2,92.21,5.9,0
2019,8,6,0,29.2,27.9,0,1013,4,92.71,5.9,0
2019,8,6,1,29.1,27.7,0,1013,3.9,92.29,5.9,0
2019,8,6,2,29,27.6,0,1013,3.9,91.95,5.8,0
2019,8,6,3,28.9,27.4,0,1013,3.9,91.51,5.7,0
2019,8,6,4,28.9,27.2,0,1013,3.9,90.49,5.6,0
2019,8,6,5,28.9,27,0,1014,4,89.7,5.4,0
2019,8,6,6,29.3,27.1,74,1014,4.3,87.99,5.1,0
2019,8,6,7,29.6,27,280,1014,4.5,85.81,4.9,0
2019,8,6,8,30,26.7,503,1014,4.6,82.64,4.7,0
2019,8,6,9,30.3,26.5,703,1014,4.5,80.06,4.5,0
2019,8,6,10,30.6,26.3,860,1014,4.5,77.78,4.4,0
2019,8,6,11,30.8,26.2,960,1013,4.5,76.32,4.3,0
2019,8,6,12,31,26.1,992,1013,4.6,75.44,4.3,0
2019,8,6,13,31,26.2,956,1012,4.7,75.5,4.3,0
2019,8,6,14,30.9,26.2,855,1012,4.9,75.99,4.4,0
2019,8,6,15,30.8,26.2,696,1012,4.9,76.59,4.5,0
2019,8,6,16,30.4,26.3,494,1012,4.9,78.95,4.6,1
2019,8,6,17,29.9,26.6,272,1012,4.6,82.32,4.7,0
2019,8,6,18,29.3,26.7,70,1012,4.2,85.89,4.7,0
2019,8,6,19,29,26.7,0,1012,4,87.64,4.7,0
2019,8,6,20,28.9,26.8,0,1013,3.9,88.22,4.7,0
2019,8,6,21,28.8,26.7,0,1013,3.9,88.48,4.7,0
2019,8,6,22,28.7,26.6,0,1013,3.9,88.28,4.7,0
2019,8,6,23,28.6,26.4,0,1013,3.9,87.88,4.8,0
2019,8,7,0,28.6,26.2,0,1012,3.8,86.99,5,7
2019,8,7,1,28.5,26.1,0,1011,3.8,86.96,5.3,7
2019,8,7,2,28.5,26.1,0,1011,3.7,86.81,5.6,0
2019,8,7,3,28.5,26.1,0,1011,3.7,86.86,5.9,0
2019,8,7,4,28.5,26.1,0,1011,3.7,87.12,6.1,0
2019,8,7,5,28.6,26.3,0,1011,3.6,87.41,6.3,0
2019,8,7,6,29.2,26.7,68,1011,4.1,86.51,6.4,0
2019,8,7,7,29.7,26.9,269,1011,4.4,85.01,6.4,1
2019,8,7,8,30.2,27.1,486,1011,4.7,83.59,6.5,1
2019,8,7,9,30.6,27.3,296,1011,5,82.45,6.6,3
2019,8,7,10,30.8,27.4,315,1011,5.2,82.29,6.7,3
2019,8,7,11,30.9,27.6,438,1010,5.5,82.53,6.8,3
2019,8,7,12,30.9,27.7,177,1010,5.9,83.19,6.9,8
2019,8,7,13,30.8,27.8,553,1009,6.1,83.87,6.9,7
2019,8,7,14,30.7,27.7,417,1009,6.1,84.13,6.9,6
2019,8,7,15,30.4,27.6,609,1009,6,84.92,6.8,7
2019,8,7,16,30.1,27.5,470,1009,5.8,85.83,6.7,0
2019,8,7,17,29.7,27.4,254,1008,5.3,87.41,6.9,1
2019,8,7,18,29.3,27.4,61,1009,4.7,89.38,7.1,1
2019,8,7,19,29.2,27.4,0,1009,4.5,90.19,7.2,6
2019,8,7,20,29.2,27.5,0,1009,4.5,90.66,7.3,7
2019,8,7,21,29.2,27.7,0,1009,4.6,91.58,7.4,3
2019,8,7,22,29.3,27.9,0,1009,4.7,92.07,7.4,7
2019,8,7,23,29.3,28,0,1008,4.8,92.48,7.3,8
2019,8,8,0,29.3,28,0,1008,5,92.62,7.3,3
2019,8,8,1,29.3,27.9,0,1007,5.2,92.44,7.2,0
2019,8,8,2,29.3,27.9,0,1006,5.1,92.12,7.1,7
2019,8,8,3,29.2,27.8,0,1006,5,92.29,7,7
2019,8,8,4,29.2,27.8,0,1006,5,92.07,7,8
2019,8,8,5,29.2,27.8,0,1006,5.3,92.1,7,3
2019,8,8,6,29.5,27.9,12,1006,5.8,91.05,7,3
2019,8,8,7,29.8,27.9,73,1006,6.3,89.76,7.1,3
2019,8,8,8,30,27.9,145,1006,6.8,88.71,7.2,3
2019,8,8,9,30.3,28,415,1007,7.1,87.33,7.4,2
2019,8,8,10,30.4,27.9,491,1006,7.3,86.75,7.5,2
2019,8,8,11,30.4,27.9,569,1006,7.4,86.77,7.5,2
2019,8,8,12,30.3,28,803,1005,7.4,87.3,7.6,2
2019,8,8,13,30.2,28,170,1004,7.4,87.81,7.5,3
2019,8,8,14,30,27.9,65,1004,7.3,88.54,7.5,6
2019,8,8,15,29.9,27.8,45,1003,7.2,88.64,7.4,6
2019,8,8,16,29.8,27.8,254,1003,7,89.06,7.4,6
2019,8,8,17,29.6,27.7,215,1002,6.8,89.71,7.4,7
2019,8,8,18,29.4,27.6,54,1002,6.6,89.93,7.5,7
2019,8,8,19,29.3,27.6,0,1003,6.6,90.36,7.6,7
2019,8,8,20,29.2,27.6,0,1003,6.4,91.2,7.8,7
2019,8,8,21,29.2,27.6,0,1002,6.7,91.22,7.9,7
2019,8,8,22,29.2,27.6,0,1002,7,91.04,7.9,6
2019,8,8,23,29.2,27.5,0,1001,7.1,90.49,7.9,7
2019,8,9,0,29.1,27.4,0,1000,7.2,90.42,7.9,6
2019,8,9,1,29,27.3,0,999,7.3,90.52,8,6
2019,8,9,2,29,27.3,0,999,7.5,90.31,8.1,7
2019,8,9,3,28.9,27.2,0,998,7.9,90.53,8.3,7
2019,8,9,4,28.9,27.2,0,997,8.4,90.41,8.4,7
2019,8,9,5,28.9,27.1,0,997,8.9,90.18,8.5,8
2019,8,9,6,29,27.1,11,997,9.5,89.6,8.5,4
2019,8,9,7,29.1,27.1,58,997,9.9,89.23,8.5,8
2019,8,9,8,29.3,27.1,29,997,10.1,88.13,8.4,8
2019,8,9,9,29.5,27,232,997,10.6,86.39,8.3,6
2019,8,9,10,29.8,26.7,256,997,11,83.7,8.2,7
2019,8,9,11,30.2,26.5,151,996,11.1,80.49,8,7
2019,8,9,12,30.4,26.4,292,996,10.7,79.13,7.9,7
2019,8,9,13,30.7,26.4,337,996,10.3,78.12,7.8,7
2019,8,9,14,31,26.5,260,995,10.3,77.06,7.7,7
2019,8,9,15,31.1,26.6,394,995,10.4,77.25,7.7,6
2019,8,9,16,30.9,26.7,302,995,10.5,78.54,7.9,6
2019,8,9,17,30.6,26.7,136,995,10.6,79.58,8.1,6
2019,8,9,18,30.3,26.5,34,996,10.5,80.27,8.2,6
2019,8,9,19,30.3,26.4,0,997,10.5,79.89,8.1,6
2019,8,9,20,30.2,26.4,0,998,10.2,80.4,8,6
2019,8,9,21,30.2,26.6,0,998,9.8,80.94,7.8,6
2019,8,9,22,30.2,26.8,0,998,9.1,82.27,7.6,6
2019,8,9,23,30.4,27.3,0,998,8.2,83.57,7.5,6
2019,8,10,0,30.6,27.8,0,998,7.5,85.09,7.3,6
2019,8,10,1,30.7,28.1,0,998,6.9,86.15,7.2,6
2019,8,10,2,30.7,28.1,0,998,6.6,86.32,6.9,6
2019,8,10,3,30.6,28.1,0,998,6.8,86.73,6.6,6
2019,8,10,4,30.5,28,0,999,7.1,86.8,6.4,6
2019,8,10,5,30.6,27.9,0,999,7.2,85.35,6.1,6
2019,8,10,6,30.9,27.8,14,1000,7.2,83.79,5.9,6
2019,8,10,7,31.3,27.8,45,1001,7.4,81.8,5.8,6
2019,8,10,8,31.7,27.7,138,1001,7.5,79.51,5.8,6
2019,8,10,9,32.1,27.7,404,1002,7.6,77.72,5.7,7
2019,8,10,10,32.4,27.7,725,1002,7.4,76.32,5.7,7
2019,8,10,11,32.6,27.6,695,1003,7.6,75.06,5.6,6
2019,8,10,12,32.7,27.5,853,1003,7.9,74.19,5.5,7
2019,8,10,13,32.7,27.4,791,1002,8.1,73.6,5.5,7
2019,8,10,14,32.5,27.2,772,1002,8.2,73.71,5.6,7
2019,8,10,15,32.2,27,670,1002,8.1,74.22,5.8,0
2019,8,10,16,31.9,27,472,1003,7.9,75.37,6,0
2019,8,10,17,31.3,27.2,254,1003,7.3,78.68,6.3,7
2019,8,10,18,30.8,27.1,59,1004,7,80.55,6.4,7
2019,8,10,19,30.7,27,0,1005,6.7,80.55,6.5,7
2019,8,10,20,30.6,26.9,0,1006,6.3,80.76,6.6,7
2019,8,10,21,30.7,26.9,0,1006,6,80.14,6.7,7
2019,8,10,22,30.6,27,0,1006,5.5,81.14,6.8,0
2019,8,10,23,30.5,27.3,0,1007,5.2,82.87,7,7
2019,8,11,0,30.4,27.5,0,1007,5.4,84.34,7.2,7
2019,8,11,1,30.4,27.7,0,1007,5.7,85.56,7.4,7
2019,8,11,2,30.2,28,0,1007,6.2,87.87,7.6,7
2019,8,11,3,30,28.1,0,1007,6.5,89.8,7.7,7
2019,8,11,4,29.9,28.2,0,1007,6.5,90.72,7.6,7
2019,8,11,5,29.9,28.2,0,1007,6.2,90.61,7.6,7
2019,8,11,6,30.2,28.3,52,1008,5.8,89.72,7.6,7
2019,8,11,7,30.6,28.4,195,1008,5.6,88.24,7.7,7
2019,8,11,8,31,28.5,406,1008,5.4,86.38,7.8,7
2019,8,11,9,31.4,28.3,588,1008,5.2,83.8,7.9,7
2019,8,11,10,31.6,28.2,732,1008,5,82.28,8,7
2019,8,11,11,31.7,28.2,810,1008,4.9,81.69,8,7
2019,8,11,12,31.8,28.3,817,1008,4.7,81.56,7.7,7
2019,8,11,13,31.9,28.3,897,1007,4.4,81.1,7.4,0
2019,8,11,14,31.9,28.3,740,1007,4,81.22,7,7
2019,8,11,15,31.7,28.4,588,1007,3.7,82.7,6.9,7
2019,8,11,16,31.2,28.5,399,1008,3.8,85.39,7,7
2019,8,11,17,30.7,28.4,201,1009,3.5,87.48,7.2,7
2019,8,11,18,30.2,28.3,48,1009,3.1,89.44,7.2,0
2019,8,11,19,29.9,28,0,1009,3.1,89.77,7.1,1
2019,8,11,20,29.7,27.8,0,1010,3.3,89.75,7,7
2019,8,11,21,29.6,27.7,0,1010,3.4,89.37,7,7
2019,8,11,22,29.4,27.5,0,1010,3.3,89.55,7.1,7
2019,8,11,23,29.3,27.4,0,1010,3,89.32,7.1,7
2019,8,12,0,29.1,27.2,0,1010,2.7,89.34,7.1,7
2019,8,12,1,29,27,0,1009,2.3,88.88,7.1,3
2019,8,12,2,28.9,26.8,0,1010,2.3,88.59,7.1,7
2019,8,12,3,28.8,26.7,0,1010,2.4,88.3,7.1,7
2019,8,12,4,28.8,26.6,0,1010,2.3,87.76,7.1,7
2019,8,12,5,28.8,26.6,0,1010,2.3,87.72,7.1,3
2019,8,12,6,29.3,26.8,5,1010,2.5,86.47,7.1,4
2019,8,12,7,30,26.9,117,1011,2.8,83.62,7.1,3
2019,8,12,8,30.8,27.2,162,1011,3.1,81.16,7.2,4
2019,8,12,9,31.1,27.6,322,1011,3.3,81.51,7.4,4
2019,8,12,10,31,27.9,431,1011,3.3,83.64,7.6,7
2019,8,12,11,30.9,28.2,211,1011,3.2,85.52,7.7,4
2019,8,12,12,30.9,28.3,418,1010,3,86.08,7.8,3
2019,8,12,13,30.8,28.3,743,1010,2.8,86.52,7.8,7
2019,8,12,14,30.6,28.2,317,1010,2.5,87.31,7.7,8
2019,8,12,15,30.4,28.2,357,1010,2.2,87.94,7.5,8
2019,8,12,16,30.2,27.9,369,1010,2.2,87.74,7.3,3
2019,8,12,17,30,27.9,157,1010,2.1,88.7,7.1,7
2019,8,12,18,29.7,27.7,39,1011,2.2,89.01,7,4
2019,8,12,19,29.5,27.6,0,1011,2.1,89.37,6.9,7
2019,8,12,20,29.3,27.5,0,1011,2.1,89.88,6.8,0
2019,8,12,21,29.2,27.4,0,1012,2,89.89,6.8,4
2019,8,12,22,29.1,27.3,0,1012,1.9,89.79,6.8,0
2019,8,12,23,29,27.1,0,1012,1.8,89.61,6.8,0
2019,8,13,0,29,27,0,1011,1.7,88.76,6.8,0
2019,8,13,1,28.9,26.8,0,1011,1.5,88.48,6.7,0
2019,8,13,2,28.8,26.6,0,1010,1.4,88.18,6.7,0
2019,8,13,3,28.6,26.6,0,1010,1.4,89.11,6.6,0
2019,8,13,4,28.5,26.7,0,1011,1.6,89.99,6.6,0
2019,8,13,5,28.4,26.8,0,1011,1.8,90.85,6.5,0
2019,8,13,6,29.1,27.2,53,1012,2.2,89.33,6.5,0
2019,8,13,7,30,27.1,244,1012,2.4,84.27,6.4,1
2019,8,13,8,31,26.7,456,1012,2.5,78.07,6.3,0
2019,8,13,9,31.5,26.8,629,1012,2.5,76.11,6.2,7
2019,8,13,10,31.8,26.9,803,1012,2.6,75.24,6.1,0
2019,8,13,11,32,27.1,905,1011,2.7,75.29,6.1,1
2019,8,13,12,32.1,27.3,936,1011,2.8,75.67,6,0
2019,8,13,13,32,27.4,897,1010,2.9,76.69,6.1,0
2019,8,13,14,31.8,27.5,806,1010,2.9,78.18,6.1,0
2019,8,13,15,31.5,27.7,621,1010,2.8,80.13,6,7
2019,8,13,16,31.1,27.8,451,1010,2.5,82.81,6,0
2019,8,13,17,30.7,27.8,237,1011,2.3,84.67,5.9,0
2019,8,13,18,29.9,27.9,47,1011,2,88.88,5.9,0
2019,8,13,19,29.5,27.7,0,1012,1.8,90.22,5.9,0
2019,8,13,20,29.2,27.7,0,1012,1.8,91.4,5.9,0
2019,8,13,21,29,27.6,0,1013,1.8,92.27,5.9,0
2019,8,13,22,28.8,27.5,0,1013,2,92.97,6,0
2019,8,13,23,28.8,27.4,0,1012,2.2,92.35,5.9,0
2019,8,14,0,28.7,27.3,0,1012,2.2,92.31,5.9,0
2019,8,14,1,28.6,27.2,0,1012,2.4,92.23,5.8,0
2019,8,14,2,28.4,27.1,0,1011,2.5,92.56,5.8,0
2019,8,14,3,28.3,26.9,0,1011,2.6,92.24,5.7,0
2019,8,14,4,28.2,26.8,0,1012,2.6,91.92,5.7,0
2019,8,14,5,28.2,26.7,0,1012,2.6,91.37,5.7,0
2019,8,14,6,29,27,57,1012,3.1,89.03,5.7,0
2019,8,14,7,29.8,27,251,1012,3.8,84.82,5.7,1
2019,8,14,8,30.7,27,466,1012,4.2,80.84,5.7,0
2019,8,14,9,31.3,27.1,661,1012,4.4,78.31,5.7,0
2019,8,14,10,31.7,27,815,1012,4.3,76.43,5.7,0
2019,8,14,11,32,27,920,1011,4.1,74.87,5.7,0
2019,8,14,12,32.3,26.9,952,1011,3.9,73.27,5.7,1
2019,8,14,13,32.3,27,916,1011,3.6,73.47,5.8,0
2019,8,14,14,32.2,27.1,576,1010,3.3,74.5,5.9,2
2019,8,14,15,31.9,27.3,657,1010,2.9,76.93,5.9,0
2019,8,14,16,31.4,27.6,457,1010,2.5,80.37,6,0
2019,8,14,17,30.9,27.6,240,1010,2.3,82.59,6.1,1
2019,8,14,18,30.1,27.7,48,1010,2,87.24,6.3,1
2019,8,14,19,29.8,27.7,0,1011,1.9,88.54,6.4,0
2019,8,14,20,29.6,27.6,0,1011,1.9,89.29,6.6,0
2019,8,14,21,29.4,27.7,0,1012,1.8,90.37,6.8,1
2019,8,14,22,29.4,27.6,0,1011,1.8,90.2,7,1
2019,8,14,23,29.2,27.6,0,1011,1.7,90.91,7.1,3
2019,8,15,0,29,27.5,0,1011,1.7,91.59,7.1,7
2019,8,15,1,28.8,27.4,0,1010,2.2,92.39,7,4
2019,8,15,2,28.7,27.3,0,1010,2.8,92.34,6.9,4
2019,8,15,3,28.6,27.2,0,1010,3.2,91.92,6.6,7
2019,8,15,4,28.4,26.9,0,1010,3.4,91.73,6.4,0
2019,8,15,5,28.3,26.8,0,1011,3.2,91.49,6.2,3
2019,8,15,6,29.1,27.1,54,1011,3.3,88.76,6,0
2019,8,15,7,30,26.9,192,1011,3.8,83.28,6,3
2019,8,15,8,30.9,27,431,1011,4,79.58,6,3
2019,8,15,9,31.5,27.1,305,1011,3.8,77.42,6.1,3
2019,8,15,10,31.9,27.2,560,1011,3.7,76.26,6.2,2
2019,8,15,11,32.1,27.3,456,1010,3.8,75.91,6.4,3
2019,8,15,12,32.2,27.4,123,1010,3.8,75.84,6.6,4
2019,8,15,13,32.1,27.5,454,1010,3.7,76.7,6.8,4
2019,8,15,14,31.8,27.5,689,1009,3.5,78.29,7,7
2019,8,15,15,31.5,27.7,522,1009,3.4,80.12,7.1,7
2019,8,15,16,31.1,27.7,236,1009,3.3,82.35,7.2,7
2019,8,15,17,30.6,27.6,62,1010,3.1,84.24,7.2,7
2019,8,15,18,30.1,27.7,11,1010,2.5,87.02,7.2,7
2019,8,15,19,29.9,27.6,0,1011,2.1,87.28,7.1,7
2019,8,15,20,29.7,27.5,0,1011,1.9,88.19,7,7
2019,8,15,21,29.5,27.5,0,1011,2.1,88.81,6.9,3
2019,8,15,22,29.3,27.3,0,1011,2.3,88.89,6.9,7
2019,8,15,23,29.1,27.2,0,1011,2.4,89.32,6.8,7
2019,8,16,0,29,27.1,0,1011,2.4,89.55,6.7,7
2019,8,16,1,28.8,27,0,1010,2.5,90.28,6.7,7
2019,8,16,2,28.7,27,0,1010,2.8,90.69,6.6,7
2019,8,16,3,28.6,27,0,1010,3,91.12,6.5,7
2019,8,16,4,28.5,27,0,1011,3.3,91.45,6.4,8
2019,8,16,5,28.5,26.9,0,1011,3.4,91.25,6.4,4
2019,8,16,6,28.9,27.2,21,1011,3.5,90.3,6.5,4
2019,8,16,7,29.3,27.2,199,1012,3.7,88.61,6.5,8
2019,8,16,8,30,27.2,400,1012,4.1,85.05,6.5,3
2019,8,16,9,30.7,27.2,349,1012,4.4,81.53,6.6,4
2019,8,16,10,31.1,27.1,645,1012,4.4,79.52,6.7,7
2019,8,16,11,31.3,27.2,540,1012,4.1,79.11,6.8,4
2019,8,16,12,31.4,27.3,640,1012,3.9,79.11,6.9,7
2019,8,16,13,31.4,27.4,759,1012,3.7,79.2,7,7
2019,8,16,14,31.2,27.4,691,1012,3.4,80.12,7,7
2019,8,16,15,30.9,27.4,398,1012,2.9,81.81,7,7
2019,8,16,16,30.7,27.5,296,1012,2.6,82.94,7,7
2019,8,16,17,30.3,27.3,224,1013,2.3,83.89,7,7
2019,8,16,18,29.8,27.3,39,1013,2,86.57,7,7
2019,8,16,19,29.6,27.1,0,1013,2,86.39,7.1,7
2019,8,16,20,29.4,27,0,1014,2,87.04,7.1,0
2019,8,16,21,29.2,27,0,1014,2,87.82,7.1,7
2019,8,16,22,29,26.9,0,1014,2.1,88.57,7.1,3
2019,8,16,23,28.8,26.9,0,1014,2.2,89.35,7,4
2019,8,17,0,28.7,26.8,0,1013,2.3,89.62,6.9,7
2019,8,17,1,28.6,26.8,0,1013,2.3,89.85,6.8,7
2019,8,17,2,28.5,26.7,0,1013,2.2,90.03,6.8,7
2019,8,17,3,28.5,26.6,0,1013,2.1,89.47,6.8,7
2019,8,17,4,28.5,26.5,0,1014,2,88.97,6.7,0
2019,8,17,5,28.6,26.4,0,1014,2,87.96,6.7,0
2019,8,17,6,29.2,26.7,33,1015,2.3,86.54,6.6,4
2019,8,17,7,29.7,26.6,234,1015,3.2,83.29,6.5,7
2019,8,17,8,30.4,26.5,407,1015,3.8,79.78,6.5,7
2019,8,17,9,31,26.6,484,1015,4,77.26,6.4,7
2019,8,17,10,31.4,26.6,784,1015,4.1,75.68,6.4,0
2019,8,17,11,31.6,26.6,888,1014,4,75.1,6.4,0
2019,8,17,12,31.7,26.8,914,1014,3.8,75.14,6.4,1
2019,8,17,13,31.7,26.9,872,1014,3.6,75.64,6.5,0
2019,8,17,14,31.5,27,782,1014,3.3,77.05,6.5,0
2019,8,17,15,31.2,27.1,448,1014,2.9,78.91,6.6,3
2019,8,17,16,30.8,27.1,370,1014,2.6,80.95,6.6,2
2019,8,17,17,30.2,27.2,126,1015,2.4,84.01,6.6,7
2019,8,17,18,29.6,27.3,31,1015,2.2,87.54,6.6,7
2019,8,17,19,29.3,27.3,0,1015,2.2,89.13,6.6,7
2019,8,17,20,29.1,27.1,0,1016,2.2,89.25,6.6,7
2019,8,17,21,29,26.9,0,1016,2.1,88.48,6.6,7
2019,8,17,22,28.8,26.7,0,1016,2,88.69,6.6,1
