time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),rain (mm),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²)
2023-10-21T23:00,22.0,83,18.9,23.0,0.00,69,14,64,3,62.4,15.6,46.8,67.9,317.4
2023-10-22T00:00,22.4,86,19.8,23.8,0.30,100,52,99,67,219.6,91.0,128.7,209.1,600.7
2023-10-22T01:00,23.2,83,20.2,24.6,1.30,100,81,100,48,168.8,46.2,122.5,76.4,835.5
2023-10-22T02:00,23.7,83,20.6,25.2,0.20,86,60,63,7,178.0,14.1,163.9,19.4,1005.8
2023-10-22T03:00,24.5,79,20.6,26.1,1.20,100,52,100,2,312.5,50.9,261.6,63.9,1100.0
2023-10-22T04:00,24.0,83,20.9,25.5,1.20,87,4,86,0,254.8,43.0,211.8,53.4,1111.6
2023-10-22T05:00,24.5,80,20.8,25.8,0.70,99,31,99,1,351.6,144.1,207.5,191.4,1039.9
2023-10-22T06:00,24.4,80,20.8,25.7,1.00,100,50,100,0,292.3,126.5,165.9,196.3,889.8
2023-10-22T07:00,24.0,82,20.7,25.5,0.00,100,44,99,0,154.7,16.2,138.4,33.4,671.4
2023-10-22T08:00,23.9,79,20.1,25.1,0.00,74,22,67,0,97.8,17.0,80.8,58.9,399.6
2023-10-22T09:00,23.6,79,19.7,24.8,0.00,100,46,99,0,26.2,6.4,19.9,73.1,93.0
2023-10-22T10:00,23.3,79,19.4,24.3,0.00,99,11,99,0,0.0,0.0,0.0,0.0,0.0
2023-10-22T11:00,22.9,81,19.5,24.2,0.00,100,16,100,0,0.0,0.0,0.0,0.0,0.0
2023-10-22T12:00,22.8,83,19.8,23.7,0.00,70,31,4,0,0.0,0.0,0.0,0.0,0.0
2023-10-22T13:00,23.0,82,19.9,24.1,0.00,23,15,10,0,0.0,0.0,0.0,0.0,0.0
2023-10-22T14:00,22.9,85,20.2,24.1,0.00,38,32,8,0,0.0,0.0,0.0,0.0,0.0
2023-10-22T15:00,22.7,87,20.4,24.2,0.00,42,38,6,0,0.0,0.0,0.0,0.0,0.0
2023-10-22T16:00,22.7,87,20.5,24.5,0.00,42,38,6,0,0.0,0.0,0.0,0.0,0.0
2023-10-22T17:00,22.6,88,20.5,24.8,0.00,33,22,15,0,0.0,0.0,0.0,0.0,0.0
2023-10-22T18:00,22.5,90,20.7,24.9,0.00,41,9,35,0,0.0,0.0,0.0,0.0,0.0
2023-10-22T19:00,22.4,91,20.8,24.9,0.00,26,3,21,4,0.0,0.0,0.0,0.0,0.0
2023-10-22T20:00,22.4,91,20.9,25.0,0.00,82,13,80,0,0.0,0.0,0.0,0.0,0.0
2023-10-22T21:00,22.5,90,20.8,25.0,0.00,100,10,100,0,0.0,0.0,0.0,0.0,0.0
2023-10-22T22:00,22.6,90,20.8,25.1,0.00,100,16,100,0,0.0,0.0,0.0,0.0,2.0
2023-10-22T23:00,23.4,87,21.1,25.6,0.00,30,18,19,0,94.5,33.5,61.0,147.1,314.2
2023-10-23T00:00,25.3,80,21.6,27.5,0.00,31,18,76,0,304.5,167.9,136.6,388.3,597.3
2023-10-23T01:00,26.8,73,21.6,28.5,0.00,40,30,14,0,422.1,234.8,187.4,390.0,831.8
2023-10-23T02:00,27.7,68,21.4,29.1,0.00,46,24,30,0,603.7,422.4,181.3,582.5,1001.8
2023-10-23T03:00,28.2,65,20.9,29.4,0.00,39,25,18,0,626.1,404.9,221.1,510.6,1095.7
2023-10-23T04:00,28.5,64,20.9,29.9,0.00,86,39,77,0,620.3,372.6,247.7,465.0,1107.2
2023-10-23T05:00,27.9,67,21.2,29.0,0.00,76,29,67,0,500.4,209.4,291.0,279.4,1035.3
2023-10-23T06:00,27.8,66,21.0,28.8,0.00,99,18,22,98,442.4,228.1,214.3,356.1,885.1
2023-10-23T07:00,27.4,68,20.9,28.6,0.00,98,21,11,97,366.3,233.1,133.2,483.1,666.7
2023-10-23T08:00,26.6,71,20.9,28.1,0.00,91,21,2,88,206.9,121.2,85.7,424.0,395.0
2023-10-23T09:00,25.5,75,20.8,27.1,0.00,29,13,8,10,39.6,20.4,19.3,233.5,88.6
2023-10-23T10:00,24.5,79,20.6,25.8,0.00,15,7,9,0,0.0,0.0,0.0,0.0,0.0
2023-10-23T11:00,24.2,81,20.7,25.6,0.00,11,9,3,0,0.0,0.0,0.0,0.0,0.0
2023-10-23T12:00,24.2,81,20.8,26.1,0.00,18,8,3,0,0.0,0.0,0.0,0.0,0.0
2023-10-23T13:00,23.8,83,20.7,25.8,0.00,11,0,5,5,0.0,0.0,0.0,0.0,0.0
2023-10-23T14:00,23.6,84,20.6,25.8,0.00,10,3,8,0,0.0,0.0,0.0,0.0,0.0
2023-10-23T15:00,23.2,85,20.6,26.0,0.00,10,5,6,0,0.0,0.0,0.0,0.0,0.0
2023-10-23T16:00,22.9,87,20.7,26.2,0.00,4,3,1,0,0.0,0.0,0.0,0.0,0.0
2023-10-23T17:00,22.5,89,20.7,25.9,0.00,7,6,2,0,0.0,0.0,0.0,0.0,0.0
2023-10-23T18:00,22.3,91,20.7,25.6,0.00,8,4,4,0,0.0,0.0,0.0,0.0,0.0
2023-10-23T19:00,22.0,92,20.7,25.3,0.00,10,2,8,0,0.0,0.0,0.0,0.0,0.0
2023-10-23T20:00,21.7,94,20.6,25.1,0.00,14,4,10,0,0.0,0.0,0.0,0.0,0.0
2023-10-23T21:00,21.5,94,20.5,24.9,0.00,19,10,9,0,0.0,0.0,0.0,0.0,0.0
2023-10-23T22:00,21.2,95,20.4,24.6,0.00,16,15,0,0,0.0,0.0,0.0,0.0,0.0
2023-10-23T23:00,22.7,90,21.0,26.3,0.00,31,2,3,28,127.1,65.5,61.6,291.3,311.1
2023-10-24T00:00,25.0,81,21.6,29.3,0.00,53,0,15,19,327.1,220.2,106.9,512.7,593.8
2023-10-24T01:00,27.1,73,21.8,31.5,0.00,21,1,16,5,510.3,377.2,133.1,629.7,828.1
2023-10-24T02:00,28.9,66,21.8,33.7,0.00,18,3,12,5,653.8,502.8,151.0,696.6,997.8
2023-10-24T03:00,30.2,63,22.5,36.1,0.00,43,32,2,14,750.7,610.5,140.2,773.2,1091.5
2023-10-24T04:00,30.2,64,22.6,35.8,0.00,100,100,13,78,708.2,515.4,192.8,646.1,1102.8
2023-10-24T05:00,28.3,70,22.4,33.0,0.00,99,68,4,96,437.9,171.9,266.0,230.5,1030.8
2023-10-24T06:00,27.5,72,22.1,30.9,0.20,56,30,10,31,443.1,227.1,216.1,356.5,880.5
2023-10-24T07:00,27.6,71,22.0,31.2,0.30,86,63,3,59,358.2,232.8,125.4,486.2,662.1
2023-10-24T08:00,27.2,72,21.8,30.6,0.20,47,32,10,16,176.1,93.6,82.5,331.3,390.5
2023-10-24T09:00,25.7,81,22.2,29.3,0.00,26,15,14,0,32.4,15.5,16.9,177.7,84.3
2023-10-24T10:00,24.3,88,22.3,27.9,0.00,17,1,10,6,0.0,0.0,0.0,0.0,0.0
2023-10-24T11:00,23.9,92,22.5,27.7,0.00,24,10,15,0,0.0,0.0,0.0,0.0,0.0
2023-10-24T12:00,23.5,94,22.6,27.3,0.00,24,3,22,0,0.0,0.0,0.0,0.0,0.0
2023-10-24T13:00,23.9,95,23.1,28.0,0.00,25,4,23,0,0.0,0.0,0.0,0.0,0.0
2023-10-24T14:00,23.7,96,23.0,27.7,0.00,12,2,10,0,0.0,0.0,0.0,0.0,0.0
2023-10-24T15:00,23.4,96,22.8,27.5,0.00,16,4,12,0,0.0,0.0,0.0,0.0,0.0
2023-10-24T16:00,23.1,97,22.6,27.3,0.00,26,7,21,0,0.0,0.0,0.0,0.0,0.0
2023-10-24T17:00,22.9,98,22.5,27.2,0.00,19,6,14,0,0.0,0.0,0.0,0.0,0.0
2023-10-24T18:00,22.5,98,22.2,26.9,0.00,16,11,5,0,0.0,0.0,0.0,0.0,0.0
2023-10-24T19:00,22.0,99,21.9,26.2,0.00,45,45,0,0,0.0,0.0,0.0,0.0,0.0
2023-10-24T20:00,22.4,99,22.3,27.0,0.00,93,93,0,0,0.0,0.0,0.0,0.0,0.0
2023-10-24T21:00,22.3,99,22.2,26.9,0.00,100,100,0,0,0.0,0.0,0.0,0.0,0.0
2023-10-24T22:00,22.2,100,22.2,26.7,0.00,93,93,0,0,0.0,0.0,0.0,0.0,0.0
2023-10-24T23:00,23.3,96,22.7,27.9,0.00,12,12,0,0,94.2,26.1,68.2,117.1,307.9
2023-10-25T00:00,25.1,85,22.4,29.0,0.00,37,37,0,0,291.0,164.4,126.6,385.3,590.4
2023-10-25T01:00,27.1,75,22.3,30.4,0.00,10,10,0,0,488.5,347.3,141.2,582.7,824.3
2023-10-25T02:00,27.9,69,21.7,30.8,0.00,10,10,0,0,626.8,482.3,144.5,671.2,993.8
2023-10-25T03:00,28.6,65,21.4,31.8,0.00,8,7,2,0,755.9,623.0,132.9,792.5,1087.3
2023-10-25T04:00,28.8,64,21.3,31.9,0.00,11,6,6,0,740.1,597.3,142.8,752.2,1098.4
2023-10-25T05:00,28.4,65,21.2,31.0,0.00,16,5,12,0,681.6,539.5,142.1,727.2,1026.3
2023-10-25T06:00,27.8,66,20.8,29.7,0.00,17,11,7,0,550.9,417.3,133.6,659.0,876.0
2023-10-25T07:00,27.2,67,20.6,28.8,0.00,29,25,5,0,365.5,256.5,109.1,539.5,657.7
2023-10-25T08:00,26.4,70,20.5,28.1,0.00,24,20,5,0,202.1,131.5,70.5,471.2,386.2
2023-10-25T09:00,25.4,74,20.5,27.5,0.00,14,12,2,0,33.7,18.1,15.7,207.1,80.1
2023-10-25T10:00,24.4,79,20.5,26.8,0.00,32,11,0,23,0.0,0.0,0.0,0.0,0.0
2023-10-25T11:00,23.9,81,20.4,26.4,0.00,49,5,0,46,0.0,0.0,0.0,0.0,0.0
2023-10-25T12:00,23.5,82,20.3,25.9,0.00,33,2,0,32,0.0,0.0,0.0,0.0,0.0
2023-10-25T13:00,23.6,85,20.9,26.4,0.00,7,1,0,6,0.0,0.0,0.0,0.0,0.0
2023-10-25T14:00,23.5,85,20.8,26.2,0.00,82,1,0,82,0.0,0.0,0.0,0.0,0.0
2023-10-25T15:00,23.1,86,20.7,25.7,0.00,28,0,0,28,0.0,0.0,0.0,0.0,0.0
2023-10-25T16:00,22.8,87,20.6,25.2,0.00,26,2,1,24,0.0,0.0,0.0,0.0,0.0
2023-10-25T17:00,22.8,88,20.7,25.1,0.00,99,2,0,99,0.0,0.0,0.0,0.0,0.0
2023-10-25T18:00,22.5,90,20.7,24.9,0.00,95,0,0,95,0.0,0.0,0.0,0.0,0.0
2023-10-25T19:00,22.3,90,20.6,24.7,0.00,89,0,0,89,0.0,0.0,0.0,0.0,0.0
2023-10-25T20:00,22.1,91,20.6,24.7,0.00,100,0,0,100,0.0,0.0,0.0,0.0,0.0
2023-10-25T21:00,22.0,91,20.6,24.6,0.00,47,0,0,47,0.0,0.0,0.0,0.0,0.0
2023-10-25T22:00,21.9,92,20.6,24.6,0.00,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2023-10-25T23:00,23.4,87,21.1,26.1,0.00,3,0,0,2,127.6,68.9,58.7,312.7,304.7
2023-10-26T00:00,25.4,79,21.5,28.2,0.00,34,7,1,29,328.1,226.1,102.0,533.2,586.9
2023-10-26T01:00,27.4,69,21.3,29.4,0.00,64,3,0,63,515.5,390.4,125.1,658.3,820.6
2023-10-26T02:00,28.3,63,20.7,30.4,0.00,89,3,0,89,664.9,544.3,120.6,761.1,989.8
2023-10-26T03:00,28.9,61,20.7,31.7,0.00,47,4,0,45,749.7,607.5,142.3,776.2,1083.1
2023-10-26T04:00,29.5,59,20.6,32.8,0.00,97,3,2,97,775.0,654.1,120.8,827.5,1094.0
2023-10-26T05:00,29.7,58,20.5,33.1,0.00,30,1,10,22,686.3,547.1,139.2,741.0,1021.8
2023-10-26T06:00,29.7,55,19.6,32.3,0.10,33,14,24,0,556.2,409.8,146.4,650.8,871.5
2023-10-26T07:00,28.0,64,20.6,29.9,0.00,31,4,29,1,309.0,200.9,108.1,425.7,653.2
2023-10-26T08:00,26.7,68,20.3,28.2,0.00,100,21,100,1,187.6,113.6,74.0,411.7,381.9
2023-10-26T09:00,25.7,71,20.1,27.5,0.00,100,15,100,7,14.1,1.3,12.8,15.1,76.0
2023-10-26T10:00,25.3,73,20.1,27.1,0.00,100,2,100,24,0.0,0.0,0.0,0.0,0.0
2023-10-26T11:00,24.9,74,20.1,26.9,0.00,100,1,100,8,0.0,0.0,0.0,0.0,0.0
2023-10-26T12:00,24.8,75,20.1,26.7,0.00,100,0,100,1,0.0,0.0,0.0,0.0,0.0
2023-10-26T13:00,24.4,78,20.3,26.9,0.00,100,0,100,0,0.0,0.0,0.0,0.0,0.0
2023-10-26T14:00,24.7,77,20.5,27.4,0.00,100,4,100,21,0.0,0.0,0.0,0.0,0.0
2023-10-26T15:00,24.5,80,20.8,27.3,0.00,100,6,100,4,0.0,0.0,0.0,0.0,0.0
2023-10-26T16:00,24.4,79,20.6,26.9,0.00,100,2,100,0,0.0,0.0,0.0,0.0,0.0
2023-10-26T17:00,24.2,79,20.3,26.9,0.00,100,0,100,1,0.0,0.0,0.0,0.0,0.0
2023-10-26T18:00,24.0,80,20.3,26.6,0.00,100,0,100,61,0.0,0.0,0.0,0.0,0.0
2023-10-26T19:00,23.7,83,20.5,26.6,0.20,100,0,100,81,0.0,0.0,0.0,0.0,0.0
2023-10-26T20:00,23.3,86,20.8,26.4,0.20,100,0,100,38,0.0,0.0,0.0,0.0,0.0
2023-10-26T21:00,23.2,87,21.0,26.3,0.00,100,0,100,64,0.0,0.0,0.0,0.0,0.0
2023-10-26T22:00,23.1,87,20.9,26.0,0.00,100,1,100,51,0.0,0.0,0.0,0.0,0.0
2023-10-26T23:00,23.4,86,21.0,26.3,0.40,94,1,94,0,32.7,0.0,32.7,0.0,301.4
2023-10-27T00:00,24.6,80,21.0,27.3,0.00,100,20,100,0,172.8,38.0,134.8,90.1,583.3
2023-10-27T01:00,25.2,77,20.8,27.2,0.00,89,22,86,2,390.6,201.7,188.9,341.9,816.7
2023-10-27T02:00,25.0,76,20.5,26.8,0.00,100,10,100,21,327.1,78.2,248.9,109.9,985.7
2023-10-27T03:00,24.1,80,20.4,26.1,0.00,100,10,100,0,142.3,3.1,139.2,4.0,1078.8
2023-10-27T04:00,24.5,77,20.2,26.1,0.10,96,27,93,16,269.6,33.0,236.7,41.9,1089.6
2023-10-27T05:00,25.3,74,20.4,26.9,0.10,72,20,59,19,431.8,178.5,253.3,242.9,1017.4
2023-10-27T06:00,25.4,73,20.2,27.1,0.00,96,20,95,22,412.4,205.7,206.6,328.6,867.0
2023-10-27T07:00,24.5,76,19.9,26.1,0.20,90,26,60,66,187.1,17.0,170.1,36.3,648.8
2023-10-27T08:00,23.8,79,20.0,25.5,0.00,89,59,66,21,129.3,41.6,87.7,152.7,377.6
2023-10-27T09:00,22.9,83,19.9,24.7,0.00,57,37,18,19,16.8,3.2,13.6,36.4,71.9
2023-10-27T10:00,22.1,87,19.8,24.0,0.00,77,7,12,72,0.0,0.0,0.0,0.0,0.0
2023-10-27T11:00,22.0,86,19.6,23.7,0.00,39,15,24,11,0.0,0.0,0.0,0.0,0.0
2023-10-27T12:00,22.3,83,19.3,23.9,0.00,66,12,65,0,0.0,0.0,0.0,0.0,0.0
2023-10-27T13:00,22.2,82,18.9,24.1,0.00,88,7,88,0,0.0,0.0,0.0,0.0,0.0
2023-10-27T14:00,22.7,78,18.6,24.4,0.00,94,4,94,0,0.0,0.0,0.0,0.0,0.0
2023-10-27T15:00,22.8,76,18.4,24.2,0.10,74,12,70,0,0.0,0.0,0.0,0.0,0.0
2023-10-27T16:00,22.5,77,18.4,23.7,0.00,77,0,77,0,0.0,0.0,0.0,0.0,0.0
2023-10-27T17:00,22.3,79,18.4,23.5,0.00,89,3,73,62,0.0,0.0,0.0,0.0,0.0
2023-10-27T18:00,22.1,81,18.6,24.0,0.40,99,5,99,10,0.0,0.0,0.0,0.0,0.0
2023-10-27T19:00,21.2,90,19.5,23.5,1.80,100,97,100,14,0.0,0.0,0.0,0.0,0.0
2023-10-27T20:00,21.0,89,19.2,22.7,1.00,100,100,100,4,0.0,0.0,0.0,0.0,0.0
2023-10-27T21:00,20.6,87,18.3,21.9,0.60,100,30,100,1,0.0,0.0,0.0,0.0,0.0
2023-10-27T22:00,20.6,89,18.6,22.0,0.10,100,100,100,37,0.0,0.0,0.0,0.0,0.0
2023-10-27T23:00,20.7,92,19.4,22.6,0.60,100,33,100,16,24.8,0.0,24.8,0.0,298.0
2023-10-28T00:00,20.9,93,19.6,22.7,9.60,91,7,90,0,42.0,0.0,42.0,0.0,579.7
2023-10-28T01:00,20.5,93,19.4,22.0,2.80,100,24,100,3,74.2,0.0,74.2,0.0,812.8
2023-10-28T02:00,21.5,87,19.2,22.4,1.30,100,50,100,0,233.7,39.1,194.6,55.2,981.6
2023-10-28T03:00,22.4,81,19.0,23.1,0.10,100,69,100,0,355.2,109.0,246.1,140.6,1074.5
2023-10-28T04:00,22.5,80,18.8,22.8,0.00,72,33,59,0,259.6,15.0,244.7,19.1,1085.2
2023-10-28T05:00,23.2,76,18.7,23.5,0.10,79,37,67,0,404.9,169.8,235.1,232.3,1012.9
2023-10-28T06:00,23.3,73,18.1,23.4,0.10,79,57,51,0,295.2,129.8,165.4,208.5,862.6
2023-10-28T07:00,23.4,67,17.0,23.1,0.00,44,24,34,0,252.3,102.0,150.4,219.2,644.4
2023-10-28T08:00,23.1,65,16.2,22.8,0.00,48,34,34,0,158.1,76.5,81.6,283.9,373.4
2023-10-28T09:00,22.5,66,15.9,22.6,0.00,35,15,24,0,19.5,7.3,12.2,84.0,67.9
2023-10-28T10:00,22.1,68,15.9,22.3,0.00,24,7,19,0,0.0,0.0,0.0,0.0,0.0
2023-10-28T11:00,21.6,70,15.8,22.1,0.00,14,2,13,0,0.0,0.0,0.0,0.0,0.0
2023-10-28T12:00,20.9,73,15.9,21.7,0.00,10,5,5,0,0.0,0.0,0.0,0.0,0.0
2023-10-28T13:00,21.1,76,16.7,21.2,0.00,34,13,23,0,0.0,0.0,0.0,0.0,0.0
2023-10-28T14:00,21.1,75,16.4,21.5,0.00,48,16,38,0,0.0,0.0,0.0,0.0,0.0
2023-10-28T15:00,20.9,74,16.2,21.5,0.00,41,11,34,0,0.0,0.0,0.0,0.0,0.0
2023-10-28T16:00,20.6,76,16.3,21.2,0.00,47,8,43,0,0.0,0.0,0.0,0.0,0.0
2023-10-28T17:00,20.2,83,17.3,21.2,0.00,63,3,62,0,0.0,0.0,0.0,0.0,0.0
2023-10-28T18:00,20.4,88,18.3,21.6,0.30,64,7,62,0,0.0,0.0,0.0,0.0,0.0
2023-10-28T19:00,20.7,90,19.0,22.1,0.20,88,3,88,0,0.0,0.0,0.0,0.0,0.0
2023-10-28T20:00,20.7,91,19.1,22.2,0.20,78,4,77,0,0.0,0.0,0.0,0.0,0.0
2023-10-28T21:00,20.6,91,19.2,22.2,0.20,68,4,67,0,0.0,0.0,0.0,0.0,0.0
2023-10-28T22:00,20.4,93,19.3,22.1,0.30,94,79,73,0,0.0,0.0,0.0,0.0,0.0
2023-10-28T23:00,21.2,90,19.5,22.8,0.10,99,97,70,0,48.1,14.6,33.5,68.9,294.7
2023-10-29T00:00,21.6,87,19.4,23.0,0.10,100,100,94,0,101.1,26.3,74.9,63.2,576.0
2023-10-29T01:00,22.6,79,18.7,23.2,0.00,98,96,47,0,246.0,87.0,159.0,149.1,808.9
2023-10-29T02:00,23.6,72,18.3,23.8,0.00,88,79,42,0,387.1,113.1,274.0,160.4,977.4
2023-10-29T03:00,23.5,73,18.3,23.8,0.00,78,67,34,0,338.6,73.7,264.8,95.5,1070.2
2023-10-29T04:00,23.8,70,17.9,23.8,0.00,95,91,39,0,374.4,66.9,307.5,85.8,1080.7
2023-10-29T05:00,23.6,68,17.5,23.5,0.00,97,95,45,0,331.9,81.5,250.4,112.1,1008.4
2023-10-29T06:00,23.7,67,17.3,23.7,0.00,58,42,28,1,298.7,37.5,261.3,60.5,858.1
2023-10-29T07:00,23.1,68,16.8,22.9,0.00,33,13,23,0,281.8,130.7,151.1,283.1,640.1
2023-10-29T08:00,22.2,71,16.8,22.2,0.00,28,8,22,0,170.7,96.6,74.1,362.8,369.3
2023-10-29T09:00,21.3,77,17.2,22.0,0.00,26,10,18,0,25.2,12.3,12.9,141.1,64.0
2023-10-29T10:00,20.7,80,17.1,21.7,0.00,18,3,16,0,0.0,0.0,0.0,0.0,0.0
2023-10-29T11:00,20.4,81,17.1,21.3,0.00,11,1,10,0,0.0,0.0,0.0,0.0,0.0
2023-10-29T12:00,20.2,83,17.2,21.4,0.00,2,0,2,0,0.0,0.0,0.0,0.0,0.0
2023-10-29T13:00,21.1,87,18.8,22.7,0.00,27,5,24,1,0.0,0.0,0.0,0.0,0.0
2023-10-29T14:00,21.0,84,18.1,22.1,0.00,29,8,23,4,0.0,0.0,0.0,0.0,0.0
2023-10-29T15:00,20.9,82,17.6,21.8,0.00,22,7,18,0,0.0,0.0,0.0,0.0,0.0
2023-10-29T16:00,20.6,82,17.3,21.5,0.00,12,5,8,0,0.0,0.0,0.0,0.0,0.0
2023-10-29T17:00,20.5,81,17.1,21.3,0.00,80,7,79,1,0.0,0.0,0.0,0.0,0.0
2023-10-29T18:00,20.7,80,17.1,21.7,0.00,100,12,64,100,0.0,0.0,0.0,0.0,0.0
2023-10-29T19:00,20.4,83,17.4,21.7,0.00,94,7,93,9,0.0,0.0,0.0,0.0,0.0
2023-10-29T20:00,20.6,84,17.8,22.2,0.00,61,24,57,0,0.0,0.0,0.0,0.0,0.0
2023-10-29T21:00,20.2,88,18.1,21.9,0.00,62,37,47,0,0.0,0.0,0.0,0.0,0.0
2023-10-29T22:00,20.5,88,18.4,22.5,0.00,80,57,55,0,0.0,0.0,0.0,0.0,0.0
2023-10-29T23:00,21.5,86,19.1,23.9,0.00,88,83,29,0,67.7,16.9,50.8,80.7,291.2
2023-10-30T00:00,23.0,79,19.2,25.0,0.00,51,36,28,0,223.7,90.8,132.9,220.0,572.3
2023-10-30T01:00,24.1,78,20.1,26.4,0.00,70,62,23,0,321.6,141.6,180.0,244.0,804.9
2023-10-30T02:00,24.2,78,20.1,26.8,0.30,88,83,28,0,273.0,63.1,209.9,89.9,973.3
2023-10-30T03:00,25.2,75,20.4,27.6,0.00,34,27,9,0,468.5,195.3,273.2,254.1,1065.8
2023-10-30T04:00,25.3,73,20.2,27.6,0.10,42,35,10,0,412.4,103.8,308.5,133.8,1076.3
2023-10-30T05:00,25.3,73,20.2,27.6,0.10,35,20,18,0,422.9,137.1,285.8,189.5,1003.9
2023-10-30T06:00,25.6,70,19.7,27.9,0.10,69,56,32,0,524.2,379.0,145.2,615.7,853.7
2023-10-30T07:00,24.7,74,19.7,27.1,0.20,44,34,19,0,261.2,139.1,122.1,303.4,635.8
2023-10-30T08:00,24.0,77,19.7,26.2,0.00,50,41,16,0,149.2,81.1,68.1,308.2,365.2
2023-10-30T09:00,23.1,81,19.6,25.6,0.00,20,13,7,0,21.9,9.5,12.3,109.3,60.1
2023-10-30T10:00,21.8,88,19.8,24.8,0.00,29,21,11,0,0.0,0.0,0.0,0.0,0.0
2023-10-30T11:00,21.4,92,20.0,24.6,0.00,42,16,30,0,0.0,0.0,0.0,0.0,0.0
2023-10-30T12:00,21.2,93,20.0,24.5,0.00,58,40,30,0,0.0,0.0,0.0,0.0,0.0
2023-10-30T13:00,21.2,91,19.7,23.8,0.00,63,55,17,0,0.0,0.0,0.0,0.0,0.0
2023-10-30T14:00,21.5,90,19.8,24.0,0.00,66,64,9,0,0.0,0.0,0.0,0.0,0.0
2023-10-30T15:00,21.7,89,19.8,23.8,0.00,96,96,14,0,0.0,0.0,0.0,0.0,0.0
2023-10-30T16:00,21.6,90,19.8,23.7,0.00,45,32,19,0,0.0,0.0,0.0,0.0,0.0
2023-10-30T17:00,21.2,91,19.8,23.3,0.00,26,5,25,0,0.0,0.0,0.0,0.0,0.0
2023-10-30T18:00,20.7,94,19.6,22.8,0.00,62,56,18,0,0.0,0.0,0.0,0.0,0.0
2023-10-30T19:00,21.0,92,19.6,23.0,0.00,49,40,24,0,0.0,0.0,0.0,0.0,0.0
2023-10-30T20:00,20.7,92,19.4,22.9,0.00,30,29,10,0,0.0,0.0,0.0,0.0,0.0
2023-10-30T21:00,20.8,92,19.4,22.9,0.00,59,56,16,0,0.0,0.0,0.0,0.0,0.0
2023-10-30T22:00,21.1,90,19.3,23.2,0.00,91,89,17,10,0.0,0.0,0.0,0.0,0.0
2023-10-30T23:00,21.8,85,19.2,23.1,0.00,34,11,4,25,70.2,17.0,53.2,82.0,287.7
2023-10-31T00:00,23.2,79,19.4,24.4,0.00,90,34,7,84,257.0,143.7,113.4,350.6,568.5
2023-10-31T01:00,24.5,75,19.8,25.3,0.00,14,14,2,0,392.7,195.2,197.5,338.1,800.9
2023-10-31T02:00,26.0,67,19.5,26.6,0.10,26,24,14,0,647.3,513.5,133.8,735.2,969.0
2023-10-31T03:00,26.0,72,20.5,27.2,0.40,87,85,28,0,681.4,506.9,174.5,662.7,1061.4
2023-10-31T04:00,25.9,68,19.6,26.3,0.10,16,4,13,0,507.2,220.7,286.6,285.7,1071.8
2023-10-31T05:00,26.2,64,18.8,26.4,0.10,95,15,13,94,604.1,455.5,148.6,632.4,999.5
2023-10-31T06:00,26.0,65,18.8,25.6,0.10,92,10,6,91,507.5,342.3,165.2,559.3,849.3
2023-10-31T07:00,25.5,67,18.8,25.2,0.00,98,15,6,97,397.4,300.8,96.6,660.9,631.6
2023-10-31T08:00,24.5,71,19.0,25.1,0.10,100,43,3,100,174.8,108.4,66.5,416.4,361.1
2023-10-31T09:00,23.8,74,18.8,24.5,0.00,100,14,8,100,19.0,9.6,9.4,110.5,56.4
2023-10-31T10:00,23.2,74,18.4,24.0,0.00,96,11,18,95,0.0,0.0,0.0,0.0,0.0
2023-10-31T11:00,22.9,75,18.3,23.9,0.00,56,6,6,51,0.0,0.0,0.0,0.0,0.0
2023-10-31T12:00,22.6,78,18.6,23.8,0.00,93,6,16,91,0.0,0.0,0.0,0.0,0.0
2023-10-31T13:00,22.5,85,19.9,23.9,0.20,66,2,65,2,0.0,0.0,0.0,0.0,0.0
2023-10-31T14:00,22.2,87,19.9,23.7,0.30,88,7,88,0,0.0,0.0,0.0,0.0,0.0
2023-10-31T15:00,22.1,87,19.8,23.3,0.10,19,12,10,0,0.0,0.0,0.0,0.0,0.0
2023-10-31T16:00,21.7,87,19.4,23.0,0.00,53,2,53,0,0.0,0.0,0.0,0.0,0.0
2023-10-31T17:00,21.3,89,19.4,22.8,0.00,89,4,88,0,0.0,0.0,0.0,0.0,0.0
2023-10-31T18:00,21.7,87,19.4,23.4,0.00,28,3,22,5,0.0,0.0,0.0,0.0,0.0
2023-10-31T19:00,21.6,87,19.3,23.3,0.00,27,4,19,7,0.0,0.0,0.0,0.0,0.0
2023-10-31T20:00,21.5,87,19.2,23.3,0.00,25,3,5,19,0.0,0.0,0.0,0.0,0.0
2023-10-31T21:00,21.1,88,19.1,23.3,0.00,47,5,1,43,0.0,0.0,0.0,0.0,0.0
2023-10-31T22:00,21.0,89,19.1,23.1,0.00,22,9,0,15,0.0,0.0,0.0,0.0,0.0
2023-10-31T23:00,22.3,84,19.5,24.2,0.00,30,8,0,25,108.5,48.9,59.6,239.1,284.2
