Year,Month,Day,Hour,Minute,GHI,Temperature,,,,,,,,
2019,6,19,0,0,0,28.1,,,,,,,,
2019,6,19,1,0,0,28,,,,,,,,
2019,6,19,2,0,0,27.9,,,,,,,,
2019,6,19,3,0,0,27.7,,,,,,,,
2019,6,19,4,0,0,27.6,,,,,,,,
2019,6,19,5,0,0,27.8,,,,,,,,
2019,6,19,6,0,121,28.6,,,,,,,,
2019,6,19,7,0,324,29.2,,,,,,,,
2019,6,19,8,0,518,29.9,,,,,,,,
2019,6,19,9,0,719,30.4,,,,,,,,
2019,6,19,10,0,790,30.8,,,,,,,,
2019,6,19,11,0,552,31.1,,,,,,,,
2019,6,19,12,0,878,31.2,,,,,,,,
2019,6,19,13,0,871,31.3,,,,,,,,
2019,6,19,14,0,763,31.3,,,,,,,,
2019,6,19,15,0,630,31.1,,,,,,,,
2019,6,19,16,0,492,30.6,,,,,,,,
2019,6,19,17,0,200,30.1,,,,,,,,
2019,6,19,18,0,68,29.4,,,,,,,,
2019,6,19,19,0,0,29,,,,,,,,
2019,6,19,20,0,0,28.7,,,,,,,,
2019,6,19,21,0,0,28.5,,,,,,,,
2019,6,19,22,0,0,28.4,,,,,,,,
2019,6,19,23,0,0,28.3,,,,,,,,
2019,6,20,0,0,0,28.1,,,,,,,,
2019,6,20,1,0,0,27.9,,,,,,,,
2019,6,20,2,0,0,27.7,,,,,,,,
2019,6,20,3,0,0,27.7,,,,,,,,
2019,6,20,4,0,0,27.7,,,,,,,,
2019,6,20,5,0,0,27.8,,,,,,,,
2019,6,20,6,0,97,28.7,,,,,,,,
2019,6,20,7,0,255,29.5,,,,,,,,
2019,6,20,8,0,492,30,,,,,,,,
2019,6,20,9,0,715,30.2,,,,,,,,
2019,6,20,10,0,857,30.4,,,,,,,,
2019,6,20,11,0,813,30.5,,,,,,,,
2019,6,20,12,0,880,30.6,,,,,,,,
2019,6,20,13,0,708,30.5,,,,,,,,
2019,6,20,14,0,641,30.5,,,,,,,,
2019,6,20,15,0,374,30.6,,,,,,,,
2019,6,20,16,0,486,30.6,,,,,,,,
2019,6,20,17,0,279,30.2,,,,,,,,
2019,6,20,18,0,86,29.5,,,,,,,,
2019,6,20,19,0,0,29.1,,,,,,,,
2019,6,20,20,0,0,28.9,,,,,,,,
2019,6,20,21,0,0,28.7,,,,,,,,
2019,6,20,22,0,0,28.6,,,,,,,,
2019,6,20,23,0,0,28.4,,,,,,,,
2019,6,21,0,0,0,28.2,,,,,,,,
2019,6,21,1,0,0,28.1,,,,,,,,
2019,6,21,2,0,0,28,,,,,,,,
2019,6,21,3,0,0,28,,,,,,,,
2019,6,21,4,0,0,27.9,,,,,,,,
2019,6,21,5,0,0,28,,,,,,,,
2019,6,21,6,0,109,28.8,,,,,,,,
2019,6,21,7,0,320,29.8,,,,,,,,
2019,6,21,8,0,529,30.5,,,,,,,,
2019,6,21,9,0,714,31,,,,,,,,
2019,6,21,10,0,812,31.3,,,,,,,,
2019,6,21,11,0,824,31.4,,,,,,,,
2019,6,21,12,0,837,31.5,,,,,,,,
2019,6,21,13,0,814,31.5,,,,,,,,
2019,6,21,14,0,717,31.5,,,,,,,,
2019,6,21,15,0,642,31.4,,,,,,,,
2019,6,21,16,0,466,31.1,,,,,,,,
2019,6,21,17,0,228,30.6,,,,,,,,
2019,6,21,18,0,52,29.9,,,,,,,,
2019,6,21,19,0,0,29.4,,,,,,,,
2019,6,21,20,0,0,29.1,,,,,,,,
2019,6,21,21,0,0,29,,,,,,,,
2019,6,21,22,0,0,28.8,,,,,,,,
2019,6,21,23,0,0,28.6,,,,,,,,
2019,6,22,0,0,0,28.4,,,,,,,,
2019,6,22,1,0,0,28.3,,,,,,,,
2019,6,22,2,0,0,28.2,,,,,,,,
2019,6,22,3,0,0,28.1,,,,,,,,
2019,6,22,4,0,0,27.9,,,,,,,,
2019,6,22,5,0,0,28,,,,,,,,
2019,6,22,6,0,23,28.7,,,,,,,,
2019,6,22,7,0,88,29.4,,,,,,,,
2019,6,22,8,0,138,30,,,,,,,,
2019,6,22,9,0,290,30.6,,,,,,,,
2019,6,22,10,0,294,31,,,,,,,,
2019,6,22,11,0,273,31.3,,,,,,,,
2019,6,22,12,0,212,31.4,,,,,,,,
2019,6,22,13,0,112,31.2,,,,,,,,
2019,6,22,14,0,83,30.9,,,,,,,,
2019,6,22,15,0,82,30.7,,,,,,,,
2019,6,22,16,0,29,30.5,,,,,,,,
2019,6,22,17,0,94,29.9,,,,,,,,
2019,6,22,18,0,39,29.3,,,,,,,,
2019,6,22,19,0,0,28.8,,,,,,,,
2019,6,22,20,0,0,28.6,,,,,,,,
2019,6,22,21,0,0,28.5,,,,,,,,
2019,6,22,22,0,0,28.3,,,,,,,,
2019,6,22,23,0,0,28.1,,,,,,,,
2019,6,23,0,0,0,27.9,,,,,,,,
2019,6,23,1,0,0,27.8,,,,,,,,
2019,6,23,2,0,0,27.4,,,,,,,,
2019,6,23,3,0,0,27.2,,,,,,,,
2019,6,23,4,0,0,27.2,,,,,,,,
2019,6,23,5,0,0,27.2,,,,,,,,
2019,6,23,6,0,6,27.5,,,,,,,,
2019,6,23,7,0,38,27.8,,,,,,,,
2019,6,23,8,0,198,28.2,,,,,,,,
2019,6,23,9,0,219,28.6,,,,,,,,
2019,6,23,10,0,243,29,,,,,,,,
2019,6,23,11,0,534,29.2,,,,,,,,
2019,6,23,12,0,366,29.3,,,,,,,,
2019,6,23,13,0,506,29.4,,,,,,,,
2019,6,23,14,0,233,29.3,,,,,,,,
2019,6,23,15,0,132,29.1,,,,,,,,
2019,6,23,16,0,56,28.8,,,,,,,,
2019,6,23,17,0,17,28.3,,,,,,,,
2019,6,23,18,0,29,27.8,,,,,,,,
2019,6,23,19,0,0,27.6,,,,,,,,
2019,6,23,20,0,0,27.5,,,,,,,,
2019,6,23,21,0,0,27.3,,,,,,,,
2019,6,23,22,0,0,27.2,,,,,,,,
2019,6,23,23,0,0,27.2,,,,,,,,
2019,6,24,0,0,0,27,,,,,,,,
2019,6,24,1,0,0,26.7,,,,,,,,
2019,6,24,2,0,0,26.5,,,,,,,,
2019,6,24,3,0,0,26.3,,,,,,,,
2019,6,24,4,0,0,26.2,,,,,,,,
2019,6,24,5,0,0,26.1,,,,,,,,
2019,6,24,6,0,40,26.2,,,,,,,,
2019,6,24,7,0,90,26.3,,,,,,,,
2019,6,24,8,0,78,26.4,,,,,,,,
2019,6,24,9,0,135,26.6,,,,,,,,
2019,6,24,10,0,259,26.9,,,,,,,,
2019,6,24,11,0,290,27.2,,,,,,,,
2019,6,24,12,0,227,27.2,,,,,,,,
2019,6,24,13,0,302,27.2,,,,,,,,
2019,6,24,14,0,251,27.2,,,,,,,,
2019,6,24,15,0,142,27.1,,,,,,,,
2019,6,24,16,0,34,27,,,,,,,,
2019,6,24,17,0,92,26.9,,,,,,,,
2019,6,24,18,0,6,26.7,,,,,,,,
2019,6,24,19,0,0,26.5,,,,,,,,
2019,6,24,20,0,0,26.5,,,,,,,,
2019,6,24,21,0,0,26.5,,,,,,,,
2019,6,24,22,0,0,26.5,,,,,,,,
2019,6,24,23,0,0,26.5,,,,,,,,
2019,6,25,0,0,0,26.5,,,,,,,,
2019,6,25,1,0,0,26.6,,,,,,,,
2019,6,25,2,0,0,26.7,,,,,,,,
2019,6,25,3,0,0,26.7,,,,,,,,
2019,6,25,4,0,0,26.7,,,,,,,,
2019,6,25,5,0,0,26.9,,,,,,,,
2019,6,25,6,0,90,27.4,,,,,,,,
2019,6,25,7,0,101,27.7,,,,,,,,
2019,6,25,8,0,302,28.2,,,,,,,,
2019,6,25,9,0,619,28.8,,,,,,,,
2019,6,25,10,0,783,29.2,,,,,,,,
2019,6,25,11,0,585,29.2,,,,,,,,
2019,6,25,12,0,801,29.1,,,,,,,,
2019,6,25,13,0,923,29.2,,,,,,,,
2019,6,25,14,0,775,29.4,,,,,,,,
2019,6,25,15,0,248,29,,,,,,,,
2019,6,25,16,0,28,28.6,,,,,,,,
2019,6,25,17,0,14,28.3,,,,,,,,
2019,6,25,18,0,14,27.9,,,,,,,,
2019,6,25,19,0,0,27.5,,,,,,,,
2019,6,25,20,0,0,27.4,,,,,,,,
2019,6,25,21,0,0,27.3,,,,,,,,
2019,6,25,22,0,0,27.3,,,,,,,,
2019,6,25,23,0,0,27.2,,,,,,,,
2019,6,26,0,0,0,27.2,,,,,,,,
2019,6,26,1,0,0,27.3,,,,,,,,
2019,6,26,2,0,0,27.3,,,,,,,,
2019,6,26,3,0,0,27.3,,,,,,,,
2019,6,26,4,0,0,27.3,,,,,,,,
2019,6,26,5,0,0,27.4,,,,,,,,
2019,6,26,6,0,112,28.1,,,,,,,,
2019,6,26,7,0,313,28.7,,,,,,,,
2019,6,26,8,0,489,29.3,,,,,,,,
2019,6,26,9,0,699,29.7,,,,,,,,
2019,6,26,10,0,521,29.9,,,,,,,,
2019,6,26,11,0,91,30,,,,,,,,
2019,6,26,12,0,791,30,,,,,,,,
2019,6,26,13,0,320,29.9,,,,,,,,
2019,6,26,14,0,407,29.7,,,,,,,,
2019,6,26,15,0,239,29.4,,,,,,,,
2019,6,26,16,0,304,29,,,,,,,,
2019,6,26,17,0,166,28.6,,,,,,,,
2019,6,26,18,0,42,28.2,,,,,,,,
2019,6,26,19,0,0,28,,,,,,,,
2019,6,26,20,0,0,28,,,,,,,,
2019,6,26,21,0,0,28,,,,,,,,
2019,6,26,22,0,0,27.9,,,,,,,,
2019,6,26,23,0,0,27.9,,,,,,,,
2019,6,27,0,0,0,27.8,,,,,,,,
2019,6,27,1,0,0,27.7,,,,,,,,
2019,6,27,2,0,0,27.6,,,,,,,,
2019,6,27,3,0,0,27.5,,,,,,,,
2019,6,27,4,0,0,27.4,,,,,,,,
2019,6,27,5,0,0,27.5,,,,,,,,
2019,6,27,6,0,104,28.2,,,,,,,,
2019,6,27,7,0,301,29.1,,,,,,,,
2019,6,27,8,0,507,29.8,,,,,,,,
2019,6,27,9,0,601,30.4,,,,,,,,
2019,6,27,10,0,832,30.7,,,,,,,,
2019,6,27,11,0,686,30.8,,,,,,,,
2019,6,27,12,0,159,30.9,,,,,,,,
2019,6,27,13,0,189,30.8,,,,,,,,
2019,6,27,14,0,503,30.7,,,,,,,,
2019,6,27,15,0,47,30.5,,,,,,,,
2019,6,27,16,0,424,30.3,,,,,,,,
2019,6,27,17,0,25,29.8,,,,,,,,
2019,6,27,18,0,74,29.3,,,,,,,,
2019,6,27,19,0,0,29,,,,,,,,
2019,6,27,20,0,0,29,,,,,,,,
2019,6,27,21,0,0,28.9,,,,,,,,
2019,6,27,22,0,0,28.9,,,,,,,,
2019,6,27,23,0,0,28.8,,,,,,,,
2019,6,28,0,0,0,28.7,,,,,,,,
2019,6,28,1,0,0,28.5,,,,,,,,
2019,6,28,2,0,0,28.5,,,,,,,,
2019,6,28,3,0,0,28.5,,,,,,,,
2019,6,28,4,0,0,28.5,,,,,,,,
2019,6,28,5,0,0,28.6,,,,,,,,
2019,6,28,6,0,103,29.2,,,,,,,,
2019,6,28,7,0,300,29.6,,,,,,,,
2019,6,28,8,0,505,30.1,,,,,,,,
2019,6,28,9,0,689,30.6,,,,,,,,
2019,6,28,10,0,831,30.9,,,,,,,,
2019,6,28,11,0,936,31.2,,,,,,,,
2019,6,28,12,0,960,31.2,,,,,,,,
2019,6,28,13,0,769,31.2,,,,,,,,
2019,6,28,14,0,510,31,,,,,,,,
2019,6,28,15,0,480,30.7,,,,,,,,
2019,6,28,16,0,42,30.3,,,,,,,,
2019,6,28,17,0,113,30,,,,,,,,
2019,6,28,18,0,88,29.7,,,,,,,,
2019,6,28,19,0,0,29.3,,,,,,,,
2019,6,28,20,0,0,29.2,,,,,,,,
2019,6,28,21,0,0,29.1,,,,,,,,
2019,6,28,22,0,0,29.1,,,,,,,,
2019,6,28,23,0,0,29.2,,,,,,,,
2019,6,29,0,0,0,29,,,,,,,,
2019,6,29,1,0,0,28.8,,,,,,,,
2019,6,29,2,0,0,28.6,,,,,,,,
2019,6,29,3,0,0,28.5,,,,,,,,
2019,6,29,4,0,0,28.5,,,,,,,,
2019,6,29,5,0,0,28.7,,,,,,,,
2019,6,29,6,0,107,29.3,,,,,,,,
2019,6,29,7,0,306,30.1,,,,,,,,
2019,6,29,8,0,457,30.8,,,,,,,,
2019,6,29,9,0,568,31.1,,,,,,,,
2019,6,29,10,0,693,31.3,,,,,,,,
2019,6,29,11,0,623,31.6,,,,,,,,
2019,6,29,12,0,539,31.9,,,,,,,,
2019,6,29,13,0,339,31.9,,,,,,,,
2019,6,29,14,0,453,31.7,,,,,,,,
2019,6,29,15,0,495,31.4,,,,,,,,
2019,6,29,16,0,390,31.1,,,,,,,,
2019,6,29,17,0,279,30.7,,,,,,,,
2019,6,29,18,0,88,30.2,,,,,,,,
2019,6,29,19,0,0,29.8,,,,,,,,
2019,6,29,20,0,0,29.7,,,,,,,,
2019,6,29,21,0,0,29.5,,,,,,,,
2019,6,29,22,0,0,29.4,,,,,,,,
2019,6,29,23,0,0,29.3,,,,,,,,
2019,6,30,0,0,0,29.1,,,,,,,,
2019,6,30,1,0,0,29,,,,,,,,
2019,6,30,2,0,0,28.9,,,,,,,,
2019,6,30,3,0,0,28.8,,,,,,,,
2019,6,30,4,0,0,28.8,,,,,,,,
2019,6,30,5,0,0,29,,,,,,,,
2019,6,30,6,0,37,29.6,,,,,,,,
2019,6,30,7,0,120,30,,,,,,,,
2019,6,30,8,0,503,30.3,,,,,,,,
2019,6,30,9,0,246,30.7,,,,,,,,
2019,6,30,10,0,519,31.1,,,,,,,,
2019,6,30,11,0,315,31.3,,,,,,,,
2019,6,30,12,0,622,31.3,,,,,,,,
2019,6,30,13,0,613,31.1,,,,,,,,
2019,6,30,14,0,494,30.9,,,,,,,,
2019,6,30,15,0,559,30.6,,,,,,,,
2019,6,30,16,0,216,30.4,,,,,,,,
2019,6,30,17,0,273,30.1,,,,,,,,
2019,6,30,18,0,84,29.8,,,,,,,,
2019,6,30,19,0,0,29.7,,,,,,,,
2019,6,30,20,0,0,29.6,,,,,,,,
2019,6,30,21,0,0,29.5,,,,,,,,
2019,6,30,22,0,0,29.4,,,,,,,,
2019,6,30,23,0,0,29.3,,,,,,,,
2019,7,1,0,0,0,29.2,,,,,,,,
2019,7,1,1,0,0,29.1,,,,,,,,
2019,7,1,2,0,0,29,,,,,,,,
2019,7,1,3,0,0,28.9,,,,,,,,
2019,7,1,4,0,0,28.9,,,,,,,,
2019,7,1,5,0,0,29,,,,,,,,
2019,7,1,6,0,105,29.5,,,,,,,,
2019,7,1,7,0,165,29.8,,,,,,,,
2019,7,1,8,0,243,30.2,,,,,,,,
2019,7,1,9,0,456,30.5,,,,,,,,
2019,7,1,10,0,492,30.9,,,,,,,,
2019,7,1,11,0,793,31.3,,,,,,,,
2019,7,1,12,0,617,31.5,,,,,,,,
2019,7,1,13,0,256,31.6,,,,,,,,
2019,7,1,14,0,242,31.4,,,,,,,,
2019,7,1,15,0,567,30.9,,,,,,,,
2019,7,1,16,0,502,30.5,,,,,,,,
2019,7,1,17,0,294,30.2,,,,,,,,
2019,7,1,18,0,97,29.7,,,,,,,,
2019,7,1,19,0,0,29.4,,,,,,,,
2019,7,1,20,0,0,29.4,,,,,,,,
2019,7,1,21,0,0,29.3,,,,,,,,
2019,7,1,22,0,0,29.3,,,,,,,,
2019,7,1,23,0,0,29.2,,,,,,,,
2019,7,2,0,0,0,29.1,,,,,,,,
2019,7,2,1,0,0,29.1,,,,,,,,
2019,7,2,2,0,0,29.2,,,,,,,,
2019,7,2,3,0,0,29.2,,,,,,,,
2019,7,2,4,0,0,29.3,,,,,,,,
2019,7,2,5,0,0,29.3,,,,,,,,
2019,7,2,6,0,105,29.5,,,,,,,,
2019,7,2,7,0,296,29.9,,,,,,,,
2019,7,2,8,0,290,30.5,,,,,,,,
2019,7,2,9,0,563,30.8,,,,,,,,
2019,7,2,10,0,470,30.7,,,,,,,,
2019,7,2,11,0,844,30.6,,,,,,,,
2019,7,2,12,0,699,30.6,,,,,,,,
2019,7,2,13,0,429,30.5,,,,,,,,
2019,7,2,14,0,280,30.4,,,,,,,,
2019,7,2,15,0,96,30.3,,,,,,,,
2019,7,2,16,0,46,30,,,,,,,,
2019,7,2,17,0,74,29.7,,,,,,,,
2019,7,2,18,0,8,29.3,,,,,,,,
2019,7,2,19,0,0,29.1,,,,,,,,
2019,7,2,20,0,0,29,,,,,,,,
2019,7,2,21,0,0,28.9,,,,,,,,
2019,7,2,22,0,0,28.8,,,,,,,,
2019,7,2,23,0,0,28.8,,,,,,,,
2019,7,3,0,0,0,28.7,,,,,,,,
2019,7,3,1,0,0,28.7,,,,,,,,
2019,7,3,2,0,0,28.8,,,,,,,,
2019,7,3,3,0,0,28.8,,,,,,,,
2019,7,3,4,0,0,28.7,,,,,,,,
2019,7,3,5,0,0,28.8,,,,,,,,
2019,7,3,6,0,60,29.3,,,,,,,,
2019,7,3,7,0,229,29.6,,,,,,,,
2019,7,3,8,0,167,29.9,,,,,,,,
2019,7,3,9,0,334,30,,,,,,,,
2019,7,3,10,0,604,30.1,,,,,,,,
2019,7,3,11,0,706,30.1,,,,,,,,
2019,7,3,12,0,757,30.2,,,,,,,,
2019,7,3,13,0,683,30.3,,,,,,,,
2019,7,3,14,0,626,30.3,,,,,,,,
2019,7,3,15,0,608,30.3,,,,,,,,
2019,7,3,16,0,134,30.2,,,,,,,,
2019,7,3,17,0,106,29.9,,,,,,,,
2019,7,3,18,0,53,29.5,,,,,,,,
2019,7,3,19,0,0,29.3,,,,,,,,
2019,7,3,20,0,0,29.2,,,,,,,,
2019,7,3,21,0,0,29.1,,,,,,,,
2019,7,3,22,0,0,28.9,,,,,,,,
2019,7,3,23,0,0,28.8,,,,,,,,
2019,7,4,0,0,0,28.7,,,,,,,,
2019,7,4,1,0,0,28.6,,,,,,,,
2019,7,4,2,0,0,28.5,,,,,,,,
2019,7,4,3,0,0,28.4,,,,,,,,
2019,7,4,4,0,0,28.4,,,,,,,,
2019,7,4,5,0,0,28.6,,,,,,,,
2019,7,4,6,0,80,29.3,,,,,,,,
2019,7,4,7,0,230,30,,,,,,,,
2019,7,4,8,0,419,30.4,,,,,,,,
2019,7,4,9,0,607,30.8,,,,,,,,
2019,7,4,10,0,671,30.9,,,,,,,,
2019,7,4,11,0,611,30.9,,,,,,,,
2019,7,4,12,0,491,30.7,,,,,,,,
2019,7,4,13,0,538,30.4,,,,,,,,
2019,7,4,14,0,341,30.2,,,,,,,,
2019,7,4,15,0,397,30,,,,,,,,
2019,7,4,16,0,237,29.8,,,,,,,,
2019,7,4,17,0,140,29.5,,,,,,,,
2019,7,4,18,0,38,29.2,,,,,,,,
2019,7,4,19,0,0,29,,,,,,,,
2019,7,4,20,0,0,28.9,,,,,,,,
2019,7,4,21,0,0,28.8,,,,,,,,
2019,7,4,22,0,0,28.7,,,,,,,,
2019,7,4,23,0,0,28.5,,,,,,,,
2019,7,5,0,0,0,28.4,,,,,,,,
2019,7,5,1,0,0,28.3,,,,,,,,
2019,7,5,2,0,0,28.2,,,,,,,,
2019,7,5,3,0,0,28.1,,,,,,,,
2019,7,5,4,0,0,28.1,,,,,,,,
2019,7,5,5,0,0,28.3,,,,,,,,
2019,7,5,6,0,93,28.7,,,,,,,,
2019,7,5,7,0,240,29.1,,,,,,,,
2019,7,5,8,0,377,29.7,,,,,,,,
2019,7,5,9,0,319,30.3,,,,,,,,
2019,7,5,10,0,570,30.8,,,,,,,,
2019,7,5,11,0,744,31,,,,,,,,
2019,7,5,12,0,725,31,,,,,,,,
2019,7,5,13,0,748,31,,,,,,,,
2019,7,5,14,0,695,31,,,,,,,,
2019,7,5,15,0,508,30.9,,,,,,,,
2019,7,5,16,0,393,30.9,,,,,,,,
2019,7,5,17,0,211,30.6,,,,,,,,
2019,7,5,18,0,60,29.8,,,,,,,,
2019,7,5,19,0,0,29.3,,,,,,,,
2019,7,5,20,0,0,29.1,,,,,,,,
2019,7,5,21,0,0,28.9,,,,,,,,
2019,7,5,22,0,0,28.8,,,,,,,,
2019,7,5,23,0,0,28.6,,,,,,,,
2019,7,6,0,0,0,28.6,,,,,,,,
2019,7,6,1,0,0,28.6,,,,,,,,
2019,7,6,2,0,0,28.7,,,,,,,,
2019,7,6,3,0,0,28.8,,,,,,,,
2019,7,6,4,0,0,28.7,,,,,,,,
2019,7,6,5,0,0,28.7,,,,,,,,
2019,7,6,6,0,75,29.2,,,,,,,,
2019,7,6,7,0,255,29.7,,,,,,,,
2019,7,6,8,0,381,30.1,,,,,,,,
2019,7,6,9,0,434,30.5,,,,,,,,
2019,7,6,10,0,418,30.7,,,,,,,,
2019,7,6,11,0,741,31,,,,,,,,
2019,7,6,12,0,654,31.2,,,,,,,,
2019,7,6,13,0,473,31.3,,,,,,,,
2019,7,6,14,0,487,31.3,,,,,,,,
2019,7,6,15,0,548,31.1,,,,,,,,
2019,7,6,16,0,296,30.8,,,,,,,,
2019,7,6,17,0,176,30.3,,,,,,,,
2019,7,6,18,0,54,29.6,,,,,,,,
2019,7,6,19,0,0,29.2,,,,,,,,
2019,7,6,20,0,0,29,,,,,,,,
2019,7,6,21,0,0,28.9,,,,,,,,
2019,7,6,22,0,0,28.8,,,,,,,,
2019,7,6,23,0,0,28.8,,,,,,,,
2019,7,7,0,0,0,28.6,,,,,,,,348526.5467
2019,7,7,1,0,0,28.5,,,,,,,,328716.6974
2019,7,7,2,0,0,28.4,,,,,,,,300312.9423
2019,7,7,3,0,0,28.4,,,,,,,,280468.2927
2019,7,7,4,0,0,28.4,,,,,,,,273669.8013
2019,7,7,5,0,0,28.5,,,,,,,,247474.7303
2019,7,7,6,0,99,29,,,,,,,,236280.5131
2019,7,7,7,0,296,29.4,,,,,,,,246664.6295
2019,7,7,8,0,503,29.8,,,,,,,,223530.2683
2019,7,7,9,0,601,30.3,,,,,,,,206646.9756
2019,7,7,10,0,786,30.6,,,,,,,,193971.2257
2019,7,7,11,0,927,30.9,,,,,,,,202009.1254
2019,7,7,12,0,881,31,,,,,,,,246183.3833
2019,7,7,13,0,577,31.1,,,,,,,,251257.125
2019,7,7,14,0,625,31.1,,,,,,,,259363.1182
2019,7,7,15,0,463,30.9,,,,,,,,255584.6398
2019,7,7,16,0,339,30.6,,,,,,,,279461.2307
2019,7,7,17,0,246,30.1,,,,,,,,298982.5358
2019,7,7,18,0,95,29.7,,,,,,,,302307.1105
2019,7,7,19,0,0,29.3,,,,,,,,300237.8987
2019,7,7,20,0,0,29.1,,,,,,,,299543.525
2019,7,7,21,0,0,28.9,,,,,,,,330764.9634
2019,7,7,22,0,0,28.8,,,,,,,,346292.6095
2019,7,7,23,0,0,28.6,,,SUMMER,,,,,363738.1417
2019,7,8,0,0,0,28.5,,1,28.5,1,0,1,378.1871718,378187.1718
2019,7,8,1,0,0,28.4,,2,28.4,2,0,2,334.7040183,334704.0183
2019,7,8,2,0,0,28.3,,3,28.3,3,0,3,309.4950403,309495.0403
2019,7,8,3,0,0,28.2,,4,28.2,4,0,4,288.4898205,288489.8205
2019,7,8,4,0,0,28.1,,5,28.1,5,0,5,267.328293,267328.293
2019,7,8,5,0,0,28.2,,6,28.2,6,0,6,264.474025,264474.025
2019,7,8,6,0,100,28.8,,7,28.8,7,0.1,7,246.8953801,246895.3801
2019,7,8,7,0,261,29.5,,8,29.5,8,0.261,8,242.72825,242728.25
2019,7,8,8,0,489,30,,9,30,9,0.489,9,290.9430488,290943.0488
2019,7,8,9,0,637,30.4,,10,30.4,10,0.637,10,340.3033311,340303.3311
2019,7,8,10,0,736,30.6,,11,30.6,11,0.736,11,384.820475,384820.475
2019,7,8,11,0,659,30.7,,12,30.7,12,0.659,12,389.1221026,389122.1026
2019,7,8,12,0,360,30.8,,13,30.8,13,0.36,13,389.3470143,389347.0143
2019,7,8,13,0,678,30.8,,14,30.8,14,0.678,14,385.1121583,385112.1583
2019,7,8,14,0,581,30.7,,15,30.7,15,0.581,15,410.284625,410284.625
2019,7,8,15,0,416,30.8,,16,30.8,16,0.416,16,395.6707439,395670.7439
2019,7,8,16,0,404,30.8,,17,30.8,17,0.404,17,381.7877036,381787.7036
2019,7,8,17,0,146,30.4,,18,30.4,18,0.146,18,367.7414833,367741.4833
2019,7,8,18,0,46,29.7,,19,29.7,19,0.046,19,348.9664885,348966.4885
2019,7,8,19,0,0,29.3,,20,29.3,20,0,20,339.4062,339406.2
2019,7,8,20,0,0,28.9,,21,28.9,21,0,21,326.2479743,326247.9743
2019,7,8,21,0,0,28.6,,22,28.6,22,0,22,345.1526718,345152.6718
2019,7,8,22,0,0,28.4,,23,28.4,23,0,23,365.045677,365045.677
2019,7,8,23,0,0,28.2,,24,28.2,24,0,24,371.8114309,371811.4309
2019,7,9,0,0,0,28.1,,1,28.1,1,0,1,361.1123744,361112.3744
2019,7,9,1,0,0,27.9,,2,27.9,2,0,2,345.79705,345797.05
2019,7,9,2,0,0,27.8,,3,27.8,3,0,3,301.4165714,301416.5714
2019,7,9,3,0,0,27.8,,4,27.8,4,0,4,277.6216585,277621.6585
2019,7,9,4,0,0,27.7,,5,27.7,5,0,5,264.4538833,264453.8833
2019,7,9,5,0,0,27.9,,6,27.9,6,0,6,253.199775,253199.775
2019,7,9,6,0,31,28.9,,7,28.9,7,0.031,7,242.0504083,242050.4083
2019,7,9,7,0,53,29.9,,8,29.9,8,0.053,8,245.931475,245931.475
2019,7,9,8,0,284,30.5,,9,30.5,9,0.284,9,288.2139408,288213.9408
2019,7,9,9,0,528,31.1,,10,31.1,10,0.528,10,355.8442,355844.2
2019,7,9,10,0,555,31.5,,11,31.5,11,0.555,11,392.6856646,392685.6646
2019,7,9,11,0,756,31.8,,12,31.8,12,0.756,12,388.3537744,388353.7744
2019,7,9,12,0,766,31.9,,13,31.9,13,0.766,13,396.036459,396036.459
2019,7,9,13,0,734,32,,14,32,14,0.734,14,399.3168077,399316.8077
2019,7,9,14,0,689,31.9,,15,31.9,15,0.689,15,415.1802988,415180.2988
2019,7,9,15,0,604,31.6,,16,31.6,16,0.604,16,428.8656073,428865.6073
2019,7,9,16,0,411,31.1,,17,31.1,17,0.411,17,425.5518252,425551.8252
2019,7,9,17,0,181,30.5,,18,30.5,18,0.181,18,403.4757067,403475.7067
2019,7,9,18,0,8,29.8,,19,29.8,19,0.008,19,384.2819647,384281.9647
2019,7,9,19,0,0,29.4,,20,29.4,20,0,20,368.1884341,368188.4341
2019,7,9,20,0,0,29.2,,21,29.2,21,0,21,339.5888083,339588.8083
2019,7,9,21,0,0,29.1,,22,29.1,22,0,22,345.1426154,345142.6154
2019,7,9,22,0,0,28.9,,23,28.9,23,0,23,357.1746573,357174.6573
2019,7,9,23,0,0,28.8,,24,28.8,24,0,24,366.6355714,366635.5714
2019,7,10,0,0,0,28.6,,1,28.6,1,0,1,346.8392,346839.2
2019,7,10,1,0,0,28.5,,2,28.5,2,0,2,340.399975,340399.975
2019,7,10,2,0,0,28.4,,3,28.4,3,0,3,297.2929315,297292.9315
2019,7,10,3,0,0,28.3,,4,28.3,4,0,4,281.358847,281358.847
2019,7,10,4,0,0,28.3,,5,28.3,5,0,5,276.5749894,276574.9894
2019,7,10,5,0,0,28.5,,6,28.5,6,0,6,264.7929589,264792.9589
2019,7,10,6,0,90,29.3,,7,29.3,7,0.09,7,234.5157641,234515.7641
2019,7,10,7,0,281,29.8,,8,29.8,8,0.281,8,262.1374085,262137.4085
2019,7,10,8,0,507,30.5,,9,30.5,9,0.507,9,315.8639762,315863.9762
2019,7,10,9,0,640,31,,10,31,10,0.64,10,365.3935266,365393.5266
2019,7,10,10,0,726,31.5,,11,31.5,11,0.726,11,381.0734936,381073.4936
