date,time,TEMPERATURE,DEW_POINT,PRECIPITABLE WATER,GHI,PRESSURE,OT
2019-09-25,07:00:00,25.1,20.0,3.3,79,1028,360.84
2019-09-25,08:00:00,25.7,20.0,3.3,442,1029,446.23
2019-09-25,09:00:00,26.3,20.1,3.3,645,1029,561.44
2019-09-25,10:00:00,26.7,20.3,3.3,800,1028,558.32
2019-09-25,11:00:00,27.0,20.4,3.3,893,1028,597.26
2019-09-25,12:00:00,27.2,20.6,3.3,912,1027,597.04
2019-09-25,13:00:00,27.2,20.6,3.4,855,1027,597.49
2019-09-25,14:00:00,27.0,20.7,3.4,731,1026,627.31
2019-09-25,15:00:00,26.7,20.7,3.5,550,1026,665.15
2019-09-25,16:00:00,26.4,20.8,3.5,334,1027,634.72
2019-09-25,17:00:00,25.7,21.0,3.5,114,1027,611.34
2019-09-25,18:00:00,25.0,21.0,3.6,0,1027,611.57
2019-09-25,19:00:00,24.9,21.1,3.6,0,1028,580.37
2019-09-25,20:00:00,24.8,21.2,3.6,0,1028,543.9
2019-09-25,21:00:00,24.7,21.3,3.7,0,1029,579.01
2019-09-25,22:00:00,24.6,21.3,3.7,0,1028,566.78
2019-09-25,23:00:00,24.6,21.4,3.8,0,1028,562.97
2019-09-26,00:00:00,24.6,21.5,3.8,0,1027,532.44
2019-09-26,01:00:00,24.6,21.6,3.9,0,1027,457.13
2019-09-26,02:00:00,24.7,21.7,3.9,0,1027,411.15
2019-09-26,03:00:00,24.6,21.9,4.0,0,1027,402.92
2019-09-26,04:00:00,24.6,22.0,4.0,0,1027,395.56
2019-09-26,05:00:00,24.6,22.1,4.0,0,1027,369.61
2019-09-26,06:00:00,25.1,22.6,4.1,25,1027,361.81
2019-09-26,07:00:00,25.9,23.0,4.1,216,1028,385.68
2019-09-26,08:00:00,26.6,23.1,4.2,438,1028,464.11
2019-09-26,09:00:00,27.2,23.2,4.3,240,1028,550.83
2019-09-26,10:00:00,27.6,23.4,4.4,581,1027,617.78
2019-09-26,11:00:00,28.0,23.6,4.5,81,1027,615.95
2019-09-26,12:00:00,28.1,23.6,4.6,169,1026,612.76
2019-09-26,13:00:00,28.1,23.8,4.7,260,1026,610.88
2019-09-26,14:00:00,27.8,23.8,4.8,701,1026,617.24
2019-09-26,15:00:00,27.5,23.9,4.9,525,1026,577.21
2019-09-26,16:00:00,27.0,24.0,4.9,316,1026,619.37
2019-09-26,17:00:00,26.5,24.0,5.0,103,1026,620.32
2019-09-26,18:00:00,26.2,23.9,5.1,0,1027,591.12
2019-09-26,19:00:00,26.1,23.8,5.1,0,1027,562.38
2019-09-26,20:00:00,26.1,23.8,5.2,0,1028,579.06
2019-09-26,21:00:00,26.0,23.8,5.3,0,1028,613.3
2019-09-26,22:00:00,26.0,23.8,5.4,0,1028,632.81
2019-09-26,23:00:00,25.9,23.8,5.6,0,1027,624.5
2019-09-27,00:00:00,25.9,23.9,5.7,0,1027,558.33
2019-09-27,01:00:00,25.9,23.9,5.8,0,1026,491.87
2019-09-27,02:00:00,25.9,24.0,5.9,0,1026,430.8
2019-09-27,03:00:00,26.0,24.1,5.9,0,1026,400.04
2019-09-27,04:00:00,26.0,24.1,5.9,0,1026,383.63
2019-09-27,05:00:00,26.0,24.2,5.9,0,1026,372.24
2019-09-27,06:00:00,26.2,24.3,5.9,22,1026,360.64
2019-09-27,07:00:00,26.6,24.6,5.8,94,1027,416.34
2019-09-27,08:00:00,27.0,24.7,5.7,367,1027,486.45
2019-09-27,09:00:00,27.5,24.8,5.7,413,1027,574.47
2019-09-27,10:00:00,27.9,24.9,5.6,348,1027,600.63
2019-09-27,11:00:00,28.1,25.0,5.6,132,1026,607.93
2019-09-27,12:00:00,28.2,25.1,5.7,72,1026,640.96
2019-09-27,13:00:00,28.2,25.2,5.8,63,1025,616.03
2019-09-27,14:00:00,28.1,25.2,5.8,59,1025,599.52
2019-09-27,15:00:00,27.8,25.3,5.9,100,1025,633.57
2019-09-27,16:00:00,27.3,25.3,5.9,34,1025,649.09
2019-09-27,17:00:00,26.9,25.2,5.9,20,1025,626.28
2019-09-27,18:00:00,26.7,25.1,5.9,0,1025,581.32
2019-09-27,19:00:00,26.7,25.1,5.9,0,1025,565.08
2019-09-27,20:00:00,26.8,25.2,5.9,0,1026,537.14
2019-09-27,21:00:00,26.8,25.2,5.9,0,1026,544.14
2019-09-27,22:00:00,26.8,25.3,5.9,0,1026,556.31
2019-09-27,23:00:00,26.7,25.3,5.9,0,1025,569.66
2019-09-28,00:00:00,26.7,25.2,5.9,0,1025,511.74
2019-09-28,01:00:00,26.6,25.1,5.9,0,1024,445.32
2019-09-28,02:00:00,26.5,25.0,5.9,0,1024,403.58
2019-09-28,03:00:00,26.4,24.9,6.0,0,1024,372.96
2019-09-28,04:00:00,26.3,24.8,6.0,0,1024,358.0
2019-09-28,05:00:00,26.2,24.7,6.0,0,1024,349.94
2019-09-28,06:00:00,26.4,24.7,5.9,15,1025,354.6
2019-09-28,07:00:00,26.7,24.9,5.9,119,1025,366.68
2019-09-28,08:00:00,27.1,25.0,5.9,22,1025,416.65
2019-09-28,09:00:00,27.4,25.0,5.9,52,1025,445.11
2019-09-28,10:00:00,27.7,25.0,5.9,61,1025,440.12
2019-09-28,11:00:00,27.9,25.0,6.0,191,1025,472.97
2019-09-28,12:00:00,28.1,25.1,6.1,296,1024,458.8
2019-09-28,13:00:00,28.0,25.0,6.1,99,1024,469.38
2019-09-28,14:00:00,27.8,25.0,6.1,46,1023,499.47
2019-09-28,15:00:00,27.6,24.9,6.2,29,1023,499.86
2019-09-28,16:00:00,27.2,24.9,6.2,191,1023,456.64
2019-09-28,17:00:00,26.7,24.8,6.2,6,1023,428.88
2019-09-28,18:00:00,26.3,24.8,6.2,0,1024,463.39
2019-09-28,19:00:00,26.2,24.7,6.3,0,1024,462.26
2019-09-28,20:00:00,26.2,24.6,6.4,0,1025,455.59
2019-09-28,21:00:00,26.1,24.7,6.4,0,1025,479.28
2019-09-28,22:00:00,26.2,24.8,6.4,0,1025,487.65
2019-09-28,23:00:00,26.3,24.9,6.3,0,1024,482.91
2019-09-29,00:00:00,26.4,25.0,6.2,0,1023,479.29
2019-09-29,01:00:00,26.5,25.1,6.0,0,1023,435.85
2019-09-29,02:00:00,26.5,25.1,5.8,0,1022,397.27
2019-09-29,03:00:00,26.6,25.1,5.7,0,1022,378.4
2019-09-29,04:00:00,26.6,25.1,5.6,0,1022,357.47
2019-09-29,05:00:00,26.6,25.1,5.6,0,1023,354.51
2019-09-29,06:00:00,26.7,25.2,5.6,3,1023,341.09
2019-09-29,07:00:00,27.1,25.4,5.6,10,1024,369.67
2019-09-29,08:00:00,27.3,25.4,5.6,140,1024,399.28
2019-09-29,09:00:00,27.6,25.3,5.7,312,1024,388.07
2019-09-29,10:00:00,27.8,25.3,5.7,786,1024,422.79
2019-09-29,11:00:00,28.1,25.3,5.8,680,1023,442.97
2019-09-29,12:00:00,28.2,25.3,5.9,394,1022,466.07
2019-09-29,13:00:00,28.2,25.4,6.0,675,1022,494.54
2019-09-29,14:00:00,28.0,25.4,6.1,177,1021,481.83
2019-09-29,15:00:00,27.8,25.5,6.1,114,1021,479.62
2019-09-29,16:00:00,27.6,25.6,6.1,23,1021,483.11
2019-09-29,17:00:00,27.3,25.7,6.1,28,1021,503.41
2019-09-29,18:00:00,27.2,25.7,6.1,0,1021,493.72
2019-09-29,19:00:00,27.2,25.8,6.0,0,1022,514.85
2019-09-29,20:00:00,27.2,25.8,5.9,0,1022,561.42
2019-09-29,21:00:00,27.1,25.9,5.8,0,1022,567.26
2019-09-29,22:00:00,27.1,25.9,5.7,0,1021,618.96
2019-09-29,23:00:00,27.1,25.9,5.8,0,1021,627.76
2019-09-30,00:00:00,27.1,25.8,5.9,0,1020,596.51
2019-09-30,01:00:00,27.1,25.8,6.0,0,1019,531.46
2019-09-30,02:00:00,27.1,25.8,6.3,0,1019,488.11
2019-09-30,03:00:00,27.0,25.7,6.5,0,1019,449.15
2019-09-30,04:00:00,27.0,25.5,6.6,0,1019,414.26
2019-09-30,05:00:00,26.9,25.3,6.7,0,1019,421.56
2019-09-30,06:00:00,26.8,25.1,6.7,8,1019,407.97
2019-09-30,07:00:00,26.8,25.1,6.7,53,1018,391.21
2019-09-30,08:00:00,27.0,25.2,6.7,183,1018,423.33
2019-09-30,09:00:00,27.1,25.4,6.7,121,1018,453.04
2019-09-30,10:00:00,27.3,25.3,6.7,190,1017,472.45
2019-09-30,11:00:00,27.2,25.2,6.9,331,1015,508.49
2019-09-30,12:00:00,27.0,25.0,7.2,359,1014,497.3
2019-09-30,13:00:00,27.0,25.1,7.4,520,1012,482.18
2019-09-30,14:00:00,27.1,25.3,7.3,311,1012,504.84
2019-09-30,15:00:00,27.1,25.4,7.3,68,1011,476.57
2019-09-30,16:00:00,27.0,25.3,7.4,47,1010,497.26
2019-09-30,17:00:00,26.8,25.0,7.6,22,1008,504.15
2019-09-30,18:00:00,26.5,24.8,7.7,0,1007,498.63
2019-09-30,19:00:00,26.5,24.9,7.9,0,1006,514.97
2019-09-30,20:00:00,26.6,25.3,8.1,0,1004,527.13
2019-09-30,21:00:00,26.9,25.7,8.2,0,1003,518.63
2019-09-30,22:00:00,27.0,25.9,8.2,0,1002,535.95
2019-09-30,23:00:00,27.2,26.1,8.1,0,1002,545.31
2019-10-01,00:00:00,27.2,26.1,8.0,0,1002,511.94
2019-10-01,01:00:00,27.1,26.1,7.9,0,1002,432.86
2019-10-01,02:00:00,26.9,25.9,7.7,0,1003,391.43
2019-10-01,03:00:00,26.8,25.7,7.4,0,1004,385.22
2019-10-01,04:00:00,26.4,25.1,7.1,0,1006,362.81
2019-10-01,05:00:00,26.0,24.2,7.0,0,1008,357.65
2019-10-01,06:00:00,26.0,23.4,6.6,7,1010,350.41
2019-10-01,07:00:00,26.4,23.0,6.1,87,1012,369.36
2019-10-01,08:00:00,27.0,22.9,5.9,127,1014,467.26
2019-10-01,09:00:00,27.8,22.9,5.6,482,1015,516.93
2019-10-01,10:00:00,28.6,22.8,5.4,672,1015,561.87
2019-10-01,11:00:00,29.2,22.9,5.1,762,1016,600.92
2019-10-01,12:00:00,29.6,22.9,4.8,736,1016,623.06
2019-10-01,13:00:00,29.8,23.0,4.7,758,1016,650.28
2019-10-01,14:00:00,29.9,23.1,4.7,658,1016,657.08
2019-10-01,15:00:00,29.8,23.2,4.7,525,1016,654.4
2019-10-01,16:00:00,29.4,23.2,4.7,309,1017,666.84
2019-10-01,17:00:00,28.4,23.6,4.7,93,1017,654.39
2019-10-01,18:00:00,27.6,23.4,4.8,0,1018,613.05
2019-10-01,19:00:00,27.3,23.4,4.8,0,1018,621.45
2019-10-01,20:00:00,27.1,23.5,4.7,0,1019,601.51
2019-10-01,21:00:00,26.9,23.7,4.7,0,1019,608.63
2019-10-01,22:00:00,26.8,23.9,4.7,0,1019,647.31
2019-10-01,23:00:00,26.8,24.0,4.7,0,1019,641.46
2019-10-02,00:00:00,26.9,24.0,4.8,0,1019,580.78
2019-10-02,01:00:00,26.9,24.0,4.8,0,1019,511.44
2019-10-02,02:00:00,26.7,23.9,4.7,0,1019,451.77
2019-10-02,03:00:00,26.4,23.7,4.7,0,1019,421.89
2019-10-02,04:00:00,26.1,23.5,4.6,0,1020,389.35
2019-10-02,05:00:00,25.9,23.2,4.5,0,1020,382.1
2019-10-02,06:00:00,26.4,23.4,4.4,15,1020,379.75
2019-10-02,07:00:00,27.7,23.7,4.3,202,1021,425.5
2019-10-02,08:00:00,28.9,23.8,4.2,419,1021,525.85
2019-10-02,09:00:00,29.8,23.8,4.2,613,1021,582.96
2019-10-02,10:00:00,30.2,24.0,4.2,757,1021,627.16
2019-10-02,11:00:00,30.5,24.2,4.3,851,1021,664.36
2019-10-02,12:00:00,30.5,24.3,4.4,858,1021,667.63
2019-10-02,13:00:00,30.4,24.5,4.4,796,1020,682.53
2019-10-02,14:00:00,30.2,24.7,4.5,671,1020,727.43
2019-10-02,15:00:00,29.8,24.9,4.5,492,1020,730.79
2019-10-02,16:00:00,29.4,25.0,4.5,282,1020,706.17
2019-10-02,17:00:00,28.6,25.4,4.5,78,1020,657.89
2019-10-02,18:00:00,27.9,25.1,4.4,0,1021,655.41
2019-10-02,19:00:00,27.3,25.2,4.4,0,1021,628.68
2019-10-02,20:00:00,26.9,25.2,4.4,0,1022,656.46
2019-10-02,21:00:00,26.6,25.1,4.4,0,1022,646.45
2019-10-02,22:00:00,26.5,25.1,4.4,0,1022,704.07
2019-10-02,23:00:00,26.4,24.9,4.4,0,1022,692.3
2019-10-03,00:00:00,26.3,24.7,4.3,0,1022,663.23
2019-10-03,01:00:00,26.2,24.5,4.3,0,1022,566.11
2019-10-03,02:00:00,26.1,24.4,4.3,0,1021,523.36
2019-10-03,03:00:00,26.1,24.2,4.3,0,1021,482.99
2019-10-03,04:00:00,26.0,24.1,4.4,0,1022,458.1
2019-10-03,05:00:00,26.0,24.0,4.4,0,1022,438.62
2019-10-03,06:00:00,26.4,24.4,4.4,13,1023,419.66
2019-10-03,07:00:00,27.6,24.6,4.5,185,1023,458.35
2019-10-03,08:00:00,28.4,24.3,4.5,394,1024,534.47
2019-10-03,09:00:00,28.9,24.3,4.5,582,1024,650.96
2019-10-03,10:00:00,29.2,24.6,4.5,725,1023,672.62
2019-10-03,11:00:00,29.4,24.7,4.5,809,1023,676.86
2019-10-03,12:00:00,29.5,24.5,4.5,822,1022,690.96
2019-10-03,13:00:00,29.4,24.4,4.5,378,1022,721.52
2019-10-03,14:00:00,29.2,24.3,4.5,187,1021,731.6
2019-10-03,15:00:00,28.9,24.2,4.4,471,1021,732.45
2019-10-03,16:00:00,28.4,24.3,4.4,220,1021,681.51
2019-10-03,17:00:00,27.7,24.4,4.4,68,1022,654.29
2019-10-03,18:00:00,27.0,24.4,4.3,0,1022,682.64
2019-10-03,19:00:00,26.7,24.4,4.2,0,1022,655.89
2019-10-03,20:00:00,26.6,24.4,4.1,0,1023,661.66
2019-10-03,21:00:00,26.4,24.4,4.0,0,1023,639.07
2019-10-03,22:00:00,26.2,24.3,3.9,0,1023,671.08
2019-10-03,23:00:00,26.1,24.2,3.9,0,1022,692.0
2019-10-04,00:00:00,25.9,24.1,3.9,0,1022,640.26
2019-10-04,01:00:00,25.8,24.0,3.9,0,1022,576.2
2019-10-04,02:00:00,25.7,23.9,4.0,0,1022,483.16
2019-10-04,03:00:00,25.6,23.8,4.1,0,1022,452.63
2019-10-04,04:00:00,25.6,23.7,4.1,0,1022,432.45
2019-10-04,05:00:00,25.6,23.7,4.2,0,1022,409.42
2019-10-04,06:00:00,26.0,24.0,4.2,14,1023,400.46
2019-10-04,07:00:00,27.3,24.4,4.3,189,1023,447.33
2019-10-04,08:00:00,28.1,24.2,4.3,401,1023,534.55
2019-10-04,09:00:00,28.7,24.0,4.3,592,1023,581.69
2019-10-04,10:00:00,29.2,24.0,4.3,737,1023,592.09
2019-10-04,11:00:00,29.4,24.1,4.3,832,1022,609.16
2019-10-04,12:00:00,29.4,24.1,4.3,845,1022,669.25
2019-10-04,13:00:00,29.3,24.1,4.3,787,1021,699.79
2019-10-04,14:00:00,29.0,24.0,4.3,666,1021,716.94
2019-10-04,15:00:00,28.6,23.9,4.3,489,1021,702.15
2019-10-04,16:00:00,28.0,23.9,4.3,281,1021,688.7
2019-10-04,17:00:00,27.3,24.1,4.2,68,1021,700.8
2019-10-04,18:00:00,26.7,24.0,4.1,0,1022,661.79
2019-10-04,19:00:00,26.5,24.0,4.0,0,1022,615.18
2019-10-04,20:00:00,26.4,24.0,3.9,0,1023,623.31
2019-10-04,21:00:00,26.3,24.0,3.8,0,1023,588.84
2019-10-04,22:00:00,26.2,24.1,3.8,0,1023,622.55
2019-10-04,23:00:00,26.0,24.1,3.9,0,1023,623.25
2019-10-05,00:00:00,25.9,24.1,3.9,0,1023,603.15
2019-10-05,01:00:00,25.8,24.0,4.0,0,1022,547.8
2019-10-05,02:00:00,25.7,24.0,4.1,0,1022,506.58
2019-10-05,03:00:00,25.6,23.9,4.2,0,1022,462.71
2019-10-05,04:00:00,25.6,23.8,4.2,0,1023,431.84
2019-10-05,05:00:00,25.6,23.7,4.2,0,1023,408.26
2019-10-05,06:00:00,26.0,23.9,4.2,17,1024,407.4
2019-10-05,07:00:00,27.0,24.2,4.2,197,1024,457.54
2019-10-05,08:00:00,27.7,24.3,4.1,414,1024,555.68
2019-10-05,09:00:00,28.2,24.2,4.1,611,1025,626.27
2019-10-05,10:00:00,28.6,24.3,4.1,761,1025,650.7
2019-10-05,11:00:00,28.9,24.2,4.1,855,1024,674.21
2019-10-05,12:00:00,29.2,24.2,4.1,870,1024,669.45
2019-10-05,13:00:00,29.1,24.1,4.2,811,1023,664.81
2019-10-05,14:00:00,28.9,24.1,4.2,680,1023,680.34
2019-10-05,15:00:00,28.6,24.1,4.2,500,1023,704.66
2019-10-05,16:00:00,28.1,24.2,4.2,286,1023,662.51
2019-10-05,17:00:00,27.3,24.4,4.3,78,1024,605.51
2019-10-05,18:00:00,26.9,24.3,4.3,0,1024,582.64
2019-10-05,19:00:00,26.8,24.3,4.3,0,1025,563.38
2019-10-05,20:00:00,26.8,24.2,4.3,0,1026,537.63
2019-10-05,21:00:00,26.7,24.1,4.3,0,1026,586.61
2019-10-05,22:00:00,26.7,24.1,4.4,0,1026,619.4
2019-10-05,23:00:00,26.6,24.0,4.4,0,1026,626.39
2019-10-06,00:00:00,26.5,23.9,4.4,0,1026,631.8
2019-10-06,01:00:00,26.4,23.6,4.4,0,1026,570.88
2019-10-06,02:00:00,26.3,23.4,4.4,0,1026,499.83
2019-10-06,03:00:00,26.2,23.3,4.4,0,1026,482.26
2019-10-06,04:00:00,26.1,23.3,4.4,0,1026,459.0
2019-10-06,05:00:00,26.1,23.3,4.4,0,1026,436.82
2019-10-06,06:00:00,26.4,23.5,4.4,14,1027,411.31
2019-10-06,07:00:00,27.0,23.9,4.5,189,1027,425.38
2019-10-06,08:00:00,27.5,23.7,4.5,342,1028,464.69
2019-10-06,09:00:00,27.9,23.5,4.6,523,1028,518.07
2019-10-06,10:00:00,28.2,23.5,4.6,548,1027,487.66
2019-10-06,11:00:00,28.4,23.5,4.6,652,1027,501.24
2019-10-06,12:00:00,28.4,23.5,4.7,773,1026,511.56
2019-10-06,13:00:00,28.3,23.5,4.7,740,1026,531.3
2019-10-06,14:00:00,28.1,23.5,4.8,659,1025,530.32
2019-10-06,15:00:00,27.7,23.5,4.8,481,1025,551.0
2019-10-06,16:00:00,27.1,23.6,4.8,272,1025,547.39
2019-10-06,17:00:00,26.6,23.7,4.8,69,1026,540.1
2019-10-06,18:00:00,26.4,23.8,4.9,0,1026,550.81
2019-10-06,19:00:00,26.4,23.9,4.8,0,1027,536.98
2019-10-06,20:00:00,26.3,24.0,4.8,0,1027,552.65
2019-10-06,21:00:00,26.3,24.0,4.7,0,1027,577.53
2019-10-06,22:00:00,26.3,24.0,4.6,0,1027,620.0
2019-10-06,23:00:00,26.3,24.0,4.6,0,1027,631.79
2019-10-07,00:00:00,26.1,23.8,4.5,0,1027,614.91
2019-10-07,01:00:00,26.0,23.6,4.4,0,1026,530.59
2019-10-07,02:00:00,25.9,23.5,4.4,0,1026,470.54
2019-10-07,03:00:00,25.7,23.3,4.4,0,1026,440.23
2019-10-07,04:00:00,25.6,23.1,4.3,0,1026,415.86
2019-10-07,05:00:00,25.6,22.9,4.3,0,1026,414.68
2019-10-07,06:00:00,25.9,23.1,4.3,12,1027,402.38
2019-10-07,07:00:00,26.8,23.4,4.3,184,1027,450.26
2019-10-07,08:00:00,27.4,23.4,4.4,394,1028,566.71
2019-10-07,09:00:00,28.0,23.4,4.4,585,1028,677.19
2019-10-07,10:00:00,28.4,23.4,4.4,730,1027,678.14
2019-10-07,11:00:00,28.7,23.5,4.4,822,1027,668.91
2019-10-07,12:00:00,28.9,23.5,4.4,836,1026,701.03
2019-10-07,13:00:00,28.9,23.5,4.4,779,1025,748.89
2019-10-07,14:00:00,28.7,23.5,4.4,653,1025,724.48
2019-10-07,15:00:00,28.4,23.5,4.3,477,1025,707.12
2019-10-07,16:00:00,27.8,23.6,4.3,269,1025,694.02
2019-10-07,17:00:00,27.0,23.8,4.3,68,1025,659.06
2019-10-07,18:00:00,26.4,23.8,4.2,0,1026,667.89
2019-10-07,19:00:00,26.2,23.8,4.1,0,1026,674.79
2019-10-07,20:00:00,26.1,23.9,4.1,0,1027,667.73
2019-10-07,21:00:00,26.0,24.0,4.0,0,1027,672.05
2019-10-07,22:00:00,25.9,23.9,3.9,0,1027,673.51
2019-10-07,23:00:00,25.9,23.9,3.9,0,1027,717.59
2019-10-08,00:00:00,25.8,23.8,3.9,0,1026,668.41
2019-10-08,01:00:00,25.7,23.7,3.9,0,1026,586.37
2019-10-08,02:00:00,25.7,23.6,3.9,0,1026,537.33
2019-10-08,03:00:00,25.6,23.5,3.8,0,1025,497.24
2019-10-08,04:00:00,25.6,23.4,3.8,0,1026,456.69
2019-10-08,05:00:00,25.6,23.2,3.7,0,1026,431.64
2019-10-08,06:00:00,25.9,23.2,3.6,14,1027,441.74
2019-10-08,07:00:00,26.6,23.2,3.6,191,1027,488.43
2019-10-08,08:00:00,27.1,23.0,3.5,409,1028,562.56
2019-10-08,09:00:00,27.6,22.9,3.5,604,1028,600.98
2019-10-08,10:00:00,27.9,22.8,3.6,749,1028,615.69
2019-10-08,11:00:00,28.1,22.8,3.6,621,1027,618.33
2019-10-08,12:00:00,28.1,22.8,3.6,856,1027,669.23
2019-10-08,13:00:00,28.0,22.8,3.7,794,1027,709.93
2019-10-08,14:00:00,27.8,22.8,3.7,669,1026,680.68
2019-10-08,15:00:00,27.4,22.8,3.8,485,1026,686.61
2019-10-08,16:00:00,27.0,22.9,3.8,270,1026,691.44
2019-10-08,17:00:00,26.3,23.1,3.9,64,1027,659.06
2019-10-08,18:00:00,26.0,23.1,4.0,0,1027,619.59
2019-10-08,19:00:00,25.9,23.2,4.1,0,1028,591.54
2019-10-08,20:00:00,25.8,23.2,4.2,0,1028,598.97
2019-10-08,21:00:00,25.7,23.2,4.3,0,1028,623.85
2019-10-08,22:00:00,25.7,23.2,4.4,0,1028,680.96
2019-10-08,23:00:00,25.6,23.3,4.5,0,1028,653.5
2019-10-09,00:00:00,25.5,23.3,4.5,0,1027,618.71
2019-10-09,01:00:00,25.5,23.2,4.5,0,1026,565.81
2019-10-09,02:00:00,25.4,23.1,4.5,0,1026,482.15
2019-10-09,03:00:00,25.4,23.1,4.5,0,1026,447.06
2019-10-09,04:00:00,25.4,23.0,4.5,0,1026,438.65
2019-10-09,05:00:00,25.3,22.8,4.5,0,1026,420.04
2019-10-09,06:00:00,25.5,22.9,4.5,5,1026,405.33
2019-10-09,07:00:00,26.0,23.1,4.5,175,1026,449.25
2019-10-09,08:00:00,26.5,23.0,4.5,183,1027,521.69
2019-10-09,09:00:00,26.9,22.9,4.5,257,1027,602.11
2019-10-09,10:00:00,27.3,22.8,4.5,426,1026,612.11
2019-10-09,11:00:00,27.5,22.7,4.4,311,1026,624.02
2019-10-09,12:00:00,27.5,22.7,4.4,341,1025,656.23
2019-10-09,13:00:00,27.2,22.5,4.4,754,1024,641.62
2019-10-09,14:00:00,26.9,22.4,4.3,646,1024,653.51
2019-10-09,15:00:00,26.6,22.2,4.3,352,1024,653.49
2019-10-09,16:00:00,26.1,22.0,4.2,262,1024,602.43
2019-10-09,17:00:00,25.5,21.9,4.2,62,1024,602.47
2019-10-09,18:00:00,25.2,21.7,4.2,0,1024,570.34
2019-10-09,19:00:00,25.0,21.4,4.2,0,1025,520.96
2019-10-09,20:00:00,24.8,21.2,4.2,0,1025,529.19
2019-10-09,21:00:00,24.6,21.0,4.2,0,1025,515.26
2019-10-09,22:00:00,24.5,20.9,4.2,0,1025,526.23
2019-10-09,23:00:00,24.4,20.8,4.2,0,1025,532.24
2019-10-10,00:00:00,24.3,20.7,4.2,0,1024,501.38
2019-10-10,01:00:00,24.1,20.6,4.2,0,1024,441.51
2019-10-10,02:00:00,24.0,20.5,4.2,0,1024,417.07
2019-10-10,03:00:00,23.9,20.4,4.2,0,1024,380.88
2019-10-10,04:00:00,23.8,20.3,4.2,0,1024,354.02
2019-10-10,05:00:00,23.8,20.2,4.2,0,1024,353.93
2019-10-10,06:00:00,24.2,20.4,4.2,11,1024,353.49
2019-10-10,07:00:00,25.4,20.5,4.1,180,1025,371.12
2019-10-10,08:00:00,26.0,20.4,4.1,389,1025,403.24
2019-10-10,09:00:00,26.5,20.5,4.2,575,1025,407.22
2019-10-10,10:00:00,26.8,20.5,4.2,716,1024,410.18
2019-10-10,11:00:00,27.1,20.6,4.2,822,1024,433.39
2019-10-10,12:00:00,27.3,20.6,4.2,836,1023,424.04
2019-10-10,13:00:00,27.3,20.6,4.2,777,1022,415.71
2019-10-10,14:00:00,27.2,20.5,4.2,658,1022,435.68
2019-10-10,15:00:00,26.8,20.5,4.2,479,1022,451.99
2019-10-10,16:00:00,26.4,20.4,4.2,267,1022,450.35
2019-10-10,17:00:00,25.5,20.6,4.1,64,1022,437.06
2019-10-10,18:00:00,25.0,20.4,4.1,0,1022,461.91
2019-10-10,19:00:00,24.9,20.2,4.1,0,1023,419.12
2019-10-10,20:00:00,24.8,20.0,4.0,0,1023,419.91
2019-10-10,21:00:00,24.7,19.8,4.0,0,1023,405.9
2019-10-10,22:00:00,24.7,19.6,3.9,0,1023,405.83
2019-10-10,23:00:00,24.7,19.5,3.9,0,1023,445.8
2019-10-11,00:00:00,24.5,19.4,3.8,0,1022,448.56
2019-10-11,01:00:00,24.4,19.4,3.8,0,1022,403.69
2019-10-11,02:00:00,24.3,19.4,3.8,0,1022,362.77
2019-10-11,03:00:00,24.1,19.4,3.7,0,1022,338.48
2019-10-11,04:00:00,24.0,19.5,3.7,0,1022,329.83
2019-10-11,05:00:00,23.9,19.6,3.7,0,1022,318.39
2019-10-11,06:00:00,24.2,20.1,3.7,14,1023,321.12
2019-10-11,07:00:00,25.3,20.6,3.7,193,1023,333.23
2019-10-11,08:00:00,26.0,20.6,3.8,411,1023,347.83
2019-10-11,09:00:00,26.5,20.9,3.8,606,1023,360.54
2019-10-11,10:00:00,26.9,21.2,3.9,752,1023,392.47
2019-10-11,11:00:00,27.2,21.4,3.9,842,1022,422.38
2019-10-11,12:00:00,27.4,21.6,4.0,853,1021,411.17
2019-10-11,13:00:00,27.5,21.7,4.0,793,1021,400.96
2019-10-11,14:00:00,27.4,21.7,4.0,669,1020,415.9
2019-10-11,15:00:00,27.1,21.7,4.0,489,1020,438.72
2019-10-11,16:00:00,26.7,21.8,3.9,274,1020,443.33
2019-10-11,17:00:00,25.8,21.9,3.9,65,1020,448.8
2019-10-11,18:00:00,25.3,21.6,3.9,0,1021,419.18
2019-10-11,19:00:00,25.3,21.3,3.9,0,1021,399.75
2019-10-11,20:00:00,25.3,21.1,4.0,0,1022,426.25
2019-10-11,21:00:00,25.3,20.9,4.0,0,1022,431.05
2019-10-11,22:00:00,25.3,20.7,4.0,0,1022,416.36
2019-10-11,23:00:00,25.3,20.6,4.1,0,1022,419.14
2019-10-12,00:00:00,25.2,20.4,4.1,0,1022,421.14
2019-10-12,01:00:00,25.1,20.3,4.1,0,1021,393.24
2019-10-12,02:00:00,24.9,20.2,4.1,0,1021,368.73
2019-10-12,03:00:00,24.8,20.2,4.1,0,1021,341.54
2019-10-12,04:00:00,24.7,20.3,4.1,0,1022,327.53
2019-10-12,05:00:00,24.5,20.5,4.1,0,1022,321.26
2019-10-12,06:00:00,24.8,21.1,4.2,10,1023,314.23
2019-10-12,07:00:00,26.0,21.8,4.3,178,1023,342.53
2019-10-12,08:00:00,26.7,22.0,4.4,385,1023,364.59
